episode_E,Exploration Evolution
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,0.9166666666666666
14,1.0
15,0.9523809523809523
16,1.0
17,0.9454545454545454
18,0.9444444444444444
19,1.0
20,0.96875
21,1.0
22,1.0
23,0.9642857142857143
24,0.9375
25,1.0
26,1.0
27,0.96
28,0.92
29,1.0
30,0.9285714285714286
31,0.9629629629629629
32,1.0
33,1.0
34,1.0
35,1.0
36,0.9696969696969697
37,0.8888888888888888
38,1.0
39,1.0
40,0.875
41,0.9310344827586207
42,1.0
43,0.9473684210526315
44,0.9047619047619048
45,0.8571428571428571
46,1.0
47,0.9444444444444444
48,1.0
49,0.9285714285714286
50,0.9259259259259259
51,0.9166666666666666
52,0.92
53,0.8
54,0.9545454545454546
55,0.9375
56,1.0
57,0.9230769230769231
58,0.9230769230769231
59,0.9375
60,0.8888888888888888
61,0.88
62,0.875
63,0.9523809523809523
64,1.0
65,1.0
66,0.9230769230769231
67,0.84
68,0.96875
69,0.8636363636363636
70,0.9615384615384616
71,1.0
72,0.9130434782608695
73,0.9545454545454546
74,0.9565217391304348
75,0.7647058823529411
76,0.96
77,0.9333333333333333
78,0.95
79,0.9166666666666666
80,1.0
81,0.875
82,0.8181818181818182
83,0.9411764705882353
84,0.8666666666666667
85,0.9411764705882353
86,0.9393939393939394
87,0.7272727272727273
88,1.0
89,0.7857142857142857
90,0.8709677419354839
91,0.7222222222222222
92,1.0
93,0.9333333333333333
94,0.7777777777777778
95,0.9166666666666666
96,0.9
97,0.8571428571428571
98,0.5555555555555556
99,0.78125
100,0.9333333333333333
101,0.7272727272727273
102,0.8928571428571429
103,0.8666666666666667
104,0.8571428571428571
105,0.9411764705882353
106,0.8461538461538461
107,0.8
108,0.8181818181818182
109,1.0
110,0.9090909090909091
111,0.9166666666666666
112,0.7
113,0.9444444444444444
114,0.9411764705882353
115,0.8571428571428571
116,0.7878787878787878
117,0.8461538461538461
118,0.8095238095238095
119,0.9230769230769231
120,0.7
121,0.8076923076923077
122,0.8
123,0.6
124,0.9444444444444444
125,0.896551724137931
126,0.8181818181818182
127,0.6923076923076923
128,0.803921568627451
129,0.7777777777777778
130,0.8571428571428571
131,0.8571428571428571
132,0.8695652173913043
133,0.8666666666666667
134,0.9512195121951219
135,0.8627450980392157
136,0.9
137,0.9130434782608695
138,0.9230769230769231
139,0.8157894736842105
140,0.8367346938775511
