episode_R,Reward Evolution
0,17.0
1,25.0
2,15.0
3,10.0
4,21.0
5,21.0
6,25.0
7,22.0
8,26.0
9,17.0
10,30.0
11,47.0
12,23.0
13,42.0
14,35.0
15,44.0
16,69.0
17,45.0
18,96.0
19,23.0
20,45.0
21,39.0
22,45.0
23,29.0
24,50.0
25,31.0
26,41.0
27,52.0
28,26.0
29,32.0
30,59.0
31,38.0
32,43.0
33,61.0
34,27.0
35,95.0
36,77.0
37,17.0
38,22.0
39,45.0
40,21.0
41,65.0
42,44.0
43,35.0
44,30.0
45,12.0
46,12.0
47,13.0
48,39.0
49,53.0
50,12.0
51,20.0
52,38.0
53,38.0
54,111.0
55,27.0
56,12.0
57,12.0
58,39.0
59,41.0
60,55.0
61,59.0
62,41.0
63,47.0
64,101.0
65,81.0
66,75.0
67,49.0
68,61.0
69,26.0
70,29.0
71,93.0
72,52.0
73,23.0
74,38.0
75,70.0
76,24.0
77,41.0
78,63.0
79,45.0
80,27.0
81,43.0
82,41.0
83,30.0
84,40.0
85,16.0
86,37.0
87,39.0
88,24.0
89,14.0
90,8.0
91,36.0
92,21.0
93,16.0
94,27.0
95,23.0
96,49.0
97,23.0
98,41.0
99,10.0
100,57.0
101,105.0
102,54.0
103,25.0
104,25.0
105,76.0
106,92.0
107,33.0
108,61.0
109,27.0
110,39.0
111,46.0
112,31.0
113,87.0
114,32.0
115,59.0
116,25.0
117,47.0
118,98.0
119,31.0
120,24.0
121,97.0
122,129.0
123,22.0
124,47.0
125,69.0
126,100.0
127,136.0
128,40.0
129,38.0
130,59.0
131,85.0
132,103.0
133,25.0
134,110.0
135,53.0
136,30.0
137,43.0
138,33.0
139,93.0
140,51.0
141,86.0
142,30.0
143,26.0
144,22.0
145,42.0
146,32.0
147,69.0
148,36.0
149,27.0
150,43.0
151,103.0
152,22.0
153,44.0
154,113.0
155,25.0
156,23.0
157,89.0
158,56.0
159,9.0
160,24.0
161,105.0
162,26.0
163,25.0
164,37.0
165,39.0
166,110.0
167,106.0
168,22.0
169,54.0
170,25.0
171,54.0
172,28.0
173,34.0
174,60.0
175,104.0
176,47.0
177,96.0
178,29.0
179,22.0
180,80.0
181,108.0
182,27.0
183,22.0
184,33.0
185,87.0
186,67.0
187,30.0
188,24.0
189,122.0
190,107.0
191,123.0
192,60.0
193,27.0
194,22.0
195,62.0
196,95.0
197,43.0
198,118.0
199,23.0
200,83.0
201,45.0
202,78.0
203,81.0
204,99.0
205,56.0
206,30.0
207,26.0
208,24.0
209,104.0
210,30.0
211,75.0
212,66.0
213,24.0
214,9.0
215,100.0
216,88.0
217,60.0
218,194.0
219,39.0
220,36.0
221,139.0
222,26.0
223,128.0
224,21.0
225,73.0
226,32.0
227,26.0
228,41.0
229,129.0
230,55.0
231,56.0
232,100.0
233,51.0
234,28.0
235,84.0
236,150.0
237,96.0
238,24.0
239,19.0
240,84.0
241,44.0
242,23.0
243,28.0
244,24.0
245,22.0
246,31.0
247,98.0
248,101.0
249,27.0
250,26.0
251,102.0
252,22.0
253,94.0
254,42.0
255,83.0
256,34.0
257,88.0
258,28.0
259,30.0
260,32.0
261,92.0
262,25.0
263,101.0
264,49.0
265,27.0
266,27.0
267,32.0
268,47.0
269,81.0
270,35.0
271,21.0
272,88.0
273,102.0
274,27.0
275,86.0
276,49.0
277,63.0
278,40.0
279,33.0
280,26.0
281,46.0
282,24.0
283,74.0
284,79.0
285,76.0
286,109.0
287,50.0
288,35.0
289,64.0
290,38.0
291,75.0
292,50.0
293,74.0
294,44.0
295,44.0
296,22.0
297,22.0
298,36.0
299,47.0
