episode_R,Reward Evolution
0,25.0
1,20.0
2,29.0
3,11.0
4,16.0
5,11.0
6,15.0
7,31.0
8,63.0
9,30.0
10,26.0
11,24.0
12,56.0
13,97.0
14,21.0
15,10.0
16,63.0
17,27.0
18,14.0
19,61.0
20,47.0
21,43.0
22,12.0
23,24.0
24,40.0
25,11.0
26,20.0
27,78.0
28,26.0
29,11.0
30,60.0
31,76.0
32,73.0
33,66.0
34,92.0
35,12.0
36,10.0
37,14.0
38,9.0
39,31.0
40,96.0
41,82.0
42,16.0
43,24.0
44,27.0
45,90.0
46,61.0
47,31.0
48,29.0
49,15.0
50,32.0
51,19.0
52,19.0
53,10.0
54,46.0
55,73.0
56,20.0
57,17.0
58,87.0
59,10.0
60,50.0
61,38.0
62,47.0
63,59.0
64,60.0
65,71.0
66,101.0
67,237.0
68,9.0
69,71.0
70,32.0
71,70.0
72,96.0
73,16.0
74,37.0
75,44.0
76,31.0
77,62.0
78,118.0
79,18.0
80,10.0
81,29.0
82,35.0
83,49.0
84,78.0
85,72.0
86,87.0
87,68.0
88,64.0
89,57.0
90,66.0
91,135.0
92,54.0
93,40.0
94,98.0
95,220.0
96,42.0
97,29.0
98,48.0
99,38.0
100,144.0
101,156.0
102,82.0
103,366.0
104,90.0
105,54.0
106,44.0
107,47.0
108,23.0
109,35.0
110,9.0
111,46.0
112,153.0
113,26.0
114,45.0
115,114.0
116,96.0
117,141.0
118,39.0
119,100.0
120,174.0
121,71.0
122,38.0
123,14.0
124,95.0
125,147.0
126,27.0
127,108.0
128,35.0
129,38.0
130,151.0
131,176.0
132,74.0
133,63.0
134,35.0
135,33.0
136,279.0
137,22.0
138,28.0
139,184.0
140,102.0
141,48.0
142,66.0
143,223.0
144,178.0
145,265.0
146,68.0
147,60.0
148,78.0
149,86.0
150,57.0
151,209.0
152,51.0
153,122.0
154,129.0
155,139.0
156,103.0
157,84.0
158,204.0
159,92.0
160,362.0
161,51.0
162,125.0
163,169.0
164,139.0
165,500.0
166,78.0
167,189.0
168,177.0
169,111.0
170,262.0
171,103.0
172,98.0
173,123.0
174,407.0
175,417.0
176,37.0
177,136.0
178,33.0
179,108.0
180,87.0
181,27.0
182,44.0
183,80.0
184,51.0
185,58.0
186,61.0
187,93.0
188,243.0
189,28.0
190,35.0
191,29.0
192,218.0
193,36.0
194,132.0
195,28.0
196,21.0
197,223.0
198,113.0
199,26.0
200,227.0
201,311.0
202,150.0
203,192.0
204,191.0
205,36.0
206,402.0
207,24.0
208,219.0
209,39.0
210,75.0
211,9.0
212,29.0
213,23.0
214,10.0
215,39.0
216,9.0
217,490.0
218,168.0
219,500.0
220,457.0
221,308.0
222,500.0
223,408.0
224,500.0
225,35.0
226,294.0
227,122.0
228,138.0
229,187.0
230,154.0
231,30.0
232,137.0
233,304.0
234,328.0
235,500.0
236,250.0
237,500.0
238,266.0
239,176.0
240,500.0
241,500.0
242,390.0
243,27.0
244,181.0
245,500.0
246,373.0
247,374.0
248,289.0
249,500.0
250,287.0
251,376.0
252,500.0
253,236.0
254,298.0
255,24.0
256,21.0
257,312.0
258,365.0
259,240.0
260,229.0
261,279.0
262,214.0
263,145.0
264,250.0
265,357.0
266,330.0
267,255.0
268,500.0
269,500.0
270,246.0
271,239.0
272,330.0
273,500.0
274,303.0
275,316.0
276,377.0
277,500.0
278,33.0
279,239.0
280,240.0
281,370.0
282,198.0
283,22.0
284,500.0
285,284.0
286,299.0
287,137.0
288,104.0
289,500.0
290,205.0
291,500.0
292,175.0
293,315.0
294,159.0
295,425.0
296,157.0
297,24.0
298,195.0
299,355.0
300,293.0
301,305.0
302,404.0
303,98.0
304,185.0
305,369.0
306,375.0
307,500.0
308,174.0
309,156.0
310,500.0
311,449.0
312,278.0
313,26.0
314,122.0
315,152.0
316,126.0
317,21.0
318,267.0
319,221.0
320,26.0
321,144.0
322,454.0
323,194.0
324,500.0
325,145.0
326,241.0
327,192.0
328,299.0
329,218.0
330,159.0
331,297.0
332,167.0
333,237.0
334,156.0
335,87.0
336,98.0
337,142.0
338,123.0
339,133.0
340,118.0
341,286.0
342,355.0
343,153.0
344,130.0
345,347.0
346,69.0
347,165.0
348,495.0
349,196.0
