episode_R,Reward Evolution
0,20.0
1,36.0
2,89.0
3,25.0
4,11.0
5,40.0
6,40.0
7,29.0
8,22.0
9,63.0
10,10.0
11,60.0
12,9.0
13,19.0
14,13.0
15,17.0
16,29.0
17,10.0
18,22.0
19,24.0
20,51.0
21,32.0
22,12.0
23,42.0
24,29.0
25,12.0
26,12.0
27,27.0
28,43.0
29,17.0
30,21.0
31,53.0
32,21.0
33,22.0
34,18.0
35,13.0
36,12.0
37,30.0
38,22.0
39,53.0
40,50.0
41,16.0
42,9.0
43,14.0
44,31.0
45,11.0
46,10.0
47,14.0
48,27.0
49,13.0
50,32.0
51,12.0
52,18.0
53,22.0
54,22.0
55,9.0
56,10.0
57,56.0
58,11.0
59,27.0
60,25.0
61,17.0
62,15.0
63,21.0
64,28.0
65,23.0
66,9.0
67,13.0
68,11.0
69,19.0
70,10.0
71,64.0
72,16.0
73,9.0
74,74.0
75,17.0
76,22.0
77,32.0
78,13.0
79,10.0
80,61.0
81,18.0
82,11.0
83,45.0
84,9.0
85,10.0
86,63.0
87,39.0
88,90.0
89,42.0
90,24.0
91,30.0
92,73.0
93,79.0
94,102.0
95,16.0
96,46.0
97,76.0
98,9.0
99,32.0
100,25.0
101,106.0
102,21.0
103,81.0
104,9.0
105,51.0
106,119.0
107,88.0
108,139.0
109,52.0
110,15.0
111,252.0
112,64.0
113,218.0
114,53.0
115,251.0
116,114.0
117,130.0
118,153.0
119,199.0
120,18.0
121,9.0
122,64.0
123,188.0
124,29.0
125,39.0
126,277.0
127,43.0
128,103.0
129,67.0
130,308.0
131,131.0
132,146.0
133,64.0
134,58.0
135,24.0
136,284.0
137,42.0
138,58.0
139,33.0
140,23.0
141,77.0
142,279.0
143,135.0
144,203.0
145,72.0
146,129.0
147,64.0
148,83.0
149,45.0
150,78.0
151,52.0
152,51.0
153,47.0
154,129.0
155,55.0
156,79.0
157,47.0
158,234.0
159,71.0
160,50.0
161,139.0
162,170.0
163,95.0
164,174.0
165,186.0
166,156.0
167,65.0
168,290.0
169,239.0
170,70.0
171,209.0
172,116.0
173,79.0
174,117.0
175,103.0
176,62.0
177,67.0
178,147.0
179,93.0
180,154.0
181,254.0
182,125.0
183,165.0
184,187.0
185,88.0
186,99.0
187,111.0
188,49.0
189,67.0
190,66.0
191,86.0
192,175.0
193,158.0
194,218.0
195,61.0
196,106.0
197,109.0
198,105.0
199,94.0
200,143.0
201,61.0
202,74.0
203,70.0
204,94.0
205,108.0
206,106.0
207,73.0
208,92.0
209,146.0
210,96.0
211,106.0
212,19.0
213,61.0
214,29.0
215,54.0
216,66.0
217,106.0
218,130.0
219,26.0
220,77.0
221,73.0
222,134.0
223,100.0
224,77.0
225,83.0
226,114.0
227,83.0
228,129.0
229,90.0
230,148.0
231,84.0
232,80.0
233,66.0
234,44.0
235,215.0
236,192.0
237,173.0
238,168.0
239,74.0
240,160.0
241,130.0
242,89.0
243,49.0
244,81.0
245,161.0
246,54.0
247,72.0
248,72.0
249,75.0
250,136.0
251,65.0
252,33.0
253,104.0
254,61.0
255,77.0
256,35.0
257,28.0
258,37.0
259,40.0
260,89.0
261,221.0
262,73.0
263,81.0
264,52.0
265,107.0
266,72.0
267,105.0
268,83.0
269,203.0
270,94.0
271,161.0
272,56.0
273,76.0
274,46.0
275,82.0
276,88.0
277,54.0
278,63.0
279,199.0
280,52.0
281,84.0
282,66.0
283,159.0
284,101.0
285,78.0
286,91.0
287,11.0
288,58.0
289,46.0
290,103.0
291,54.0
292,101.0
293,23.0
294,45.0
295,79.0
296,29.0
297,36.0
298,38.0
299,76.0
300,42.0
301,87.0
302,76.0
303,80.0
304,147.0
305,53.0
306,63.0
307,173.0
308,67.0
309,129.0
310,174.0
311,153.0
312,181.0
313,45.0
314,97.0
315,203.0
316,261.0
317,201.0
318,359.0
319,84.0
320,68.0
321,80.0
322,72.0
323,120.0
324,62.0
325,63.0
326,59.0
327,49.0
328,79.0
329,60.0
330,56.0
331,52.0
332,45.0
333,102.0
334,66.0
335,45.0
336,40.0
337,62.0
338,56.0
339,23.0
340,63.0
341,26.0
342,86.0
343,77.0
344,107.0
345,116.0
346,84.0
347,75.0
348,41.0
349,73.0
