episode_R,Reward Evolution
0,17.0
1,20.0
2,26.0
3,20.0
4,16.0
5,15.0
6,27.0
7,58.0
8,36.0
9,14.0
10,20.0
11,22.0
12,11.0
13,49.0
14,24.0
15,21.0
16,13.0
17,12.0
18,12.0
19,11.0
20,9.0
21,13.0
22,11.0
23,9.0
24,10.0
25,36.0
26,26.0
27,9.0
28,24.0
29,17.0
30,12.0
31,29.0
32,32.0
33,25.0
34,23.0
35,19.0
36,39.0
37,32.0
38,11.0
39,18.0
40,18.0
41,14.0
42,8.0
43,18.0
44,38.0
45,22.0
46,32.0
47,32.0
48,43.0
49,32.0
50,42.0
51,16.0
52,32.0
53,33.0
54,17.0
55,24.0
56,28.0
57,24.0
58,31.0
59,35.0
60,26.0
61,11.0
62,41.0
63,32.0
64,41.0
65,17.0
66,45.0
67,54.0
68,33.0
69,8.0
70,21.0
71,20.0
72,27.0
73,32.0
74,34.0
75,63.0
76,29.0
77,64.0
78,52.0
79,32.0
80,25.0
81,35.0
82,19.0
83,31.0
84,51.0
85,44.0
86,35.0
87,37.0
88,27.0
89,29.0
90,31.0
91,51.0
92,27.0
93,25.0
94,22.0
95,29.0
96,26.0
97,8.0
98,28.0
99,29.0
100,24.0
101,35.0
102,30.0
103,35.0
104,62.0
105,19.0
106,44.0
107,94.0
108,39.0
109,27.0
110,32.0
111,70.0
112,25.0
113,59.0
114,24.0
115,29.0
116,24.0
117,30.0
118,31.0
119,44.0
120,44.0
121,33.0
122,41.0
123,36.0
124,16.0
125,17.0
126,21.0
127,25.0
128,32.0
129,25.0
130,38.0
131,101.0
132,56.0
133,15.0
134,10.0
135,25.0
136,18.0
137,22.0
138,37.0
139,33.0
140,40.0
141,61.0
142,58.0
143,50.0
144,21.0
145,21.0
146,32.0
147,42.0
148,113.0
149,70.0
150,54.0
151,49.0
152,108.0
153,98.0
154,48.0
155,45.0
156,36.0
157,63.0
158,40.0
159,65.0
160,29.0
161,54.0
162,22.0
163,49.0
164,63.0
165,41.0
166,61.0
167,87.0
168,69.0
169,46.0
170,87.0
171,43.0
172,40.0
173,44.0
174,43.0
175,21.0
176,24.0
177,153.0
178,51.0
179,10.0
180,35.0
181,45.0
182,222.0
183,15.0
184,31.0
185,201.0
186,48.0
187,22.0
188,29.0
189,43.0
190,26.0
191,27.0
192,63.0
193,54.0
194,27.0
195,28.0
196,32.0
197,53.0
198,44.0
199,121.0
200,29.0
201,21.0
202,47.0
203,43.0
204,44.0
205,56.0
206,173.0
207,24.0
208,56.0
209,161.0
210,24.0
211,189.0
212,32.0
213,54.0
214,57.0
215,46.0
216,49.0
217,59.0
218,47.0
219,72.0
220,55.0
221,54.0
222,31.0
223,40.0
224,42.0
225,39.0
226,69.0
227,74.0
228,36.0
229,24.0
230,50.0
231,102.0
232,69.0
233,65.0
234,26.0
235,89.0
236,65.0
237,60.0
238,40.0
239,122.0
240,43.0
241,26.0
242,31.0
243,62.0
244,56.0
245,36.0
246,21.0
247,22.0
248,58.0
249,59.0
250,22.0
251,131.0
252,65.0
253,247.0
254,64.0
255,55.0
256,34.0
257,154.0
258,36.0
259,48.0
260,56.0
261,31.0
262,25.0
263,78.0
264,29.0
265,174.0
266,40.0
267,59.0
268,20.0
269,20.0
270,60.0
271,27.0
272,61.0
273,45.0
274,28.0
275,60.0
276,321.0
277,49.0
278,77.0
279,19.0
280,29.0
281,34.0
282,261.0
283,63.0
284,44.0
285,47.0
286,58.0
287,24.0
288,26.0
289,44.0
290,27.0
291,29.0
292,26.0
293,24.0
294,55.0
295,46.0
296,52.0
297,20.0
298,51.0
299,47.0
300,42.0
301,49.0
302,30.0
303,33.0
304,67.0
305,20.0
306,40.0
307,30.0
308,47.0
309,50.0
310,31.0
311,28.0
312,24.0
313,20.0
314,72.0
315,49.0
316,360.0
317,25.0
318,91.0
319,21.0
320,75.0
321,40.0
322,25.0
323,52.0
324,34.0
325,52.0
326,49.0
327,30.0
328,52.0
329,9.0
330,34.0
331,44.0
332,254.0
333,8.0
334,28.0
335,38.0
336,46.0
337,38.0
338,82.0
339,44.0
340,60.0
341,23.0
342,48.0
343,55.0
344,36.0
345,76.0
346,65.0
347,39.0
348,60.0
349,25.0
