episode_R,Reward Evolution
0,41.0
1,15.0
2,14.0
3,16.0
4,12.0
5,14.0
6,18.0
7,14.0
8,25.0
9,22.0
10,18.0
11,15.0
12,10.0
13,11.0
14,12.0
15,18.0
16,15.0
17,26.0
18,11.0
19,14.0
20,19.0
21,13.0
22,10.0
23,12.0
24,9.0
25,10.0
26,23.0
27,14.0
28,14.0
29,12.0
30,13.0
31,30.0
32,15.0
33,21.0
34,19.0
35,8.0
36,9.0
37,10.0
38,10.0
39,10.0
40,20.0
41,11.0
42,13.0
43,12.0
44,11.0
45,20.0
46,10.0
47,11.0
48,11.0
49,19.0
50,13.0
51,13.0
52,9.0
53,15.0
54,10.0
55,12.0
56,9.0
57,10.0
58,12.0
59,11.0
60,11.0
61,17.0
62,11.0
63,9.0
64,11.0
65,10.0
66,11.0
67,11.0
68,9.0
69,9.0
70,19.0
71,11.0
72,12.0
73,16.0
74,12.0
75,9.0
76,10.0
77,19.0
78,15.0
79,15.0
80,13.0
81,13.0
82,10.0
83,12.0
84,10.0
85,10.0
86,9.0
87,10.0
88,10.0
89,10.0
90,17.0
91,10.0
92,18.0
93,10.0
94,10.0
95,9.0
96,19.0
97,9.0
98,10.0
99,15.0
100,12.0
101,10.0
102,9.0
103,10.0
104,10.0
105,9.0
106,9.0
107,28.0
108,10.0
109,8.0
110,28.0
111,9.0
112,10.0
113,10.0
114,11.0
115,9.0
116,10.0
117,10.0
118,10.0
119,11.0
120,10.0
121,10.0
122,9.0
123,29.0
124,11.0
125,19.0
126,28.0
127,22.0
128,38.0
129,14.0
130,10.0
131,20.0
132,9.0
133,11.0
134,10.0
135,11.0
136,10.0
137,10.0
138,119.0
139,22.0
140,10.0
141,10.0
142,11.0
143,28.0
144,58.0
145,25.0
146,9.0
147,10.0
148,8.0
149,9.0
150,41.0
151,10.0
152,10.0
153,11.0
154,10.0
155,10.0
156,33.0
157,11.0
158,29.0
159,9.0
160,13.0
161,9.0
162,10.0
163,9.0
164,20.0
165,10.0
166,31.0
167,17.0
168,10.0
169,10.0
170,31.0
171,9.0
172,52.0
173,9.0
174,42.0
175,99.0
176,35.0
177,28.0
178,40.0
179,18.0
180,9.0
181,65.0
182,64.0
183,84.0
184,317.0
185,230.0
186,499.0
187,500.0
188,479.0
189,306.0
190,500.0
191,218.0
192,500.0
193,116.0
194,333.0
195,267.0
196,365.0
197,293.0
198,500.0
199,137.0
200,500.0
201,500.0
202,500.0
203,500.0
204,500.0
205,500.0
206,500.0
207,500.0
208,470.0
209,500.0
210,500.0
211,500.0
212,500.0
213,500.0
214,500.0
215,500.0
216,500.0
217,500.0
218,500.0
219,500.0
220,500.0
221,500.0
222,385.0
223,500.0
224,396.0
225,500.0
226,500.0
227,500.0
228,133.0
229,500.0
230,207.0
231,500.0
232,298.0
233,500.0
234,187.0
235,500.0
236,500.0
237,500.0
238,500.0
239,316.0
240,229.0
241,500.0
242,500.0
243,153.0
244,500.0
245,500.0
246,493.0
247,500.0
248,500.0
249,500.0
250,500.0
251,500.0
252,500.0
253,500.0
254,500.0
255,500.0
256,500.0
257,500.0
258,500.0
259,500.0
260,446.0
261,280.0
262,500.0
263,280.0
264,500.0
265,369.0
266,500.0
267,500.0
268,222.0
269,500.0
270,500.0
271,500.0
272,500.0
273,500.0
274,468.0
275,500.0
276,500.0
277,500.0
278,500.0
279,500.0
280,500.0
281,117.0
282,203.0
283,500.0
284,500.0
285,224.0
286,79.0
287,48.0
288,500.0
289,41.0
290,500.0
291,50.0
292,119.0
293,43.0
294,53.0
295,116.0
296,92.0
297,86.0
298,117.0
299,171.0
300,79.0
301,106.0
302,125.0
303,153.0
304,500.0
305,367.0
306,500.0
307,174.0
308,174.0
309,224.0
310,18.0
311,49.0
312,242.0
313,59.0
314,117.0
315,62.0
316,135.0
317,32.0
318,69.0
319,318.0
320,67.0
321,500.0
322,500.0
323,500.0
324,500.0
325,500.0
326,500.0
327,14.0
328,230.0
329,274.0
330,411.0
331,500.0
332,500.0
333,500.0
334,403.0
335,500.0
336,404.0
337,500.0
338,500.0
339,263.0
340,233.0
341,500.0
342,130.0
343,64.0
344,160.0
345,91.0
346,9.0
347,392.0
348,133.0
349,371.0
