episode_R,Reward Evolution
0,14.0
1,24.0
2,13.0
3,15.0
4,54.0
5,14.0
6,15.0
7,14.0
8,10.0
9,17.0
10,10.0
11,20.0
12,33.0
13,8.0
14,18.0
15,16.0
16,13.0
17,10.0
18,24.0
19,12.0
20,12.0
21,21.0
22,9.0
23,14.0
24,12.0
25,11.0
26,20.0
27,17.0
28,12.0
29,13.0
30,12.0
31,11.0
32,12.0
33,16.0
34,20.0
35,15.0
36,17.0
37,14.0
38,10.0
39,14.0
40,15.0
41,24.0
42,12.0
43,12.0
44,9.0
45,34.0
46,16.0
47,13.0
48,12.0
49,24.0
50,32.0
51,9.0
52,25.0
53,19.0
54,23.0
55,35.0
56,9.0
57,13.0
58,27.0
59,10.0
60,9.0
61,9.0
62,10.0
63,9.0
64,10.0
65,14.0
66,10.0
67,10.0
68,17.0
69,24.0
70,38.0
71,22.0
72,10.0
73,10.0
74,21.0
75,9.0
76,9.0
77,22.0
78,17.0
79,26.0
80,23.0
81,18.0
82,9.0
83,10.0
84,21.0
85,23.0
86,24.0
87,23.0
88,13.0
89,9.0
90,21.0
91,9.0
92,29.0
93,17.0
94,20.0
95,9.0
96,26.0
97,20.0
98,15.0
99,10.0
100,23.0
101,11.0
102,12.0
103,9.0
104,15.0
105,37.0
106,48.0
107,28.0
108,42.0
109,9.0
110,31.0
111,62.0
112,30.0
113,37.0
114,33.0
115,34.0
116,30.0
117,33.0
118,40.0
119,53.0
120,27.0
121,22.0
122,51.0
123,23.0
124,24.0
125,45.0
126,25.0
127,45.0
128,73.0
129,35.0
130,14.0
131,13.0
132,38.0
133,51.0
134,49.0
135,29.0
136,39.0
137,9.0
138,55.0
139,30.0
140,27.0
141,25.0
142,95.0
143,22.0
144,10.0
145,9.0
146,26.0
147,34.0
148,14.0
149,26.0
150,24.0
151,51.0
152,83.0
153,40.0
154,9.0
155,16.0
156,88.0
157,64.0
158,29.0
159,41.0
160,41.0
161,44.0
162,31.0
163,47.0
164,56.0
165,88.0
166,42.0
167,48.0
168,52.0
169,41.0
170,44.0
171,56.0
172,42.0
173,82.0
174,99.0
175,33.0
176,98.0
177,70.0
178,137.0
179,112.0
180,152.0
181,83.0
182,104.0
183,43.0
184,106.0
185,107.0
186,63.0
187,69.0
188,34.0
189,75.0
190,77.0
191,59.0
192,70.0
193,36.0
194,98.0
195,72.0
196,35.0
197,66.0
198,36.0
199,50.0
200,69.0
201,187.0
202,64.0
203,66.0
204,60.0
205,54.0
206,46.0
207,39.0
208,49.0
209,59.0
210,33.0
211,70.0
212,203.0
213,72.0
214,128.0
215,102.0
216,81.0
217,54.0
218,55.0
219,44.0
220,92.0
221,34.0
222,64.0
223,123.0
224,94.0
225,38.0
226,59.0
227,77.0
228,51.0
229,103.0
230,46.0
231,78.0
232,77.0
233,52.0
234,88.0
235,34.0
236,48.0
237,144.0
238,58.0
239,50.0
240,66.0
241,35.0
242,97.0
243,63.0
244,98.0
245,85.0
246,43.0
247,183.0
248,95.0
249,116.0
250,64.0
251,59.0
252,42.0
253,79.0
254,57.0
255,60.0
256,222.0
257,52.0
258,55.0
259,211.0
260,40.0
261,65.0
262,44.0
263,45.0
264,55.0
265,70.0
266,74.0
267,54.0
268,81.0
269,38.0
270,63.0
271,69.0
272,154.0
273,89.0
274,36.0
275,80.0
276,100.0
277,37.0
278,31.0
279,216.0
280,43.0
281,108.0
282,77.0
283,49.0
284,93.0
285,95.0
286,60.0
287,88.0
288,109.0
289,52.0
290,39.0
291,74.0
292,86.0
293,37.0
294,61.0
295,62.0
296,64.0
297,138.0
298,58.0
299,35.0
300,57.0
301,44.0
302,92.0
303,90.0
304,70.0
305,46.0
306,72.0
307,49.0
308,41.0
309,49.0
310,61.0
311,43.0
312,40.0
313,65.0
314,101.0
315,35.0
316,83.0
317,72.0
318,50.0
319,49.0
320,31.0
321,54.0
322,40.0
323,46.0
324,72.0
325,57.0
326,66.0
327,40.0
328,34.0
329,57.0
330,112.0
331,48.0
332,55.0
333,78.0
334,269.0
335,124.0
336,89.0
337,17.0
338,52.0
339,132.0
340,67.0
341,72.0
342,35.0
343,100.0
344,80.0
345,50.0
346,47.0
347,35.0
348,78.0
349,44.0
