episode_R,Reward Evolution
0,31.0
1,63.0
2,16.0
3,10.0
4,43.0
5,29.0
6,19.0
7,28.0
8,18.0
9,22.0
10,20.0
11,25.0
12,43.0
13,25.0
14,10.0
15,11.0
16,11.0
17,9.0
18,8.0
19,10.0
20,13.0
21,13.0
22,11.0
23,13.0
24,13.0
25,11.0
26,14.0
27,13.0
28,23.0
29,22.0
30,10.0
31,19.0
32,11.0
33,15.0
34,11.0
35,11.0
36,10.0
37,16.0
38,14.0
39,14.0
40,10.0
41,9.0
42,9.0
43,10.0
44,10.0
45,61.0
46,30.0
47,19.0
48,82.0
49,55.0
50,95.0
51,27.0
52,67.0
53,21.0
54,34.0
55,25.0
56,48.0
57,34.0
58,16.0
59,19.0
60,41.0
61,46.0
62,80.0
63,42.0
64,24.0
65,8.0
66,24.0
67,13.0
68,70.0
69,76.0
70,13.0
71,10.0
72,34.0
73,15.0
74,22.0
75,22.0
76,46.0
77,11.0
78,10.0
79,23.0
80,13.0
81,34.0
82,10.0
83,10.0
84,18.0
85,11.0
86,43.0
87,22.0
88,73.0
89,67.0
90,45.0
91,48.0
92,34.0
93,77.0
94,59.0
95,63.0
96,36.0
97,59.0
98,31.0
99,97.0
100,68.0
101,87.0
102,67.0
103,9.0
104,64.0
105,91.0
106,87.0
107,55.0
108,50.0
109,101.0
110,85.0
111,29.0
112,28.0
113,26.0
114,76.0
115,149.0
116,51.0
117,171.0
118,36.0
119,13.0
120,34.0
121,93.0
122,81.0
123,75.0
124,72.0
125,79.0
126,78.0
127,61.0
128,48.0
129,49.0
130,177.0
131,37.0
132,39.0
133,43.0
134,15.0
135,45.0
136,14.0
137,260.0
138,101.0
139,43.0
140,70.0
141,103.0
142,101.0
143,75.0
144,74.0
145,219.0
146,30.0
147,54.0
148,112.0
149,35.0
150,87.0
151,94.0
152,142.0
153,60.0
154,60.0
155,60.0
156,210.0
157,118.0
158,60.0
159,92.0
160,81.0
161,58.0
162,86.0
163,34.0
164,10.0
165,22.0
166,13.0
167,11.0
168,82.0
169,58.0
170,36.0
171,71.0
172,142.0
173,10.0
174,225.0
175,11.0
176,30.0
177,63.0
178,52.0
179,131.0
180,110.0
181,136.0
182,79.0
183,141.0
184,65.0
185,153.0
186,19.0
187,20.0
188,53.0
189,193.0
190,72.0
191,179.0
192,27.0
193,56.0
194,89.0
195,79.0
196,64.0
197,134.0
198,81.0
199,25.0
200,69.0
201,117.0
202,116.0
203,87.0
204,296.0
205,112.0
206,57.0
207,10.0
208,127.0
209,152.0
210,283.0
211,46.0
212,92.0
213,60.0
214,115.0
215,60.0
216,111.0
217,71.0
218,130.0
219,47.0
220,267.0
221,445.0
222,91.0
223,251.0
224,292.0
225,65.0
226,110.0
227,148.0
228,82.0
229,154.0
230,74.0
231,68.0
232,159.0
233,63.0
234,100.0
235,81.0
236,350.0
237,365.0
238,302.0
239,114.0
240,63.0
241,81.0
242,86.0
243,96.0
244,54.0
245,72.0
246,105.0
247,113.0
248,103.0
249,174.0
250,224.0
251,110.0
252,87.0
253,106.0
254,88.0
255,109.0
256,163.0
257,59.0
258,118.0
259,110.0
260,500.0
261,273.0
262,85.0
263,183.0
264,500.0
265,382.0
266,282.0
267,400.0
268,112.0
269,79.0
270,207.0
271,301.0
272,72.0
273,56.0
274,95.0
275,312.0
276,222.0
277,70.0
278,155.0
279,500.0
280,237.0
281,205.0
282,85.0
283,22.0
284,57.0
285,12.0
286,214.0
287,149.0
288,19.0
289,47.0
290,235.0
291,145.0
292,355.0
293,110.0
294,77.0
295,99.0
296,66.0
297,59.0
298,64.0
299,500.0
300,99.0
301,20.0
302,63.0
303,133.0
304,76.0
305,180.0
306,74.0
307,139.0
308,328.0
309,268.0
310,497.0
311,500.0
312,500.0
313,189.0
314,500.0
315,500.0
316,500.0
317,274.0
318,500.0
319,379.0
320,500.0
321,132.0
322,222.0
323,80.0
324,500.0
325,181.0
326,263.0
327,143.0
328,101.0
329,228.0
330,179.0
331,136.0
332,60.0
333,500.0
334,441.0
335,500.0
336,188.0
337,500.0
338,83.0
339,379.0
340,108.0
341,331.0
342,157.0
343,500.0
344,126.0
345,500.0
346,500.0
347,92.0
348,500.0
349,83.0
