episode_R,Reward Evolution
0,72.0
1,22.0
2,14.0
3,64.0
4,28.0
5,15.0
6,10.0
7,26.0
8,11.0
9,14.0
10,16.0
11,9.0
12,17.0
13,13.0
14,11.0
15,13.0
16,18.0
17,23.0
18,10.0
19,44.0
20,10.0
21,34.0
22,12.0
23,25.0
24,22.0
25,28.0
26,15.0
27,27.0
28,32.0
29,18.0
30,48.0
31,10.0
32,13.0
33,12.0
34,27.0
35,10.0
36,13.0
37,13.0
38,16.0
39,10.0
40,10.0
41,26.0
42,38.0
43,72.0
44,27.0
45,46.0
46,48.0
47,26.0
48,73.0
49,63.0
50,159.0
51,38.0
52,57.0
53,56.0
54,51.0
55,77.0
56,37.0
57,161.0
58,212.0
59,46.0
60,9.0
61,14.0
62,11.0
63,37.0
64,102.0
65,143.0
66,28.0
67,50.0
68,12.0
69,10.0
70,53.0
71,165.0
72,68.0
73,58.0
74,30.0
75,112.0
76,54.0
77,52.0
78,35.0
79,118.0
80,67.0
81,90.0
82,177.0
83,25.0
84,94.0
85,116.0
86,107.0
87,43.0
88,124.0
89,130.0
90,27.0
91,13.0
92,35.0
93,144.0
94,67.0
95,41.0
96,63.0
97,8.0
98,10.0
99,17.0
100,23.0
101,46.0
102,54.0
103,10.0
104,30.0
105,27.0
106,40.0
107,64.0
108,119.0
109,77.0
110,89.0
111,49.0
112,66.0
113,30.0
114,80.0
115,85.0
116,73.0
117,63.0
118,98.0
119,28.0
120,10.0
121,22.0
122,115.0
123,39.0
124,27.0
125,25.0
126,23.0
127,30.0
128,39.0
129,38.0
130,134.0
131,60.0
132,25.0
133,81.0
134,82.0
135,67.0
136,36.0
137,75.0
138,130.0
139,20.0
140,96.0
141,59.0
142,99.0
143,101.0
144,107.0
145,79.0
146,61.0
147,84.0
148,113.0
149,99.0
150,126.0
151,111.0
152,71.0
153,104.0
154,72.0
155,71.0
156,37.0
157,82.0
158,57.0
159,51.0
160,42.0
161,101.0
162,60.0
163,155.0
164,46.0
165,99.0
166,112.0
167,80.0
168,163.0
169,95.0
170,32.0
171,56.0
172,83.0
173,42.0
174,89.0
175,89.0
176,52.0
177,137.0
178,89.0
179,28.0
180,45.0
181,63.0
182,103.0
183,91.0
184,70.0
185,38.0
186,13.0
187,61.0
188,56.0
189,38.0
190,52.0
191,92.0
192,42.0
193,84.0
194,90.0
195,38.0
196,137.0
197,82.0
198,74.0
199,28.0
200,30.0
201,26.0
202,93.0
203,149.0
204,106.0
205,69.0
206,84.0
207,93.0
208,86.0
209,53.0
210,61.0
211,47.0
212,57.0
213,15.0
214,102.0
215,25.0
216,96.0
217,28.0
218,45.0
219,19.0
220,48.0
221,48.0
222,106.0
223,112.0
224,60.0
225,99.0
226,52.0
227,81.0
228,29.0
229,110.0
230,44.0
231,16.0
232,39.0
233,39.0
234,19.0
235,88.0
236,12.0
237,96.0
238,24.0
239,64.0
240,34.0
241,75.0
242,101.0
243,47.0
244,111.0
245,104.0
246,93.0
247,69.0
248,38.0
249,78.0
250,146.0
251,66.0
252,102.0
253,120.0
254,60.0
255,90.0
256,35.0
257,52.0
258,90.0
259,51.0
260,65.0
261,40.0
262,81.0
263,87.0
264,71.0
265,58.0
266,114.0
267,43.0
268,117.0
269,40.0
270,53.0
271,42.0
272,112.0
273,27.0
274,23.0
275,98.0
276,121.0
277,43.0
278,104.0
279,156.0
280,149.0
281,67.0
282,52.0
283,76.0
284,45.0
285,66.0
286,98.0
287,135.0
288,62.0
289,64.0
290,95.0
291,75.0
292,79.0
293,236.0
294,201.0
295,120.0
296,60.0
297,100.0
298,61.0
299,107.0
300,88.0
301,77.0
302,51.0
303,24.0
304,21.0
305,38.0
306,95.0
307,41.0
308,37.0
309,30.0
310,37.0
311,37.0
312,33.0
313,37.0
314,40.0
315,40.0
316,56.0
317,38.0
318,29.0
319,54.0
320,20.0
321,23.0
322,98.0
323,135.0
324,43.0
325,83.0
326,84.0
327,73.0
328,120.0
329,85.0
330,94.0
331,59.0
332,76.0
333,64.0
334,86.0
335,15.0
336,75.0
337,104.0
338,48.0
339,108.0
340,39.0
341,86.0
342,102.0
343,51.0
344,42.0
345,35.0
346,89.0
347,136.0
348,55.0
349,40.0
