episode_R,Reward Evolution
0,14.0
1,55.0
2,29.0
3,23.0
4,27.0
5,24.0
6,33.0
7,25.0
8,11.0
9,15.0
10,32.0
11,16.0
12,8.0
13,16.0
14,18.0
15,24.0
16,11.0
17,9.0
18,15.0
19,14.0
20,8.0
21,9.0
22,24.0
23,16.0
24,11.0
25,11.0
26,24.0
27,18.0
28,20.0
29,10.0
30,14.0
31,10.0
32,12.0
33,9.0
34,12.0
35,13.0
36,11.0
37,12.0
38,10.0
39,9.0
40,12.0
41,19.0
42,17.0
43,35.0
44,15.0
45,18.0
46,10.0
47,10.0
48,10.0
49,13.0
50,13.0
51,8.0
52,10.0
53,11.0
54,16.0
55,14.0
56,9.0
57,14.0
58,10.0
59,13.0
60,10.0
61,14.0
62,10.0
63,8.0
64,11.0
65,21.0
66,32.0
67,15.0
68,31.0
69,9.0
70,20.0
71,156.0
72,19.0
73,18.0
74,43.0
75,9.0
76,31.0
77,11.0
78,10.0
79,27.0
80,10.0
81,13.0
82,17.0
83,32.0
84,130.0
85,98.0
86,105.0
87,44.0
88,110.0
89,31.0
90,98.0
91,60.0
92,96.0
93,64.0
94,21.0
95,50.0
96,63.0
97,207.0
98,55.0
99,70.0
100,52.0
101,90.0
102,123.0
103,138.0
104,98.0
105,58.0
106,31.0
107,33.0
108,67.0
109,41.0
110,135.0
111,102.0
112,115.0
113,128.0
114,83.0
115,324.0
116,51.0
117,125.0
118,125.0
119,42.0
120,46.0
121,61.0
122,38.0
123,64.0
124,96.0
125,202.0
126,46.0
127,74.0
128,82.0
129,70.0
130,57.0
131,52.0
132,77.0
133,71.0
134,79.0
135,70.0
136,48.0
137,73.0
138,89.0
139,52.0
140,141.0
141,43.0
142,226.0
143,83.0
144,41.0
145,112.0
146,109.0
147,57.0
148,145.0
149,75.0
150,53.0
151,69.0
152,95.0
153,70.0
154,73.0
155,106.0
156,46.0
157,45.0
158,46.0
159,34.0
160,42.0
161,99.0
162,46.0
163,50.0
164,54.0
165,56.0
166,86.0
167,51.0
168,55.0
169,99.0
170,76.0
171,103.0
172,23.0
173,43.0
174,92.0
175,104.0
176,52.0
177,108.0
178,85.0
179,104.0
180,97.0
181,46.0
182,10.0
183,9.0
184,73.0
185,24.0
186,24.0
187,47.0
188,51.0
189,57.0
190,64.0
191,28.0
192,79.0
193,53.0
194,39.0
195,86.0
196,84.0
197,41.0
198,69.0
199,51.0
200,53.0
201,68.0
202,57.0
203,68.0
204,12.0
205,104.0
206,45.0
207,81.0
208,92.0
209,34.0
210,31.0
211,29.0
212,10.0
213,45.0
214,44.0
215,54.0
216,27.0
217,114.0
218,176.0
219,45.0
220,24.0
221,94.0
222,21.0
223,58.0
224,20.0
225,62.0
226,42.0
227,22.0
228,77.0
229,38.0
230,32.0
231,109.0
232,25.0
233,34.0
234,22.0
235,19.0
236,27.0
237,53.0
238,43.0
239,74.0
240,85.0
241,37.0
242,50.0
243,39.0
244,40.0
245,22.0
246,74.0
247,43.0
248,40.0
249,41.0
250,76.0
251,19.0
252,9.0
253,54.0
254,91.0
255,57.0
256,27.0
257,54.0
258,41.0
259,73.0
260,24.0
261,73.0
262,36.0
263,12.0
264,44.0
265,27.0
266,70.0
267,68.0
268,28.0
269,16.0
270,38.0
271,21.0
272,15.0
273,26.0
274,21.0
275,54.0
276,22.0
277,27.0
278,34.0
279,28.0
280,32.0
281,25.0
282,33.0
283,28.0
284,78.0
285,26.0
286,70.0
287,75.0
288,33.0
289,102.0
290,81.0
291,26.0
292,64.0
293,41.0
294,16.0
295,79.0
296,24.0
297,24.0
298,81.0
299,30.0
300,27.0
301,24.0
302,52.0
303,26.0
304,94.0
305,26.0
306,28.0
307,83.0
308,29.0
309,24.0
310,25.0
311,25.0
312,25.0
313,24.0
314,106.0
315,48.0
316,79.0
317,34.0
318,29.0
319,62.0
320,20.0
321,22.0
322,25.0
323,24.0
324,141.0
325,31.0
326,21.0
327,87.0
328,106.0
329,22.0
330,27.0
331,24.0
332,79.0
333,28.0
334,32.0
335,92.0
336,29.0
337,23.0
338,40.0
339,86.0
340,35.0
341,105.0
342,20.0
343,37.0
344,30.0
345,25.0
346,26.0
347,22.0
348,36.0
349,54.0
