episode_R,Reward Evolution
0,17.0
1,48.0
2,21.0
3,17.0
4,10.0
5,15.0
6,15.0
7,17.0
8,27.0
9,13.0
10,21.0
11,18.0
12,18.0
13,11.0
14,11.0
15,16.0
16,17.0
17,12.0
18,9.0
19,29.0
20,11.0
21,17.0
22,10.0
23,11.0
24,10.0
25,23.0
26,13.0
27,11.0
28,11.0
29,10.0
30,11.0
31,11.0
32,9.0
33,13.0
34,11.0
35,9.0
36,12.0
37,11.0
38,10.0
39,10.0
40,10.0
41,10.0
42,9.0
43,8.0
44,9.0
45,10.0
46,35.0
47,44.0
48,11.0
49,9.0
50,10.0
51,25.0
52,13.0
53,9.0
54,9.0
55,10.0
56,10.0
57,9.0
58,11.0
59,10.0
60,26.0
61,10.0
62,10.0
63,8.0
64,73.0
65,46.0
66,14.0
67,47.0
68,40.0
69,127.0
70,13.0
71,29.0
72,71.0
73,39.0
74,32.0
75,51.0
76,44.0
77,49.0
78,24.0
79,59.0
80,198.0
81,32.0
82,9.0
83,9.0
84,8.0
85,10.0
86,48.0
87,126.0
88,142.0
89,26.0
90,242.0
91,38.0
92,55.0
93,9.0
94,224.0
95,269.0
96,43.0
97,141.0
98,19.0
99,121.0
100,42.0
101,33.0
102,33.0
103,22.0
104,226.0
105,34.0
106,54.0
107,27.0
108,157.0
109,24.0
110,37.0
111,55.0
112,74.0
113,26.0
114,37.0
115,25.0
116,54.0
117,148.0
118,53.0
119,32.0
120,226.0
121,175.0
122,174.0
123,50.0
124,40.0
125,53.0
126,122.0
127,43.0
128,95.0
129,324.0
130,79.0
131,31.0
132,69.0
133,27.0
134,32.0
135,76.0
136,22.0
137,436.0
138,33.0
139,47.0
140,59.0
141,54.0
142,379.0
143,29.0
144,23.0
145,43.0
146,16.0
147,29.0
148,21.0
149,26.0
150,33.0
151,32.0
152,28.0
153,433.0
154,212.0
155,20.0
156,500.0
157,26.0
158,26.0
159,60.0
160,28.0
161,213.0
162,25.0
163,36.0
164,28.0
165,23.0
166,22.0
167,317.0
168,25.0
169,23.0
170,27.0
171,45.0
172,28.0
173,32.0
174,20.0
175,43.0
176,130.0
177,382.0
178,63.0
179,26.0
180,130.0
181,26.0
182,500.0
183,25.0
184,35.0
185,65.0
186,21.0
187,23.0
188,34.0
189,46.0
190,256.0
191,500.0
192,80.0
193,30.0
194,341.0
195,348.0
196,22.0
197,27.0
198,500.0
199,32.0
200,84.0
201,182.0
202,499.0
203,310.0
204,26.0
205,364.0
206,24.0
207,35.0
208,130.0
209,412.0
210,21.0
211,24.0
212,30.0
213,104.0
214,43.0
215,24.0
216,449.0
217,24.0
218,103.0
219,120.0
220,500.0
221,25.0
222,32.0
223,22.0
224,223.0
225,50.0
226,196.0
227,25.0
228,194.0
229,26.0
230,43.0
231,500.0
232,213.0
233,26.0
234,24.0
235,500.0
236,24.0
237,500.0
238,58.0
239,33.0
240,52.0
241,23.0
242,355.0
243,41.0
244,342.0
245,81.0
246,75.0
247,21.0
248,46.0
249,100.0
250,30.0
251,45.0
252,92.0
253,25.0
254,21.0
255,181.0
256,34.0
257,22.0
258,30.0
259,317.0
260,38.0
261,29.0
262,23.0
263,500.0
264,21.0
265,135.0
266,20.0
267,500.0
268,35.0
269,210.0
270,500.0
271,22.0
272,500.0
273,42.0
274,61.0
275,49.0
276,37.0
277,226.0
278,179.0
279,25.0
280,25.0
281,43.0
282,25.0
283,122.0
284,28.0
285,22.0
286,500.0
287,177.0
288,35.0
289,158.0
290,203.0
291,196.0
292,500.0
293,23.0
294,500.0
295,32.0
296,29.0
297,23.0
298,29.0
299,27.0
300,19.0
301,20.0
302,414.0
303,500.0
304,39.0
305,123.0
306,500.0
307,111.0
308,491.0
309,500.0
310,23.0
311,32.0
312,50.0
313,500.0
314,24.0
315,26.0
316,28.0
317,26.0
318,28.0
319,41.0
320,397.0
321,22.0
322,500.0
323,26.0
324,44.0
325,49.0
326,500.0
327,123.0
328,19.0
329,133.0
330,117.0
331,500.0
332,177.0
333,24.0
334,23.0
335,500.0
336,500.0
337,500.0
338,150.0
339,151.0
340,26.0
341,36.0
342,24.0
343,377.0
344,9.0
345,29.0
346,37.0
347,116.0
348,10.0
349,11.0
