episode_R,Reward Evolution
0,11.0
1,22.0
2,15.0
3,19.0
4,22.0
5,22.0
6,19.0
7,40.0
8,31.0
9,18.0
10,9.0
11,15.0
12,17.0
13,21.0
14,19.0
15,24.0
16,47.0
17,37.0
18,11.0
19,23.0
20,14.0
21,18.0
22,21.0
23,17.0
24,22.0
25,39.0
26,16.0
27,23.0
28,51.0
29,39.0
30,30.0
31,91.0
32,74.0
33,21.0
34,87.0
35,103.0
36,22.0
37,73.0
38,71.0
39,33.0
40,28.0
41,15.0
42,10.0
43,23.0
44,24.0
45,116.0
46,32.0
47,43.0
48,56.0
49,38.0
50,10.0
51,27.0
52,64.0
53,48.0
54,24.0
55,75.0
56,11.0
57,16.0
58,17.0
59,28.0
60,27.0
61,15.0
62,9.0
63,16.0
64,16.0
65,13.0
66,11.0
67,19.0
68,25.0
69,58.0
70,55.0
71,51.0
72,35.0
73,57.0
74,19.0
75,21.0
76,31.0
77,127.0
78,26.0
79,12.0
80,24.0
81,9.0
82,10.0
83,31.0
84,63.0
85,57.0
86,23.0
87,8.0
88,17.0
89,71.0
90,88.0
91,67.0
92,50.0
93,32.0
94,67.0
95,72.0
96,105.0
97,69.0
98,43.0
99,143.0
100,92.0
101,123.0
102,14.0
103,29.0
104,13.0
105,26.0
106,26.0
107,23.0
108,11.0
109,62.0
110,52.0
111,23.0
112,43.0
113,41.0
114,30.0
115,27.0
116,161.0
117,14.0
118,90.0
119,29.0
120,27.0
121,27.0
122,57.0
123,47.0
124,27.0
125,27.0
126,101.0
127,25.0
128,9.0
129,47.0
130,84.0
131,23.0
132,135.0
133,36.0
134,9.0
135,9.0
136,9.0
137,24.0
138,93.0
139,132.0
140,22.0
141,67.0
142,26.0
143,25.0
144,25.0
145,24.0
146,29.0
147,34.0
148,82.0
149,22.0
150,91.0
151,29.0
152,75.0
153,29.0
154,26.0
155,22.0
156,58.0
157,103.0
158,28.0
159,161.0
160,26.0
161,24.0
162,48.0
163,23.0
164,24.0
165,141.0
166,71.0
167,125.0
168,80.0
169,32.0
170,10.0
171,32.0
172,89.0
173,23.0
174,25.0
175,37.0
176,98.0
177,24.0
178,38.0
179,166.0
180,122.0
181,27.0
182,88.0
183,24.0
184,31.0
185,25.0
186,27.0
187,26.0
188,129.0
189,76.0
190,64.0
191,29.0
192,76.0
193,25.0
194,24.0
195,71.0
196,62.0
197,24.0
198,23.0
199,48.0
200,28.0
201,54.0
202,60.0
203,48.0
204,28.0
205,34.0
206,33.0
207,20.0
208,24.0
209,129.0
210,81.0
211,37.0
212,197.0
213,52.0
214,89.0
215,20.0
216,22.0
217,75.0
218,170.0
219,123.0
220,33.0
221,26.0
222,91.0
223,128.0
224,34.0
225,109.0
226,25.0
227,68.0
228,23.0
229,65.0
230,24.0
231,66.0
232,20.0
233,27.0
234,188.0
235,94.0
236,57.0
237,27.0
238,99.0
239,162.0
240,68.0
241,26.0
242,78.0
243,33.0
244,20.0
245,32.0
246,69.0
247,44.0
248,22.0
249,26.0
250,97.0
251,86.0
252,32.0
253,242.0
254,23.0
255,229.0
256,60.0
257,166.0
258,23.0
259,140.0
260,24.0
261,86.0
262,28.0
263,21.0
264,38.0
265,24.0
266,24.0
267,354.0
268,23.0
269,23.0
270,63.0
271,25.0
272,26.0
273,64.0
274,88.0
275,36.0
276,144.0
277,98.0
278,45.0
279,23.0
280,31.0
281,31.0
282,71.0
283,20.0
284,56.0
285,28.0
286,23.0
287,86.0
288,86.0
289,43.0
290,37.0
291,17.0
292,22.0
293,70.0
294,107.0
295,24.0
296,121.0
297,83.0
298,90.0
299,23.0
300,17.0
301,94.0
302,33.0
303,68.0
304,21.0
305,60.0
306,25.0
307,65.0
308,63.0
309,52.0
310,10.0
311,21.0
312,28.0
313,78.0
314,101.0
315,47.0
316,24.0
317,176.0
318,11.0
319,8.0
320,71.0
321,85.0
322,26.0
323,40.0
324,23.0
325,20.0
326,100.0
327,23.0
328,336.0
329,22.0
330,27.0
331,23.0
332,27.0
333,69.0
334,20.0
335,32.0
336,84.0
337,21.0
338,79.0
339,35.0
340,148.0
341,10.0
342,12.0
343,85.0
344,10.0
345,21.0
346,10.0
347,12.0
348,70.0
349,23.0
