episode_R,Reward Evolution
0,17.0
1,48.0
2,28.0
3,11.0
4,50.0
5,13.0
6,22.0
7,39.0
8,24.0
9,15.0
10,12.0
11,18.0
12,25.0
13,16.0
14,48.0
15,24.0
16,19.0
17,8.0
18,14.0
19,55.0
20,24.0
21,24.0
22,11.0
23,14.0
24,15.0
25,34.0
26,13.0
27,12.0
28,30.0
29,57.0
30,10.0
31,10.0
32,13.0
33,45.0
34,12.0
35,16.0
36,9.0
37,13.0
38,13.0
39,48.0
40,10.0
41,13.0
42,10.0
43,22.0
44,12.0
45,46.0
46,41.0
47,23.0
48,10.0
49,10.0
50,20.0
51,30.0
52,35.0
53,29.0
54,67.0
55,23.0
56,81.0
57,28.0
58,58.0
59,122.0
60,29.0
61,14.0
62,48.0
63,24.0
64,12.0
65,92.0
66,41.0
67,24.0
68,9.0
69,11.0
70,274.0
71,26.0
72,26.0
73,39.0
74,44.0
75,13.0
76,9.0
77,27.0
78,36.0
79,29.0
80,80.0
81,57.0
82,76.0
83,68.0
84,28.0
85,97.0
86,12.0
87,19.0
88,95.0
89,35.0
90,27.0
91,24.0
92,134.0
93,17.0
94,50.0
95,28.0
96,22.0
97,34.0
98,65.0
99,36.0
100,51.0
101,32.0
102,12.0
103,9.0
104,27.0
105,29.0
106,75.0
107,59.0
108,29.0
109,18.0
110,10.0
111,14.0
112,12.0
113,76.0
114,26.0
115,12.0
116,71.0
117,24.0
118,63.0
119,22.0
120,18.0
121,90.0
122,33.0
123,56.0
124,26.0
125,21.0
126,62.0
127,19.0
128,28.0
129,22.0
130,30.0
131,83.0
132,29.0
133,65.0
134,17.0
135,21.0
136,96.0
137,40.0
138,54.0
139,33.0
140,23.0
141,56.0
142,45.0
143,72.0
144,63.0
145,16.0
146,37.0
147,84.0
148,35.0
149,41.0
150,23.0
151,17.0
152,22.0
153,49.0
154,42.0
155,44.0
156,20.0
157,39.0
158,29.0
159,77.0
160,26.0
161,26.0
162,23.0
163,29.0
164,32.0
165,30.0
166,54.0
167,22.0
168,49.0
169,21.0
170,40.0
171,34.0
172,38.0
173,23.0
174,45.0
175,78.0
176,36.0
177,19.0
178,50.0
179,29.0
180,27.0
181,29.0
182,17.0
183,76.0
184,33.0
185,69.0
186,23.0
187,51.0
188,54.0
189,24.0
190,24.0
191,37.0
192,42.0
193,14.0
194,19.0
195,63.0
196,14.0
197,32.0
198,66.0
199,81.0
200,75.0
201,36.0
202,54.0
203,44.0
204,30.0
205,25.0
206,29.0
207,27.0
208,43.0
209,26.0
210,23.0
211,56.0
212,50.0
213,26.0
214,61.0
215,26.0
216,23.0
217,77.0
218,21.0
219,22.0
220,41.0
221,62.0
222,46.0
223,47.0
224,20.0
225,59.0
226,63.0
227,31.0
228,46.0
229,29.0
230,38.0
231,36.0
232,41.0
233,29.0
234,44.0
235,22.0
236,23.0
237,23.0
238,49.0
239,38.0
240,68.0
241,33.0
242,24.0
243,43.0
244,23.0
245,28.0
246,32.0
247,20.0
248,21.0
249,18.0
250,21.0
251,19.0
252,20.0
253,49.0
254,31.0
255,48.0
256,67.0
257,65.0
258,19.0
259,25.0
260,53.0
261,19.0
262,50.0
263,72.0
264,41.0
265,23.0
266,24.0
267,21.0
268,32.0
269,71.0
270,44.0
271,22.0
272,26.0
273,44.0
274,29.0
275,43.0
276,60.0
277,31.0
278,45.0
279,38.0
280,36.0
281,35.0
282,43.0
283,53.0
284,23.0
285,29.0
286,34.0
287,27.0
288,26.0
289,10.0
290,24.0
291,39.0
292,41.0
293,16.0
294,17.0
295,49.0
296,24.0
297,23.0
298,44.0
299,61.0
300,44.0
301,41.0
302,49.0
303,31.0
304,18.0
305,16.0
306,26.0
307,36.0
308,21.0
309,43.0
310,25.0
311,34.0
312,32.0
313,49.0
314,38.0
315,25.0
316,32.0
317,22.0
318,39.0
319,23.0
320,17.0
321,33.0
322,20.0
323,47.0
324,27.0
325,31.0
326,39.0
327,22.0
328,32.0
329,30.0
330,30.0
331,57.0
332,44.0
333,12.0
334,13.0
335,10.0
336,43.0
337,46.0
338,32.0
339,26.0
340,29.0
341,64.0
342,35.0
343,37.0
344,76.0
345,45.0
346,40.0
347,25.0
348,21.0
349,31.0
