episode_R,Reward Evolution
0,30.0
1,15.0
2,19.0
3,20.0
4,18.0
5,12.0
6,17.0
7,31.0
8,35.0
9,26.0
10,22.0
11,13.0
12,33.0
13,14.0
14,14.0
15,24.0
16,30.0
17,12.0
18,13.0
19,10.0
20,18.0
21,22.0
22,8.0
23,13.0
24,39.0
25,11.0
26,21.0
27,10.0
28,11.0
29,19.0
30,9.0
31,12.0
32,12.0
33,12.0
34,11.0
35,12.0
36,14.0
37,9.0
38,10.0
39,10.0
40,10.0
41,9.0
42,11.0
43,10.0
44,63.0
45,10.0
46,11.0
47,8.0
48,9.0
49,56.0
50,111.0
51,9.0
52,13.0
53,15.0
54,10.0
55,8.0
56,28.0
57,13.0
58,47.0
59,19.0
60,9.0
61,76.0
62,16.0
63,28.0
64,18.0
65,38.0
66,12.0
67,42.0
68,25.0
69,43.0
70,36.0
71,58.0
72,20.0
73,28.0
74,24.0
75,34.0
76,19.0
77,26.0
78,28.0
79,52.0
80,22.0
81,18.0
82,21.0
83,39.0
84,45.0
85,20.0
86,24.0
87,17.0
88,18.0
89,9.0
90,30.0
91,33.0
92,37.0
93,32.0
94,29.0
95,19.0
96,18.0
97,22.0
98,72.0
99,27.0
100,24.0
101,25.0
102,46.0
103,46.0
104,31.0
105,16.0
106,10.0
107,28.0
108,22.0
109,23.0
110,19.0
111,14.0
112,26.0
113,49.0
114,20.0
115,11.0
116,17.0
117,39.0
118,26.0
119,34.0
120,76.0
121,42.0
122,46.0
123,24.0
124,27.0
125,29.0
126,20.0
127,31.0
128,34.0
129,29.0
130,29.0
131,25.0
132,9.0
133,48.0
134,22.0
135,39.0
136,40.0
137,35.0
138,26.0
139,23.0
140,29.0
141,29.0
142,17.0
143,30.0
144,54.0
145,25.0
146,28.0
147,23.0
148,40.0
149,15.0
150,9.0
151,14.0
152,21.0
153,18.0
154,26.0
155,24.0
156,29.0
157,16.0
158,29.0
159,48.0
160,15.0
161,27.0
162,22.0
163,15.0
164,50.0
165,19.0
166,25.0
167,48.0
168,29.0
169,61.0
170,57.0
171,39.0
172,30.0
173,40.0
174,28.0
175,16.0
176,24.0
177,37.0
178,19.0
179,39.0
180,21.0
181,38.0
182,22.0
183,26.0
184,28.0
185,26.0
186,14.0
187,23.0
188,31.0
189,25.0
190,30.0
191,25.0
192,22.0
193,19.0
194,41.0
195,19.0
196,39.0
197,29.0
198,29.0
199,32.0
200,23.0
201,24.0
202,22.0
203,45.0
204,33.0
205,25.0
206,33.0
207,27.0
208,40.0
209,22.0
210,18.0
211,19.0
212,20.0
213,32.0
214,23.0
215,27.0
216,24.0
217,31.0
218,32.0
219,27.0
220,33.0
221,26.0
222,23.0
223,10.0
224,9.0
225,32.0
226,19.0
227,12.0
228,10.0
229,25.0
230,23.0
231,29.0
232,20.0
233,26.0
234,21.0
235,21.0
236,46.0
237,32.0
238,36.0
239,22.0
240,25.0
241,24.0
242,33.0
243,23.0
244,38.0
245,35.0
246,33.0
247,28.0
248,27.0
249,26.0
250,20.0
251,35.0
252,17.0
253,26.0
254,25.0
255,25.0
256,47.0
257,34.0
258,33.0
259,21.0
260,56.0
261,28.0
262,23.0
263,22.0
264,24.0
265,19.0
266,23.0
267,21.0
268,20.0
269,22.0
270,29.0
271,24.0
272,36.0
273,27.0
274,24.0
275,35.0
276,28.0
277,37.0
278,27.0
279,30.0
280,38.0
281,27.0
282,23.0
283,33.0
284,27.0
285,25.0
286,31.0
287,22.0
288,28.0
289,45.0
290,21.0
291,45.0
292,30.0
293,32.0
294,28.0
295,31.0
296,34.0
297,23.0
298,28.0
299,21.0
300,47.0
301,27.0
302,21.0
303,21.0
304,21.0
305,21.0
306,23.0
307,52.0
308,34.0
309,33.0
310,27.0
311,32.0
312,30.0
313,33.0
314,22.0
315,24.0
316,16.0
317,14.0
318,21.0
319,59.0
320,22.0
321,34.0
322,29.0
323,23.0
324,28.0
325,27.0
326,33.0
327,30.0
328,21.0
329,21.0
330,32.0
331,40.0
332,44.0
333,32.0
334,21.0
335,23.0
336,45.0
337,32.0
338,21.0
339,33.0
340,33.0
341,51.0
342,23.0
343,24.0
344,22.0
345,52.0
346,22.0
347,21.0
348,39.0
349,58.0
