episode_R,Reward Evolution
0,45.0
1,18.0
2,13.0
3,36.0
4,12.0
5,16.0
6,16.0
7,33.0
8,63.0
9,14.0
10,16.0
11,45.0
12,15.0
13,38.0
14,12.0
15,17.0
16,11.0
17,10.0
18,11.0
19,27.0
20,17.0
21,18.0
22,19.0
23,40.0
24,58.0
25,25.0
26,32.0
27,36.0
28,30.0
29,24.0
30,62.0
31,19.0
32,13.0
33,13.0
34,42.0
35,41.0
36,17.0
37,21.0
38,38.0
39,10.0
40,8.0
41,11.0
42,10.0
43,28.0
44,62.0
45,20.0
46,25.0
47,84.0
48,41.0
49,10.0
50,28.0
51,21.0
52,91.0
53,31.0
54,31.0
55,101.0
56,22.0
57,44.0
58,17.0
59,44.0
60,65.0
61,45.0
62,9.0
63,61.0
64,22.0
65,15.0
66,35.0
67,31.0
68,12.0
69,26.0
70,62.0
71,96.0
72,102.0
73,28.0
74,30.0
75,54.0
76,74.0
77,46.0
78,20.0
79,58.0
80,55.0
81,34.0
82,35.0
83,26.0
84,31.0
85,13.0
86,56.0
87,100.0
88,52.0
89,55.0
90,31.0
91,34.0
92,10.0
93,27.0
94,27.0
95,153.0
96,52.0
97,17.0
98,28.0
99,21.0
100,64.0
101,33.0
102,26.0
103,74.0
104,55.0
105,38.0
106,21.0
107,48.0
108,25.0
109,64.0
110,102.0
111,26.0
112,44.0
113,58.0
114,27.0
115,67.0
116,104.0
117,64.0
118,23.0
119,51.0
120,85.0
121,102.0
122,54.0
123,24.0
124,23.0
125,98.0
126,49.0
127,153.0
128,99.0
129,34.0
130,53.0
131,19.0
132,55.0
133,25.0
134,28.0
135,161.0
136,50.0
137,137.0
138,35.0
139,102.0
140,49.0
141,50.0
142,59.0
143,81.0
144,30.0
145,21.0
146,82.0
147,43.0
148,26.0
149,27.0
150,26.0
151,20.0
152,25.0
153,108.0
154,22.0
155,89.0
156,65.0
157,56.0
158,21.0
159,29.0
160,32.0
161,39.0
162,41.0
163,21.0
164,60.0
165,47.0
166,36.0
167,29.0
168,89.0
169,33.0
170,39.0
171,55.0
172,25.0
173,22.0
174,51.0
175,63.0
176,29.0
177,46.0
178,34.0
179,29.0
180,67.0
181,75.0
182,43.0
183,26.0
184,40.0
185,25.0
186,83.0
187,29.0
188,37.0
189,42.0
190,49.0
191,63.0
192,46.0
193,57.0
194,26.0
195,26.0
196,29.0
197,25.0
198,36.0
199,42.0
200,134.0
201,127.0
202,16.0
203,79.0
204,51.0
205,46.0
206,40.0
207,26.0
208,43.0
209,87.0
210,43.0
211,93.0
212,28.0
213,51.0
214,22.0
215,66.0
216,79.0
217,23.0
218,81.0
219,23.0
220,24.0
221,87.0
222,29.0
223,74.0
224,44.0
225,23.0
226,74.0
227,41.0
228,45.0
229,46.0
230,23.0
231,45.0
232,168.0
233,122.0
234,61.0
235,41.0
236,52.0
237,96.0
238,53.0
239,63.0
240,23.0
241,24.0
242,32.0
243,64.0
244,24.0
245,26.0
246,67.0
247,37.0
248,19.0
249,51.0
250,73.0
251,94.0
252,46.0
253,66.0
254,56.0
255,23.0
256,41.0
257,28.0
258,41.0
259,54.0
260,23.0
261,40.0
262,91.0
263,61.0
264,43.0
265,71.0
266,51.0
267,42.0
268,21.0
269,42.0
270,20.0
271,25.0
272,32.0
273,23.0
274,26.0
275,72.0
276,47.0
277,62.0
278,21.0
279,38.0
280,35.0
281,27.0
282,43.0
283,37.0
284,36.0
285,56.0
286,63.0
287,114.0
288,88.0
289,64.0
290,22.0
291,29.0
292,46.0
293,30.0
294,53.0
295,27.0
296,27.0
297,49.0
298,41.0
299,33.0
300,20.0
301,49.0
302,34.0
303,39.0
304,20.0
305,33.0
306,66.0
307,70.0
308,66.0
309,52.0
310,25.0
311,64.0
312,43.0
313,30.0
314,32.0
315,22.0
316,25.0
317,28.0
318,41.0
319,24.0
320,37.0
321,59.0
322,88.0
323,30.0
324,37.0
325,38.0
326,25.0
327,51.0
328,31.0
329,20.0
330,55.0
331,24.0
332,64.0
333,38.0
334,46.0
335,23.0
336,27.0
337,31.0
338,23.0
339,70.0
340,24.0
341,24.0
342,82.0
343,41.0
344,64.0
345,60.0
346,59.0
347,29.0
348,53.0
349,22.0
