episode_R,Reward Evolution
0,46.0
1,15.0
2,11.0
3,15.0
4,11.0
5,18.0
6,13.0
7,15.0
8,9.0
9,16.0
10,14.0
11,13.0
12,9.0
13,18.0
14,14.0
15,34.0
16,13.0
17,13.0
18,9.0
19,10.0
20,9.0
21,14.0
22,14.0
23,42.0
24,19.0
25,31.0
26,21.0
27,15.0
28,9.0
29,10.0
30,15.0
31,15.0
32,15.0
33,13.0
34,31.0
35,36.0
36,39.0
37,15.0
38,29.0
39,11.0
40,12.0
41,10.0
42,9.0
43,78.0
44,77.0
45,82.0
46,28.0
47,25.0
48,26.0
49,170.0
50,304.0
51,44.0
52,70.0
53,64.0
54,24.0
55,50.0
56,30.0
57,48.0
58,78.0
59,184.0
60,74.0
61,84.0
62,233.0
63,308.0
64,254.0
65,92.0
66,28.0
67,49.0
68,228.0
69,207.0
70,198.0
71,50.0
72,65.0
73,43.0
74,31.0
75,37.0
76,33.0
77,37.0
78,123.0
79,10.0
80,26.0
81,264.0
82,160.0
83,500.0
84,165.0
85,149.0
86,500.0
87,58.0
88,66.0
89,500.0
90,500.0
91,205.0
92,108.0
93,500.0
94,500.0
95,427.0
96,94.0
97,428.0
98,263.0
99,229.0
100,70.0
101,74.0
102,33.0
103,500.0
104,286.0
105,53.0
106,307.0
107,500.0
108,221.0
109,44.0
110,500.0
111,274.0
112,500.0
113,500.0
114,51.0
115,500.0
116,48.0
117,465.0
118,128.0
119,341.0
120,106.0
121,301.0
122,150.0
123,82.0
124,153.0
125,500.0
126,99.0
127,500.0
128,77.0
129,372.0
130,500.0
131,236.0
132,202.0
133,197.0
134,500.0
135,500.0
136,469.0
137,500.0
138,500.0
139,101.0
140,500.0
141,500.0
142,500.0
143,193.0
144,500.0
145,500.0
146,72.0
147,500.0
148,500.0
149,161.0
150,340.0
151,500.0
152,184.0
153,365.0
154,500.0
155,174.0
156,275.0
157,217.0
158,500.0
159,500.0
160,500.0
161,213.0
162,459.0
163,500.0
164,359.0
165,500.0
166,500.0
167,55.0
168,500.0
169,500.0
170,500.0
171,500.0
172,205.0
173,399.0
174,381.0
175,51.0
176,95.0
177,126.0
178,334.0
179,500.0
180,220.0
181,198.0
182,95.0
183,70.0
184,104.0
185,123.0
186,241.0
187,82.0
188,177.0
189,233.0
190,17.0
191,185.0
192,500.0
193,139.0
194,100.0
195,144.0
196,10.0
197,14.0
198,11.0
199,215.0
200,61.0
201,500.0
202,500.0
203,500.0
204,500.0
205,500.0
206,51.0
207,489.0
208,500.0
209,500.0
210,500.0
211,154.0
212,500.0
213,500.0
214,155.0
215,116.0
216,500.0
217,500.0
218,31.0
219,500.0
220,500.0
221,500.0
222,500.0
223,500.0
224,283.0
225,30.0
226,258.0
227,500.0
228,500.0
229,500.0
230,500.0
231,500.0
232,500.0
233,477.0
234,156.0
235,500.0
236,500.0
237,326.0
238,56.0
239,89.0
240,67.0
241,40.0
242,48.0
243,500.0
244,500.0
245,234.0
246,500.0
247,94.0
248,77.0
249,500.0
250,500.0
251,500.0
252,500.0
253,85.0
254,42.0
255,162.0
256,52.0
257,36.0
258,500.0
259,111.0
260,52.0
261,31.0
262,192.0
263,500.0
264,141.0
265,500.0
266,500.0
267,500.0
268,443.0
269,500.0
270,500.0
271,500.0
272,500.0
273,500.0
274,500.0
275,500.0
276,392.0
277,500.0
278,500.0
279,500.0
280,24.0
281,46.0
282,500.0
283,83.0
284,11.0
285,360.0
286,29.0
287,237.0
288,209.0
289,25.0
290,500.0
291,83.0
292,12.0
293,51.0
294,103.0
295,117.0
296,391.0
297,11.0
298,30.0
299,168.0
300,215.0
301,500.0
302,10.0
303,500.0
304,500.0
305,24.0
306,500.0
307,44.0
308,474.0
309,10.0
310,500.0
311,500.0
312,12.0
313,9.0
314,500.0
315,500.0
316,37.0
317,500.0
318,500.0
319,500.0
320,500.0
321,39.0
322,115.0
323,87.0
324,10.0
325,47.0
326,24.0
327,500.0
328,242.0
329,500.0
330,190.0
331,31.0
332,500.0
333,436.0
334,23.0
335,151.0
336,27.0
337,500.0
338,374.0
339,500.0
340,500.0
341,500.0
342,500.0
343,500.0
344,20.0
345,500.0
346,500.0
347,500.0
348,500.0
349,379.0
