episode_R,Reward Evolution
0,20.0
1,48.0
2,9.0
3,35.0
4,12.0
5,52.0
6,24.0
7,21.0
8,15.0
9,9.0
10,11.0
11,27.0
12,12.0
13,16.0
14,47.0
15,11.0
16,19.0
17,26.0
18,13.0
19,9.0
20,14.0
21,9.0
22,22.0
23,23.0
24,24.0
25,25.0
26,37.0
27,30.0
28,33.0
29,21.0
30,16.0
31,22.0
32,25.0
33,40.0
34,14.0
35,11.0
36,11.0
37,12.0
38,33.0
39,21.0
40,30.0
41,11.0
42,9.0
43,10.0
44,14.0
45,30.0
46,24.0
47,48.0
48,50.0
49,22.0
50,18.0
51,29.0
52,26.0
53,13.0
54,16.0
55,23.0
56,46.0
57,11.0
58,11.0
59,10.0
60,14.0
61,12.0
62,11.0
63,10.0
64,54.0
65,45.0
66,23.0
67,18.0
68,33.0
69,22.0
70,25.0
71,29.0
72,13.0
73,16.0
74,35.0
75,49.0
76,20.0
77,27.0
78,28.0
79,59.0
80,36.0
81,16.0
82,33.0
83,11.0
84,27.0
85,23.0
86,68.0
87,64.0
88,48.0
89,8.0
90,20.0
91,19.0
92,21.0
93,25.0
94,31.0
95,28.0
96,9.0
97,20.0
98,29.0
99,37.0
100,47.0
101,68.0
102,29.0
103,23.0
104,71.0
105,116.0
106,30.0
107,56.0
108,21.0
109,65.0
110,37.0
111,28.0
112,49.0
113,29.0
114,19.0
115,22.0
116,36.0
117,37.0
118,26.0
119,55.0
120,28.0
121,59.0
122,62.0
123,81.0
124,61.0
125,26.0
126,24.0
127,22.0
128,34.0
129,21.0
130,103.0
131,30.0
132,26.0
133,30.0
134,49.0
135,27.0
136,35.0
137,78.0
138,63.0
139,86.0
140,72.0
141,87.0
142,42.0
143,24.0
144,21.0
145,27.0
146,27.0
147,35.0
148,25.0
149,103.0
150,30.0
151,33.0
152,128.0
153,131.0
154,37.0
155,109.0
156,28.0
157,46.0
158,30.0
159,26.0
160,45.0
161,66.0
162,26.0
163,50.0
164,25.0
165,21.0
166,26.0
167,23.0
168,26.0
169,47.0
170,25.0
171,41.0
172,22.0
173,22.0
174,61.0
175,22.0
176,22.0
177,70.0
178,90.0
179,81.0
180,37.0
181,22.0
182,118.0
183,24.0
184,29.0
185,25.0
186,166.0
187,29.0
188,121.0
189,111.0
190,118.0
191,31.0
192,24.0
193,27.0
194,30.0
195,84.0
196,27.0
197,25.0
198,37.0
199,33.0
200,21.0
201,67.0
202,86.0
203,21.0
204,79.0
205,32.0
206,36.0
207,39.0
208,27.0
209,137.0
210,75.0
211,62.0
212,36.0
213,36.0
214,11.0
215,12.0
216,20.0
217,25.0
218,21.0
219,22.0
220,43.0
221,101.0
222,16.0
223,48.0
224,19.0
225,36.0
226,27.0
227,28.0
228,124.0
229,18.0
230,41.0
231,66.0
232,42.0
233,30.0
234,22.0
235,37.0
236,132.0
237,30.0
238,132.0
239,19.0
240,48.0
241,41.0
242,22.0
243,24.0
244,53.0
245,19.0
246,23.0
247,28.0
248,79.0
249,123.0
250,114.0
251,132.0
252,103.0
253,60.0
254,39.0
255,24.0
256,32.0
257,25.0
258,21.0
259,41.0
260,30.0
261,42.0
262,53.0
263,18.0
264,21.0
265,50.0
266,44.0
267,19.0
268,32.0
269,111.0
270,25.0
271,86.0
272,125.0
273,42.0
274,22.0
275,114.0
276,109.0
277,28.0
278,26.0
279,39.0
280,53.0
281,24.0
282,24.0
283,40.0
284,140.0
285,44.0
286,120.0
287,42.0
288,20.0
289,128.0
290,83.0
291,25.0
292,24.0
293,46.0
294,21.0
295,21.0
296,39.0
297,19.0
298,36.0
299,111.0
300,20.0
301,27.0
302,22.0
303,24.0
304,24.0
305,91.0
306,21.0
307,29.0
308,92.0
309,25.0
310,30.0
311,24.0
312,38.0
313,23.0
314,52.0
315,29.0
316,25.0
317,24.0
318,25.0
319,28.0
320,71.0
321,21.0
322,39.0
323,24.0
324,20.0
325,146.0
326,24.0
327,20.0
328,30.0
329,26.0
330,24.0
331,22.0
332,116.0
333,49.0
334,23.0
335,24.0
336,25.0
337,114.0
338,33.0
339,56.0
340,51.0
341,25.0
342,21.0
343,35.0
344,96.0
345,19.0
346,54.0
347,105.0
348,55.0
349,40.0
