episode_R,Reward Evolution
0,13.0
1,24.0
2,16.0
3,25.0
4,17.0
5,35.0
6,18.0
7,109.0
8,37.0
9,33.0
10,48.0
11,40.0
12,21.0
13,17.0
14,11.0
15,24.0
16,10.0
17,8.0
18,11.0
19,17.0
20,13.0
21,34.0
22,30.0
23,59.0
24,24.0
25,21.0
26,32.0
27,54.0
28,20.0
29,36.0
30,34.0
31,23.0
32,56.0
33,32.0
34,84.0
35,57.0
36,64.0
37,65.0
38,27.0
39,36.0
40,89.0
41,33.0
42,20.0
43,25.0
44,30.0
45,82.0
46,15.0
47,11.0
48,50.0
49,100.0
50,67.0
51,43.0
52,91.0
53,42.0
54,30.0
55,21.0
56,35.0
57,90.0
58,48.0
59,29.0
60,30.0
61,61.0
62,30.0
63,19.0
64,9.0
65,23.0
66,87.0
67,24.0
68,19.0
69,33.0
70,32.0
71,56.0
72,57.0
73,23.0
74,10.0
75,34.0
76,11.0
77,61.0
78,31.0
79,23.0
80,21.0
81,37.0
82,84.0
83,33.0
84,94.0
85,83.0
86,57.0
87,114.0
88,42.0
89,41.0
90,27.0
91,38.0
92,45.0
93,102.0
94,112.0
95,31.0
96,10.0
97,31.0
98,24.0
99,35.0
100,77.0
101,32.0
102,52.0
103,40.0
104,33.0
105,34.0
106,31.0
107,29.0
108,104.0
109,87.0
110,9.0
111,9.0
112,9.0
113,35.0
114,34.0
115,27.0
116,25.0
117,29.0
118,128.0
119,61.0
120,14.0
121,81.0
122,90.0
123,146.0
124,22.0
125,82.0
126,21.0
127,66.0
128,22.0
129,37.0
130,63.0
131,34.0
132,38.0
133,107.0
134,100.0
135,40.0
136,25.0
137,25.0
138,28.0
139,22.0
140,108.0
141,24.0
142,47.0
143,101.0
144,21.0
145,48.0
146,60.0
147,37.0
148,25.0
149,127.0
150,56.0
151,77.0
152,23.0
153,118.0
154,21.0
155,108.0
156,105.0
157,109.0
158,34.0
159,81.0
160,100.0
161,42.0
162,49.0
163,88.0
164,51.0
165,112.0
166,37.0
167,43.0
168,25.0
169,22.0
170,64.0
171,26.0
172,54.0
173,37.0
174,26.0
175,26.0
176,60.0
177,25.0
178,25.0
179,37.0
180,115.0
181,39.0
182,90.0
183,77.0
184,35.0
185,35.0
186,63.0
187,24.0
188,109.0
189,26.0
190,21.0
191,32.0
192,22.0
193,33.0
194,69.0
195,110.0
196,18.0
197,30.0
198,24.0
199,45.0
200,34.0
201,30.0
202,27.0
203,65.0
204,29.0
205,22.0
206,53.0
207,84.0
208,37.0
209,27.0
210,44.0
211,57.0
212,91.0
213,79.0
214,148.0
215,23.0
216,32.0
217,20.0
218,20.0
219,66.0
220,28.0
221,25.0
222,20.0
223,38.0
224,54.0
225,39.0
226,48.0
227,21.0
228,27.0
229,40.0
230,35.0
231,34.0
232,36.0
233,55.0
234,29.0
235,70.0
236,73.0
237,20.0
238,29.0
239,38.0
240,64.0
241,100.0
242,20.0
243,22.0
244,57.0
245,29.0
246,46.0
247,41.0
248,23.0
249,32.0
250,75.0
251,20.0
252,36.0
253,26.0
254,23.0
255,147.0
256,20.0
257,22.0
258,73.0
259,167.0
260,23.0
261,84.0
262,51.0
263,28.0
264,50.0
265,73.0
266,88.0
267,22.0
268,47.0
269,24.0
270,28.0
271,22.0
272,46.0
273,63.0
274,56.0
275,24.0
276,29.0
277,24.0
278,59.0
279,55.0
280,73.0
281,30.0
282,64.0
283,26.0
284,24.0
285,23.0
286,115.0
287,48.0
288,47.0
289,44.0
290,21.0
291,22.0
292,27.0
293,19.0
294,22.0
295,19.0
296,25.0
297,25.0
298,53.0
299,28.0
300,21.0
301,36.0
302,26.0
303,25.0
304,78.0
305,43.0
306,74.0
307,22.0
308,23.0
309,52.0
310,39.0
311,22.0
312,59.0
313,46.0
314,30.0
315,34.0
316,88.0
317,31.0
318,56.0
319,66.0
320,36.0
321,26.0
322,27.0
323,22.0
324,25.0
325,54.0
326,31.0
327,21.0
328,24.0
329,51.0
330,43.0
331,26.0
332,89.0
333,38.0
334,71.0
335,41.0
336,27.0
337,23.0
338,101.0
339,74.0
340,18.0
341,62.0
342,64.0
343,36.0
344,32.0
345,46.0
346,25.0
347,31.0
348,29.0
349,48.0
