episode_R,Reward Evolution
0,59.0
1,13.0
2,23.0
3,27.0
4,16.0
5,13.0
6,11.0
7,30.0
8,14.0
9,17.0
10,11.0
11,21.0
12,33.0
13,50.0
14,11.0
15,21.0
16,14.0
17,11.0
18,29.0
19,9.0
20,11.0
21,10.0
22,13.0
23,13.0
24,65.0
25,19.0
26,13.0
27,10.0
28,42.0
29,10.0
30,14.0
31,12.0
32,50.0
33,10.0
34,112.0
35,13.0
36,15.0
37,30.0
38,10.0
39,16.0
40,13.0
41,18.0
42,70.0
43,73.0
44,23.0
45,88.0
46,27.0
47,97.0
48,10.0
49,75.0
50,24.0
51,229.0
52,77.0
53,130.0
54,16.0
55,155.0
56,77.0
57,58.0
58,10.0
59,251.0
60,152.0
61,500.0
62,500.0
63,500.0
64,500.0
65,177.0
66,408.0
67,467.0
68,159.0
69,395.0
70,103.0
71,123.0
72,54.0
73,175.0
74,118.0
75,13.0
76,88.0
77,149.0
78,72.0
79,95.0
80,241.0
81,68.0
82,182.0
83,500.0
84,114.0
85,155.0
86,398.0
87,128.0
88,500.0
89,500.0
90,500.0
91,500.0
92,423.0
93,413.0
94,160.0
95,218.0
96,500.0
97,500.0
98,500.0
99,359.0
100,167.0
101,224.0
102,323.0
103,500.0
104,239.0
105,288.0
106,67.0
107,119.0
108,209.0
109,107.0
110,55.0
111,138.0
112,123.0
113,159.0
114,186.0
115,108.0
116,193.0
117,139.0
118,217.0
119,118.0
120,107.0
121,311.0
122,465.0
123,474.0
124,206.0
125,430.0
126,123.0
127,305.0
128,109.0
129,210.0
130,424.0
131,401.0
132,301.0
133,217.0
134,195.0
135,73.0
136,148.0
137,93.0
138,162.0
139,83.0
140,143.0
141,116.0
142,150.0
143,81.0
144,79.0
145,70.0
146,299.0
147,37.0
148,141.0
149,129.0
150,421.0
151,66.0
152,210.0
153,124.0
154,399.0
155,188.0
156,71.0
157,18.0
158,111.0
159,45.0
160,292.0
161,347.0
162,500.0
163,199.0
164,418.0
165,220.0
166,190.0
167,36.0
168,443.0
169,372.0
170,237.0
171,415.0
172,249.0
173,498.0
174,500.0
175,500.0
176,303.0
177,231.0
178,390.0
179,302.0
180,500.0
181,317.0
182,500.0
183,299.0
184,500.0
185,500.0
186,168.0
187,362.0
188,218.0
189,500.0
190,318.0
191,500.0
192,332.0
193,95.0
194,121.0
195,371.0
196,151.0
197,329.0
198,320.0
199,159.0
200,202.0
201,355.0
202,246.0
203,285.0
204,125.0
205,240.0
206,96.0
207,77.0
208,102.0
209,223.0
210,357.0
211,56.0
212,500.0
213,295.0
214,127.0
215,51.0
216,72.0
217,52.0
218,186.0
219,162.0
220,132.0
221,221.0
222,87.0
223,110.0
224,185.0
225,135.0
226,252.0
227,70.0
228,84.0
229,308.0
230,123.0
231,117.0
232,33.0
233,500.0
234,500.0
235,267.0
236,235.0
237,179.0
238,240.0
239,196.0
240,70.0
241,67.0
242,30.0
243,58.0
244,56.0
245,291.0
246,39.0
247,139.0
248,33.0
249,134.0
250,135.0
251,261.0
252,181.0
253,85.0
254,95.0
255,296.0
256,66.0
257,157.0
258,63.0
259,61.0
260,58.0
261,10.0
262,54.0
263,92.0
264,56.0
265,347.0
266,34.0
267,26.0
268,69.0
269,99.0
270,43.0
271,67.0
272,34.0
273,48.0
274,43.0
275,67.0
276,31.0
277,44.0
278,45.0
279,41.0
280,58.0
281,59.0
282,25.0
283,329.0
284,30.0
285,94.0
286,188.0
287,26.0
288,142.0
289,23.0
290,58.0
291,29.0
292,196.0
293,77.0
294,12.0
295,13.0
296,59.0
297,46.0
298,17.0
299,49.0
300,143.0
301,56.0
302,33.0
303,49.0
304,199.0
305,148.0
306,41.0
307,76.0
308,55.0
309,55.0
310,20.0
311,26.0
312,67.0
313,40.0
314,90.0
315,59.0
316,158.0
317,175.0
318,82.0
319,288.0
320,372.0
321,72.0
322,103.0
323,43.0
324,102.0
325,35.0
326,23.0
327,30.0
328,155.0
329,117.0
330,70.0
331,28.0
332,22.0
333,27.0
334,78.0
335,56.0
336,143.0
337,189.0
338,81.0
339,171.0
340,69.0
341,203.0
342,46.0
343,56.0
344,211.0
345,49.0
346,39.0
347,30.0
348,62.0
349,21.0
