episode_R,Reward Evolution
0,11.0
1,16.0
2,9.0
3,29.0
4,11.0
5,27.0
6,11.0
7,14.0
8,17.0
9,21.0
10,27.0
11,22.0
12,18.0
13,16.0
14,27.0
15,26.0
16,11.0
17,9.0
18,17.0
19,15.0
20,28.0
21,16.0
22,11.0
23,12.0
24,85.0
25,13.0
26,30.0
27,33.0
28,13.0
29,24.0
30,17.0
31,15.0
32,36.0
33,12.0
34,10.0
35,12.0
36,9.0
37,37.0
38,23.0
39,30.0
40,15.0
41,9.0
42,12.0
43,10.0
44,22.0
45,17.0
46,55.0
47,13.0
48,51.0
49,9.0
50,11.0
51,13.0
52,11.0
53,11.0
54,50.0
55,20.0
56,10.0
57,12.0
58,20.0
59,10.0
60,38.0
61,14.0
62,11.0
63,11.0
64,19.0
65,16.0
66,20.0
67,8.0
68,9.0
69,9.0
70,11.0
71,10.0
72,10.0
73,10.0
74,12.0
75,9.0
76,11.0
77,34.0
78,15.0
79,109.0
80,23.0
81,16.0
82,9.0
83,9.0
84,16.0
85,28.0
86,9.0
87,17.0
88,19.0
89,11.0
90,29.0
91,9.0
92,35.0
93,68.0
94,10.0
95,10.0
96,10.0
97,39.0
98,10.0
99,9.0
100,9.0
101,9.0
102,10.0
103,9.0
104,9.0
105,81.0
106,10.0
107,24.0
108,10.0
109,23.0
110,9.0
111,15.0
112,130.0
113,20.0
114,11.0
115,69.0
116,20.0
117,63.0
118,67.0
119,10.0
120,35.0
121,15.0
122,14.0
123,48.0
124,35.0
125,9.0
126,28.0
127,12.0
128,9.0
129,62.0
130,24.0
131,25.0
132,35.0
133,10.0
134,40.0
135,9.0
136,24.0
137,46.0
138,19.0
139,8.0
140,101.0
141,9.0
142,24.0
143,11.0
144,23.0
145,9.0
146,10.0
147,32.0
148,18.0
149,25.0
150,100.0
151,10.0
152,29.0
153,32.0
154,10.0
155,10.0
156,9.0
157,48.0
158,19.0
159,10.0
160,39.0
161,99.0
162,9.0
163,9.0
164,98.0
165,295.0
166,16.0
167,9.0
168,13.0
169,165.0
170,48.0
171,61.0
172,18.0
173,38.0
174,355.0
175,20.0
176,23.0
177,73.0
178,10.0
179,31.0
180,10.0
181,8.0
182,27.0
183,44.0
184,34.0
185,49.0
186,157.0
187,21.0
188,90.0
189,74.0
190,12.0
191,37.0
192,9.0
193,10.0
194,33.0
195,39.0
196,12.0
197,119.0
198,19.0
199,17.0
200,25.0
201,12.0
202,32.0
203,235.0
204,37.0
205,71.0
206,107.0
207,34.0
208,17.0
209,86.0
210,36.0
211,9.0
212,21.0
213,35.0
214,69.0
215,65.0
216,46.0
217,27.0
218,33.0
219,63.0
220,26.0
221,43.0
222,42.0
223,44.0
224,99.0
225,277.0
226,79.0
227,47.0
228,61.0
229,69.0
230,21.0
231,63.0
232,35.0
233,36.0
234,29.0
235,34.0
236,18.0
237,225.0
238,96.0
239,34.0
240,24.0
241,56.0
242,224.0
243,156.0
244,51.0
245,69.0
246,218.0
247,76.0
248,47.0
249,96.0
250,32.0
251,81.0
252,245.0
253,45.0
254,67.0
255,29.0
256,152.0
257,41.0
258,23.0
259,16.0
260,59.0
261,28.0
262,10.0
263,37.0
264,500.0
265,39.0
266,450.0
267,24.0
268,153.0
269,31.0
270,64.0
271,30.0
272,56.0
273,39.0
274,29.0
275,31.0
276,40.0
277,39.0
278,28.0
279,81.0
280,48.0
281,45.0
282,34.0
283,270.0
284,81.0
285,41.0
286,52.0
287,91.0
288,43.0
289,121.0
290,344.0
291,22.0
292,68.0
293,22.0
294,63.0
295,21.0
296,326.0
297,87.0
298,40.0
299,35.0
