episode_R,Reward Evolution
0,25.0
1,25.0
2,22.0
3,37.0
4,22.0
5,13.0
6,12.0
7,10.0
8,13.0
9,20.0
10,16.0
11,10.0
12,14.0
13,13.0
14,18.0
15,11.0
16,10.0
17,8.0
18,10.0
19,9.0
20,10.0
21,9.0
22,21.0
23,39.0
24,11.0
25,15.0
26,17.0
27,14.0
28,9.0
29,16.0
30,12.0
31,17.0
32,15.0
33,13.0
34,13.0
35,25.0
36,11.0
37,32.0
38,17.0
39,12.0
40,9.0
41,74.0
42,25.0
43,25.0
44,21.0
45,22.0
46,25.0
47,67.0
48,18.0
49,30.0
50,45.0
51,37.0
52,66.0
53,36.0
54,35.0
55,52.0
56,63.0
57,45.0
58,29.0
59,15.0
60,33.0
61,22.0
62,8.0
63,33.0
64,9.0
65,32.0
66,38.0
67,60.0
68,53.0
69,74.0
70,16.0
71,56.0
72,43.0
73,70.0
74,38.0
75,256.0
76,55.0
77,49.0
78,28.0
79,46.0
80,52.0
81,45.0
82,119.0
83,23.0
84,27.0
85,15.0
86,8.0
87,15.0
88,23.0
89,38.0
90,26.0
91,28.0
92,184.0
93,98.0
94,130.0
95,59.0
96,34.0
97,17.0
98,64.0
99,45.0
100,24.0
101,26.0
102,60.0
103,31.0
104,60.0
105,40.0
106,48.0
107,68.0
108,69.0
109,29.0
110,25.0
111,21.0
112,35.0
113,73.0
114,40.0
115,70.0
116,24.0
117,90.0
118,42.0
119,22.0
120,30.0
121,58.0
122,57.0
123,61.0
124,44.0
125,40.0
126,49.0
127,31.0
128,46.0
129,49.0
130,95.0
131,37.0
132,91.0
133,85.0
134,39.0
135,106.0
136,40.0
137,27.0
138,130.0
139,34.0
140,78.0
141,27.0
142,22.0
143,24.0
144,69.0
145,160.0
146,43.0
147,60.0
148,94.0
149,197.0
150,76.0
151,66.0
152,21.0
153,52.0
154,26.0
155,34.0
156,26.0
157,139.0
158,25.0
159,91.0
160,21.0
161,87.0
162,29.0
163,62.0
164,148.0
165,22.0
166,219.0
167,269.0
168,38.0
169,71.0
170,46.0
171,83.0
172,36.0
173,25.0
174,64.0
175,66.0
176,27.0
177,28.0
178,43.0
179,214.0
180,70.0
181,24.0
182,40.0
183,105.0
184,24.0
185,108.0
186,75.0
187,208.0
188,131.0
189,35.0
190,26.0
191,24.0
192,40.0
193,100.0
194,29.0
195,64.0
196,24.0
197,32.0
198,52.0
199,22.0
200,30.0
201,158.0
202,37.0
203,37.0
204,24.0
205,32.0
206,41.0
207,245.0
208,329.0
209,53.0
210,34.0
211,47.0
212,23.0
213,26.0
214,225.0
215,23.0
216,104.0
217,25.0
218,87.0
219,27.0
220,29.0
221,22.0
222,40.0
223,192.0
224,28.0
225,418.0
226,138.0
227,59.0
228,86.0
229,45.0
230,176.0
231,30.0
232,92.0
233,76.0
234,35.0
235,35.0
236,66.0
237,32.0
238,54.0
239,76.0
240,78.0
241,48.0
242,78.0
243,28.0
244,24.0
245,21.0
246,41.0
247,64.0
248,23.0
249,101.0
250,24.0
251,36.0
252,136.0
253,41.0
254,178.0
255,32.0
256,67.0
257,25.0
258,27.0
259,102.0
260,192.0
261,35.0
262,35.0
263,74.0
264,34.0
265,22.0
266,26.0
267,64.0
268,110.0
269,70.0
270,98.0
271,25.0
272,20.0
273,54.0
274,23.0
275,79.0
276,117.0
277,176.0
278,30.0
279,35.0
280,177.0
281,25.0
282,60.0
283,36.0
284,500.0
285,31.0
286,31.0
287,21.0
288,22.0
289,72.0
290,24.0
291,182.0
292,75.0
293,33.0
294,38.0
295,23.0
296,27.0
297,254.0
298,21.0
299,31.0
