episode_R,Reward Evolution
0,18.0
1,10.0
2,13.0
3,9.0
4,14.0
5,14.0
6,10.0
7,12.0
8,18.0
9,17.0
10,17.0
11,18.0
12,36.0
13,18.0
14,9.0
15,11.0
16,14.0
17,13.0
18,27.0
19,18.0
20,26.0
21,21.0
22,42.0
23,36.0
24,23.0
25,53.0
26,63.0
27,33.0
28,41.0
29,15.0
30,50.0
31,34.0
32,59.0
33,40.0
34,64.0
35,98.0
36,63.0
37,69.0
38,16.0
39,44.0
40,74.0
41,43.0
42,31.0
43,13.0
44,95.0
45,47.0
46,29.0
47,9.0
48,80.0
49,35.0
50,64.0
51,64.0
52,19.0
53,34.0
54,35.0
55,42.0
56,67.0
57,52.0
58,54.0
59,45.0
60,60.0
61,10.0
62,51.0
63,77.0
64,19.0
65,36.0
66,16.0
67,30.0
68,45.0
69,42.0
70,30.0
71,10.0
72,47.0
73,24.0
74,25.0
75,9.0
76,66.0
77,31.0
78,16.0
79,34.0
80,42.0
81,27.0
82,67.0
83,70.0
84,56.0
85,52.0
86,21.0
87,25.0
88,56.0
89,34.0
90,41.0
91,52.0
92,46.0
93,54.0
94,29.0
95,58.0
96,44.0
97,53.0
98,35.0
99,53.0
100,96.0
101,65.0
102,18.0
103,42.0
104,36.0
105,11.0
106,36.0
107,52.0
108,38.0
109,45.0
110,20.0
111,25.0
112,36.0
113,53.0
114,52.0
115,56.0
116,33.0
117,34.0
118,48.0
119,25.0
120,73.0
121,43.0
122,46.0
123,43.0
124,55.0
125,29.0
126,19.0
127,38.0
128,75.0
129,45.0
130,44.0
131,70.0
132,56.0
133,42.0
134,31.0
135,32.0
136,69.0
137,36.0
138,65.0
139,37.0
140,19.0
141,54.0
142,31.0
143,62.0
144,49.0
145,35.0
146,43.0
147,41.0
148,33.0
149,44.0
150,66.0
151,50.0
152,40.0
153,42.0
154,68.0
155,61.0
156,64.0
157,38.0
158,40.0
159,42.0
160,26.0
161,46.0
162,58.0
163,61.0
164,53.0
165,45.0
166,119.0
167,29.0
168,53.0
169,37.0
170,44.0
171,33.0
172,21.0
173,30.0
174,27.0
175,36.0
176,46.0
177,20.0
178,26.0
179,22.0
180,42.0
181,33.0
182,48.0
183,26.0
184,22.0
185,48.0
186,32.0
187,39.0
188,65.0
189,36.0
190,47.0
191,52.0
192,57.0
193,61.0
194,25.0
195,32.0
196,37.0
197,36.0
198,46.0
199,30.0
200,32.0
201,30.0
202,31.0
203,25.0
204,25.0
205,55.0
206,30.0
207,48.0
208,54.0
209,35.0
210,35.0
211,53.0
212,40.0
213,21.0
214,26.0
215,24.0
216,52.0
217,33.0
218,34.0
219,53.0
220,56.0
221,40.0
222,47.0
223,43.0
224,28.0
225,45.0
226,23.0
227,41.0
228,111.0
229,17.0
230,26.0
231,25.0
232,43.0
233,53.0
234,43.0
235,49.0
236,18.0
237,24.0
238,17.0
239,50.0
240,66.0
241,53.0
242,64.0
243,45.0
244,25.0
245,31.0
246,33.0
247,25.0
248,42.0
249,31.0
250,44.0
251,41.0
252,34.0
253,55.0
254,54.0
255,57.0
256,37.0
257,25.0
258,27.0
259,21.0
260,34.0
261,45.0
262,44.0
263,23.0
264,16.0
265,28.0
266,23.0
267,30.0
268,26.0
269,35.0
270,66.0
271,64.0
272,50.0
273,44.0
274,23.0
275,33.0
276,46.0
277,56.0
278,31.0
279,26.0
280,23.0
281,98.0
282,21.0
283,10.0
284,10.0
285,9.0
286,37.0
287,35.0
288,36.0
289,35.0
290,34.0
291,26.0
292,33.0
293,11.0
294,28.0
295,22.0
296,51.0
297,29.0
298,26.0
299,24.0
