episode_R,Reward Evolution
0,39.0
1,15.0
2,23.0
3,12.0
4,10.0
5,33.0
6,42.0
7,19.0
8,17.0
9,10.0
10,21.0
11,15.0
12,18.0
13,12.0
14,11.0
15,9.0
16,27.0
17,16.0
18,20.0
19,16.0
20,15.0
21,25.0
22,10.0
23,15.0
24,18.0
25,10.0
26,10.0
27,10.0
28,12.0
29,11.0
30,13.0
31,13.0
32,10.0
33,34.0
34,15.0
35,13.0
36,24.0
37,10.0
38,9.0
39,28.0
40,25.0
41,13.0
42,14.0
43,13.0
44,9.0
45,12.0
46,12.0
47,14.0
48,11.0
49,12.0
50,32.0
51,13.0
52,34.0
53,11.0
54,11.0
55,10.0
56,10.0
57,14.0
58,11.0
59,25.0
60,9.0
61,10.0
62,10.0
63,27.0
64,9.0
65,19.0
66,10.0
67,10.0
68,10.0
69,15.0
70,73.0
71,11.0
72,9.0
73,12.0
74,11.0
75,20.0
76,9.0
77,9.0
78,8.0
79,28.0
80,8.0
81,10.0
82,10.0
83,22.0
84,9.0
85,8.0
86,10.0
87,10.0
88,43.0
89,9.0
90,27.0
91,10.0
92,10.0
93,39.0
94,28.0
95,21.0
96,9.0
97,10.0
98,10.0
99,10.0
100,30.0
101,16.0
102,9.0
103,10.0
104,10.0
105,10.0
106,8.0
107,10.0
108,11.0
109,32.0
110,10.0
111,32.0
112,10.0
113,34.0
114,21.0
115,16.0
116,9.0
117,10.0
118,31.0
119,48.0
120,10.0
121,27.0
122,38.0
123,10.0
124,10.0
125,13.0
126,10.0
127,19.0
128,8.0
129,29.0
130,16.0
131,30.0
132,15.0
133,51.0
134,56.0
135,44.0
136,82.0
137,84.0
138,57.0
139,50.0
140,13.0
141,19.0
142,32.0
143,42.0
144,39.0
145,94.0
146,22.0
147,107.0
148,126.0
149,193.0
150,73.0
151,145.0
152,73.0
153,199.0
154,31.0
155,153.0
156,73.0
157,112.0
158,163.0
159,40.0
160,68.0
161,78.0
162,85.0
163,73.0
164,46.0
165,47.0
166,75.0
167,41.0
168,48.0
169,45.0
170,125.0
171,69.0
172,219.0
173,63.0
174,206.0
175,44.0
176,99.0
177,81.0
178,24.0
179,60.0
180,46.0
181,58.0
182,101.0
183,225.0
184,65.0
185,99.0
186,188.0
187,38.0
188,33.0
189,46.0
190,83.0
191,57.0
192,85.0
193,160.0
194,115.0
195,119.0
196,56.0
197,50.0
198,59.0
199,98.0
200,62.0
201,50.0
202,54.0
203,82.0
204,61.0
205,48.0
206,46.0
207,135.0
208,57.0
209,49.0
210,63.0
211,124.0
212,64.0
213,46.0
214,24.0
215,40.0
216,54.0
217,137.0
218,40.0
219,41.0
220,15.0
221,124.0
222,35.0
223,82.0
224,64.0
225,62.0
226,38.0
227,69.0
228,92.0
229,42.0
230,63.0
231,43.0
232,60.0
233,111.0
234,42.0
235,40.0
236,69.0
237,86.0
238,67.0
239,35.0
240,56.0
241,61.0
242,37.0
243,63.0
244,111.0
245,76.0
246,20.0
247,22.0
248,62.0
249,26.0
250,36.0
251,47.0
252,86.0
253,96.0
254,64.0
255,27.0
256,85.0
257,47.0
258,28.0
259,27.0
260,77.0
261,32.0
262,62.0
263,48.0
264,43.0
265,118.0
266,136.0
267,32.0
268,91.0
269,23.0
270,38.0
271,60.0
272,48.0
273,58.0
274,56.0
275,103.0
276,60.0
277,72.0
278,30.0
279,23.0
280,46.0
281,36.0
282,88.0
283,60.0
284,43.0
285,106.0
286,30.0
287,66.0
288,32.0
289,43.0
290,34.0
291,23.0
292,46.0
293,65.0
294,138.0
295,64.0
296,38.0
297,57.0
298,66.0
299,50.0
