episode_R,Reward Evolution
0,10.0
1,8.0
2,57.0
3,18.0
4,16.0
5,17.0
6,19.0
7,20.0
8,28.0
9,28.0
10,18.0
11,22.0
12,19.0
13,22.0
14,13.0
15,26.0
16,10.0
17,24.0
18,20.0
19,99.0
20,26.0
21,20.0
22,20.0
23,9.0
24,9.0
25,21.0
26,9.0
27,18.0
28,14.0
29,37.0
30,30.0
31,51.0
32,28.0
33,23.0
34,65.0
35,26.0
36,11.0
37,11.0
38,95.0
39,24.0
40,50.0
41,20.0
42,28.0
43,11.0
44,39.0
45,13.0
46,40.0
47,49.0
48,9.0
49,54.0
50,28.0
51,26.0
52,40.0
53,29.0
54,18.0
55,80.0
56,61.0
57,11.0
58,17.0
59,22.0
60,40.0
61,23.0
62,23.0
63,20.0
64,10.0
65,19.0
66,26.0
67,22.0
68,11.0
69,121.0
70,24.0
71,24.0
72,10.0
73,39.0
74,10.0
75,21.0
76,16.0
77,16.0
78,66.0
79,19.0
80,54.0
81,23.0
82,48.0
83,43.0
84,146.0
85,13.0
86,15.0
87,159.0
88,32.0
89,66.0
90,160.0
91,47.0
92,96.0
93,106.0
94,87.0
95,35.0
96,29.0
97,103.0
98,31.0
99,41.0
100,163.0
101,103.0
102,48.0
103,30.0
104,66.0
105,115.0
106,55.0
107,140.0
108,28.0
109,54.0
110,27.0
111,32.0
112,72.0
113,29.0
114,26.0
115,23.0
116,50.0
117,84.0
118,22.0
119,105.0
120,50.0
121,35.0
122,66.0
123,54.0
124,24.0
125,63.0
126,68.0
127,74.0
128,32.0
129,53.0
130,40.0
131,68.0
132,53.0
133,34.0
134,47.0
135,55.0
136,43.0
137,36.0
138,32.0
139,101.0
140,21.0
141,75.0
142,31.0
143,82.0
144,99.0
145,52.0
146,61.0
147,103.0
148,131.0
149,71.0
150,73.0
151,40.0
152,87.0
153,60.0
154,73.0
155,40.0
156,26.0
157,36.0
158,82.0
159,46.0
160,157.0
161,96.0
162,25.0
163,76.0
164,130.0
165,22.0
166,62.0
167,28.0
168,34.0
169,29.0
170,128.0
171,83.0
172,101.0
173,24.0
174,81.0
175,137.0
176,47.0
177,79.0
178,95.0
179,86.0
180,53.0
181,69.0
182,31.0
183,100.0
184,76.0
185,36.0
186,74.0
187,25.0
188,100.0
189,47.0
190,55.0
191,68.0
192,20.0
193,69.0
194,67.0
195,38.0
196,113.0
197,30.0
198,43.0
199,30.0
200,73.0
201,57.0
202,37.0
203,23.0
204,52.0
205,53.0
206,41.0
207,40.0
208,45.0
209,24.0
210,71.0
211,51.0
212,64.0
213,33.0
214,39.0
215,65.0
216,39.0
217,35.0
218,48.0
219,55.0
220,28.0
221,61.0
222,59.0
223,38.0
224,64.0
225,29.0
226,54.0
227,49.0
228,69.0
229,53.0
230,29.0
231,26.0
232,36.0
233,26.0
234,63.0
235,24.0
236,53.0
237,52.0
238,62.0
239,67.0
240,108.0
241,86.0
242,52.0
243,34.0
244,68.0
245,71.0
246,60.0
247,20.0
248,9.0
249,40.0
250,48.0
251,53.0
252,92.0
253,50.0
254,35.0
255,57.0
256,47.0
257,23.0
258,25.0
259,59.0
260,81.0
261,33.0
262,69.0
263,41.0
264,72.0
265,88.0
266,25.0
267,34.0
268,123.0
269,74.0
270,52.0
271,90.0
272,48.0
273,46.0
274,85.0
275,64.0
276,25.0
277,86.0
278,48.0
279,28.0
280,46.0
281,58.0
282,58.0
283,58.0
284,54.0
285,21.0
286,22.0
287,76.0
288,52.0
289,63.0
290,60.0
291,47.0
292,37.0
293,31.0
294,23.0
295,28.0
296,52.0
297,84.0
298,69.0
299,30.0
