episode_R,Reward Evolution
0,14.0
1,12.0
2,23.0
3,21.0
4,13.0
5,17.0
6,24.0
7,33.0
8,18.0
9,13.0
10,15.0
11,13.0
12,17.0
13,15.0
14,12.0
15,12.0
16,15.0
17,9.0
18,29.0
19,20.0
20,17.0
21,8.0
22,16.0
23,23.0
24,24.0
25,29.0
26,15.0
27,27.0
28,9.0
29,9.0
30,19.0
31,35.0
32,10.0
33,36.0
34,15.0
35,13.0
36,10.0
37,9.0
38,9.0
39,14.0
40,10.0
41,20.0
42,34.0
43,43.0
44,17.0
45,9.0
46,10.0
47,14.0
48,14.0
49,21.0
50,22.0
51,18.0
52,9.0
53,32.0
54,14.0
55,10.0
56,12.0
57,69.0
58,25.0
59,16.0
60,37.0
61,15.0
62,9.0
63,10.0
64,9.0
65,17.0
66,9.0
67,10.0
68,19.0
69,33.0
70,15.0
71,17.0
72,23.0
73,47.0
74,16.0
75,19.0
76,16.0
77,24.0
78,21.0
79,31.0
80,28.0
81,9.0
82,9.0
83,10.0
84,9.0
85,11.0
86,25.0
87,16.0
88,37.0
89,18.0
90,10.0
91,22.0
92,27.0
93,29.0
94,27.0
95,20.0
96,25.0
97,19.0
98,15.0
99,40.0
100,26.0
101,34.0
102,14.0
103,22.0
104,21.0
105,62.0
106,71.0
107,9.0
108,8.0
109,14.0
110,22.0
111,10.0
112,54.0
113,62.0
114,39.0
115,47.0
116,64.0
117,82.0
118,35.0
119,45.0
120,29.0
121,32.0
122,14.0
123,23.0
124,35.0
125,41.0
126,52.0
127,27.0
128,36.0
129,39.0
130,55.0
131,64.0
132,42.0
133,43.0
134,60.0
135,45.0
136,63.0
137,21.0
138,77.0
139,58.0
140,40.0
141,74.0
142,54.0
143,22.0
144,9.0
145,26.0
146,22.0
147,49.0
148,44.0
149,31.0
150,39.0
151,53.0
152,56.0
153,67.0
154,37.0
155,96.0
156,52.0
157,44.0
158,34.0
159,35.0
160,41.0
161,49.0
162,46.0
163,97.0
164,50.0
165,35.0
166,26.0
167,34.0
168,50.0
169,84.0
170,50.0
171,41.0
172,42.0
173,123.0
174,63.0
175,74.0
176,31.0
177,26.0
178,57.0
179,64.0
180,66.0
181,33.0
182,37.0
183,33.0
184,41.0
185,64.0
186,59.0
187,35.0
188,49.0
189,50.0
190,34.0
191,77.0
192,63.0
193,36.0
194,32.0
195,49.0
196,29.0
197,66.0
198,80.0
199,61.0
200,69.0
201,103.0
202,41.0
203,59.0
204,35.0
205,40.0
206,41.0
207,59.0
208,38.0
209,65.0
210,38.0
211,56.0
212,63.0
213,41.0
214,44.0
215,50.0
216,45.0
217,48.0
218,41.0
219,38.0
220,32.0
221,49.0
222,49.0
223,38.0
224,51.0
225,45.0
226,29.0
227,42.0
228,30.0
229,27.0
230,48.0
231,65.0
232,35.0
233,32.0
234,88.0
235,163.0
236,68.0
237,41.0
238,39.0
239,37.0
240,22.0
241,38.0
242,38.0
243,27.0
244,49.0
245,61.0
246,38.0
247,42.0
248,55.0
249,33.0
250,45.0
251,56.0
252,31.0
253,40.0
254,60.0
255,40.0
256,37.0
257,45.0
258,32.0
259,13.0
260,19.0
261,26.0
262,32.0
263,31.0
264,36.0
265,58.0
266,57.0
267,26.0
268,33.0
269,36.0
270,33.0
271,80.0
272,58.0
273,53.0
274,73.0
275,127.0
276,30.0
277,100.0
278,29.0
279,50.0
280,39.0
281,37.0
282,33.0
283,32.0
284,39.0
285,33.0
286,66.0
287,25.0
288,69.0
289,29.0
290,25.0
291,28.0
292,50.0
293,49.0
294,44.0
295,63.0
296,31.0
297,55.0
298,54.0
299,36.0
