episode_R,Reward Evolution
0,15.0
1,42.0
2,16.0
3,12.0
4,9.0
5,21.0
6,10.0
7,25.0
8,15.0
9,21.0
10,21.0
11,13.0
12,16.0
13,19.0
14,20.0
15,20.0
16,25.0
17,11.0
18,12.0
19,18.0
20,10.0
21,14.0
22,12.0
23,16.0
24,29.0
25,10.0
26,8.0
27,12.0
28,12.0
29,13.0
30,12.0
31,11.0
32,10.0
33,10.0
34,9.0
35,12.0
36,13.0
37,13.0
38,17.0
39,15.0
40,11.0
41,13.0
42,9.0
43,9.0
44,14.0
45,20.0
46,11.0
47,15.0
48,10.0
49,11.0
50,75.0
51,11.0
52,31.0
53,82.0
54,22.0
55,89.0
56,100.0
57,34.0
58,53.0
59,33.0
60,15.0
61,15.0
62,12.0
63,80.0
64,70.0
65,59.0
66,36.0
67,81.0
68,42.0
69,93.0
70,90.0
71,33.0
72,33.0
73,82.0
74,63.0
75,66.0
76,65.0
77,40.0
78,60.0
79,28.0
80,36.0
81,55.0
82,46.0
83,40.0
84,49.0
85,60.0
86,74.0
87,54.0
88,70.0
89,62.0
90,34.0
91,77.0
92,67.0
93,36.0
94,34.0
95,114.0
96,52.0
97,73.0
98,40.0
99,60.0
100,45.0
101,56.0
102,50.0
103,57.0
104,41.0
105,76.0
106,45.0
107,38.0
108,47.0
109,33.0
110,39.0
111,39.0
112,64.0
113,43.0
114,42.0
115,52.0
116,49.0
117,58.0
118,52.0
119,32.0
120,37.0
121,54.0
122,27.0
123,40.0
124,24.0
125,73.0
126,33.0
127,41.0
128,60.0
129,127.0
130,28.0
131,26.0
132,22.0
133,88.0
134,40.0
135,61.0
136,121.0
137,66.0
138,55.0
139,144.0
140,44.0
141,47.0
142,37.0
143,54.0
144,35.0
145,31.0
146,20.0
147,36.0
148,58.0
149,31.0
150,38.0
151,24.0
152,24.0
153,108.0
154,26.0
155,22.0
156,31.0
157,35.0
158,55.0
159,40.0
160,33.0
161,41.0
162,77.0
163,41.0
164,59.0
165,45.0
166,25.0
167,39.0
168,37.0
169,34.0
170,43.0
171,46.0
172,47.0
173,36.0
174,49.0
175,57.0
176,27.0
177,33.0
178,34.0
179,44.0
180,28.0
181,38.0
182,59.0
183,40.0
184,53.0
185,26.0
186,38.0
187,34.0
188,49.0
189,67.0
190,45.0
191,33.0
192,30.0
193,59.0
194,27.0
195,44.0
196,33.0
197,39.0
198,41.0
199,59.0
200,38.0
201,41.0
202,27.0
203,39.0
204,50.0
205,29.0
206,24.0
207,56.0
208,33.0
209,49.0
210,51.0
211,43.0
212,35.0
213,32.0
214,41.0
215,38.0
216,25.0
217,29.0
218,49.0
219,62.0
220,54.0
221,44.0
222,59.0
223,71.0
224,50.0
225,42.0
226,22.0
227,46.0
228,33.0
229,32.0
230,38.0
231,33.0
232,78.0
233,25.0
234,22.0
235,36.0
236,41.0
237,52.0
238,30.0
239,44.0
240,25.0
241,28.0
242,32.0
243,52.0
244,24.0
245,38.0
246,30.0
247,36.0
248,32.0
249,26.0
250,30.0
251,25.0
252,31.0
253,30.0
254,49.0
255,27.0
256,22.0
257,55.0
258,36.0
259,46.0
260,27.0
261,44.0
262,28.0
263,59.0
264,44.0
265,48.0
266,32.0
267,28.0
268,22.0
269,70.0
270,27.0
271,69.0
272,43.0
273,58.0
274,9.0
275,14.0
276,22.0
277,20.0
278,51.0
279,51.0
280,26.0
281,23.0
282,37.0
283,48.0
284,42.0
285,32.0
286,26.0
287,41.0
288,47.0
289,47.0
290,27.0
291,49.0
292,43.0
293,48.0
294,35.0
295,29.0
296,40.0
297,49.0
298,29.0
299,50.0
