episode_R,Reward Evolution
0,16.0
1,18.0
2,10.0
3,10.0
4,30.0
5,11.0
6,14.0
7,16.0
8,16.0
9,14.0
10,18.0
11,16.0
12,13.0
13,12.0
14,14.0
15,11.0
16,30.0
17,22.0
18,24.0
19,13.0
20,18.0
21,23.0
22,12.0
23,47.0
24,20.0
25,82.0
26,16.0
27,68.0
28,67.0
29,21.0
30,79.0
31,29.0
32,50.0
33,55.0
34,77.0
35,16.0
36,143.0
37,100.0
38,82.0
39,112.0
40,79.0
41,104.0
42,58.0
43,114.0
44,61.0
45,24.0
46,104.0
47,14.0
48,41.0
49,15.0
50,78.0
51,85.0
52,63.0
53,77.0
54,95.0
55,34.0
56,42.0
57,99.0
58,49.0
59,44.0
60,96.0
61,229.0
62,15.0
63,54.0
64,49.0
65,52.0
66,165.0
67,14.0
68,18.0
69,54.0
70,87.0
71,155.0
72,266.0
73,295.0
74,61.0
75,162.0
76,137.0
77,9.0
78,145.0
79,11.0
80,27.0
81,39.0
82,34.0
83,9.0
84,392.0
85,192.0
86,33.0
87,17.0
88,64.0
89,163.0
90,154.0
91,324.0
92,62.0
93,280.0
94,81.0
95,14.0
96,218.0
97,41.0
98,119.0
99,69.0
100,131.0
101,118.0
102,140.0
103,24.0
104,218.0
105,79.0
106,34.0
107,9.0
108,106.0
109,116.0
110,243.0
111,377.0
112,362.0
113,86.0
114,159.0
115,85.0
116,187.0
117,60.0
118,256.0
119,155.0
120,108.0
121,262.0
122,123.0
123,164.0
124,116.0
125,273.0
126,49.0
127,220.0
128,79.0
129,183.0
130,71.0
131,33.0
132,150.0
133,34.0
134,294.0
135,161.0
136,119.0
137,253.0
138,22.0
139,98.0
140,267.0
141,173.0
142,10.0
143,41.0
144,35.0
145,11.0
146,159.0
147,34.0
148,50.0
149,71.0
150,9.0
151,54.0
152,74.0
153,25.0
154,47.0
155,44.0
156,81.0
157,79.0
158,22.0
159,140.0
160,116.0
161,70.0
162,103.0
163,129.0
164,30.0
165,155.0
166,58.0
167,68.0
168,29.0
169,103.0
170,105.0
171,148.0
172,94.0
173,175.0
174,122.0
175,192.0
176,80.0
177,78.0
178,135.0
179,111.0
180,368.0
181,215.0
182,275.0
183,116.0
184,42.0
185,9.0
186,24.0
187,273.0
188,185.0
189,262.0
190,55.0
191,23.0
192,47.0
193,55.0
194,39.0
195,44.0
196,101.0
197,46.0
198,68.0
199,334.0
200,79.0
201,53.0
202,72.0
203,80.0
204,104.0
205,151.0
206,12.0
207,50.0
208,114.0
209,500.0
210,74.0
211,15.0
212,83.0
213,60.0
214,243.0
215,79.0
216,170.0
217,96.0
218,155.0
219,95.0
220,161.0
221,166.0
222,9.0
223,39.0
224,422.0
225,48.0
226,248.0
227,51.0
228,44.0
229,109.0
230,60.0
231,149.0
232,99.0
233,83.0
234,235.0
235,98.0
236,164.0
237,167.0
238,11.0
239,67.0
240,114.0
241,174.0
242,102.0
243,500.0
244,487.0
245,88.0
246,500.0
247,59.0
248,500.0
249,500.0
250,278.0
251,276.0
252,500.0
253,500.0
254,257.0
255,500.0
256,500.0
257,500.0
258,500.0
259,151.0
260,500.0
261,500.0
262,500.0
263,257.0
264,500.0
265,213.0
266,500.0
267,320.0
268,161.0
269,500.0
270,247.0
271,121.0
272,213.0
273,319.0
274,119.0
275,464.0
276,170.0
277,110.0
278,122.0
279,384.0
280,159.0
281,222.0
282,500.0
283,203.0
284,214.0
285,70.0
286,500.0
287,418.0
288,232.0
289,119.0
290,180.0
291,500.0
292,500.0
293,500.0
294,161.0
295,473.0
296,69.0
297,285.0
298,145.0
299,53.0
