episode_E,Exploration Evolution
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,0.9827586206896551
11,1.0
12,1.0
13,0.9629629629629629
14,1.0
15,1.0
16,0.9
17,1.0
18,0.9705882352941176
19,0.972972972972973
20,0.96
21,1.0
22,1.0
23,0.96
24,1.0
25,1.0
26,1.0
27,1.0
28,0.9
29,0.9473684210526315
30,0.8461538461538461
31,0.9565217391304348
32,1.0
33,0.9166666666666666
34,0.9629629629629629
35,1.0
36,0.9318181818181818
37,1.0
38,0.9285714285714286
39,0.9444444444444444
40,1.0
41,0.896551724137931
42,0.75
43,0.9230769230769231
44,0.8947368421052632
45,1.0
46,0.8823529411764706
47,0.8095238095238095
48,0.9090909090909091
49,1.0
50,0.9411764705882353
51,1.0
52,0.9615384615384616
53,0.9183673469387755
54,1.0
55,0.8333333333333334
56,0.9583333333333334
57,0.8333333333333334
58,1.0
59,0.8947368421052632
60,0.8378378378378378
61,0.875
62,1.0
63,1.0
64,1.0
65,0.9473684210526315
66,1.0
67,0.7954545454545454
68,0.76
69,0.75
70,0.9375
71,0.8
72,0.918918918918919
73,0.9523809523809523
74,0.8
75,0.9285714285714286
76,0.9444444444444444
77,0.8571428571428571
78,0.9375
79,0.8367346938775511
80,1.0
81,0.7272727272727273
82,1.0
83,0.9230769230769231
84,0.9444444444444444
85,1.0
86,1.0
87,0.7619047619047619
88,1.0
89,0.9534883720930233
90,0.9459459459459459
91,0.9
92,0.8181818181818182
93,0.9444444444444444
94,0.9047619047619048
95,0.85
96,0.9333333333333333
97,1.0
98,0.9444444444444444
99,0.8461538461538461
100,0.9166666666666666
101,0.75
102,0.8421052631578947
103,0.9444444444444444
104,0.8636363636363636
105,0.9375
106,0.8484848484848485
107,0.75
108,0.8837209302325582
109,0.8125
110,0.9230769230769231
111,0.9444444444444444
112,0.875
113,0.9
114,0.851063829787234
115,0.9411764705882353
116,0.9259259259259259
117,0.9473684210526315
118,0.9166666666666666
119,0.84375
120,0.8888888888888888
121,0.8461538461538461
122,0.8529411764705882
123,0.8235294117647058
124,0.5
125,0.9090909090909091
126,1.0
127,0.918918918918919
128,0.9375
129,0.8648648648648649
130,0.7878787878787878
131,0.6
132,0.8888888888888888
133,0.8888888888888888
134,1.0
135,0.8
136,0.7777777777777778
137,1.0
138,0.9666666666666667
139,0.7878787878787878
140,0.875
141,0.6923076923076923
142,0.8214285714285714
143,0.84
144,1.0
