episode_E,Exploration Evolution
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,0.9285714285714286
15,0.9655172413793104
16,0.9310344827586207
17,1.0
18,1.0
19,1.0
20,1.0
21,0.9375
22,1.0
23,0.96
24,1.0
25,1.0
26,1.0
27,1.0
28,0.9629629629629629
29,0.9666666666666667
30,0.9285714285714286
31,1.0
32,1.0
33,1.0
34,0.95
35,1.0
36,1.0
37,1.0
38,1.0
39,0.8888888888888888
40,0.9583333333333334
41,0.9393939393939394
42,0.95
43,1.0
44,0.9506172839506173
45,0.9375
46,0.8928571428571429
47,0.9666666666666667
48,0.9512195121951219
49,0.9473684210526315
50,0.9411764705882353
51,1.0
52,0.9285714285714286
53,0.9411764705882353
54,0.9473684210526315
55,0.8571428571428571
56,1.0
57,0.8709677419354839
58,0.9090909090909091
59,0.875
60,0.975609756097561
61,0.8936170212765957
62,0.9642857142857143
63,0.9230769230769231
64,0.8947368421052632
65,0.9375
66,0.9512195121951219
67,1.0
68,0.9047619047619048
69,0.8125
70,0.8095238095238095
71,0.9090909090909091
72,0.9310344827586207
73,1.0
74,0.9047619047619048
75,0.8285714285714286
76,0.8666666666666667
77,0.9411764705882353
78,0.9333333333333333
79,0.9
80,0.8837209302325582
81,0.8235294117647058
82,0.9019607843137255
83,0.9583333333333334
84,0.9375
85,0.8181818181818182
86,0.9166666666666666
87,0.9
88,0.8947368421052632
89,0.918918918918919
90,0.8888888888888888
91,0.9473684210526315
92,0.8928571428571429
93,0.84375
94,0.7666666666666667
95,0.7586206896551724
96,1.0
97,0.9333333333333333
98,1.0
99,0.9333333333333333
100,0.8333333333333334
101,0.9333333333333333
102,0.65
103,0.7142857142857143
104,0.7708333333333334
105,1.0
106,0.8333333333333334
107,0.9130434782608695
108,0.8275862068965517
109,0.8333333333333334
110,0.8571428571428571
111,0.9130434782608695
112,0.8666666666666667
113,0.7894736842105263
114,0.9473684210526315
115,0.8421052631578947
116,0.8571428571428571
117,0.85
118,0.8333333333333334
119,0.8181818181818182
120,0.8214285714285714
121,0.9166666666666666
122,0.9393939393939394
123,0.7727272727272727
124,1.0
125,0.7941176470588235
126,0.8260869565217391
127,0.86
128,0.9545454545454546
129,0.8709677419354839
130,0.9
131,0.85
132,0.8823529411764706
133,0.9166666666666666
134,0.7894736842105263
135,0.7647058823529411
136,0.8227848101265823
137,0.7948717948717948
