episode_E,Exploration Evolution
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,0.9545454545454546
7,1.0
8,0.9473684210526315
9,0.9459459459459459
10,1.0
11,0.9583333333333334
12,1.0
13,0.8461538461538461
14,1.0
15,1.0
16,0.9655172413793104
17,0.9523809523809523
18,1.0
19,1.0
20,0.9565217391304348
21,1.0
22,1.0
23,1.0
24,1.0
25,0.9565217391304348
26,0.9565217391304348
27,1.0
28,0.9852941176470589
29,1.0
30,0.9714285714285714
31,0.9393939393939394
32,0.9347826086956522
33,0.8888888888888888
34,1.0
35,0.9705882352941176
36,0.9047619047619048
37,1.0
38,1.0
39,1.0
40,0.9444444444444444
41,0.9
42,1.0
43,0.9473684210526315
44,0.9642857142857143
45,1.0
46,1.0
47,0.92
48,1.0
49,0.9230769230769231
50,0.9230769230769231
51,0.9166666666666666
52,0.9411764705882353
53,0.9523809523809523
54,0.9375
55,1.0
56,0.9230769230769231
57,0.7777777777777778
58,0.8181818181818182
59,0.9
60,0.9310344827586207
61,0.8666666666666667
62,0.76
63,0.9473684210526315
64,0.8235294117647058
65,0.9333333333333333
66,0.8181818181818182
67,0.875
68,0.9655172413793104
69,0.9310344827586207
70,0.8928571428571429
71,0.8888888888888888
72,0.9444444444444444
73,0.9354838709677419
74,1.0
75,0.9333333333333333
76,0.9230769230769231
77,1.0
78,0.9130434782608695
79,0.8947368421052632
80,0.896551724137931
81,0.8888888888888888
82,1.0
83,0.8888888888888888
84,0.75
85,0.9
86,0.8947368421052632
87,0.896551724137931
88,0.8620689655172413
89,0.875
90,0.9375
91,0.9302325581395349
92,0.8888888888888888
93,1.0
94,0.9
95,0.9130434782608695
96,0.9333333333333333
97,0.9444444444444444
98,0.7272727272727273
99,0.8674698795180723
100,0.96875
101,1.0
102,0.96875
103,0.8222222222222222
104,0.88
105,0.9
106,0.96875
107,0.8
108,0.88
109,0.76
110,0.8181818181818182
111,0.7333333333333333
112,0.9130434782608695
113,0.9047619047619048
114,0.868421052631579
115,1.0
116,0.8823529411764706
117,0.9411764705882353
118,0.7857142857142857
119,0.9565217391304348
120,0.9090909090909091
121,0.9393939393939394
122,0.8818181818181818
123,0.8125
124,0.8823529411764706
125,0.9090909090909091
126,1.0
127,0.7241379310344828
128,0.7241379310344828
129,0.9
130,0.76
131,0.8269230769230769
132,0.6296296296296297
133,0.8125
134,0.8571428571428571
135,0.8709677419354839
136,0.9411764705882353
137,0.7368421052631579
138,0.8043478260869565
