episode_E,Exploration Evolution
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,0.9285714285714286
14,0.975
15,0.75
16,0.95
17,0.9428571428571428
18,0.92
19,1.0
20,1.0
21,0.9193548387096774
22,1.0
23,1.0
24,0.96
25,0.9565217391304348
26,1.0
27,0.9821428571428571
28,1.0
29,1.0
30,0.9333333333333333
31,1.0
32,0.9
33,1.0
34,0.9333333333333333
35,1.0
36,1.0
37,1.0
38,1.0
39,0.9411764705882353
40,0.7
41,1.0
42,0.9117647058823529
43,1.0
44,0.875
45,1.0
46,1.0
47,1.0
48,0.875
49,0.896551724137931
50,0.9423076923076923
51,0.9285714285714286
52,0.9482758620689655
53,0.9090909090909091
54,0.9230769230769231
55,0.9411764705882353
56,0.8333333333333334
57,0.9629629629629629
58,1.0
59,1.0
60,1.0
61,0.8918918918918919
62,1.0
63,1.0
64,0.9411764705882353
65,1.0
66,0.9090909090909091
67,0.88
68,1.0
69,1.0
70,0.8571428571428571
71,0.8947368421052632
72,1.0
73,0.8461538461538461
74,0.9047619047619048
75,0.9230769230769231
76,1.0
77,1.0
78,0.8285714285714286
79,1.0
80,0.8709677419354839
81,0.9230769230769231
82,0.9464285714285714
83,0.896551724137931
84,0.84
85,0.9
86,0.8888888888888888
87,1.0
88,0.8780487804878049
89,1.0
90,0.9523809523809523
91,0.9814814814814815
92,0.8461538461538461
93,0.8
94,0.9047619047619048
95,0.8666666666666667
96,0.7647058823529411
97,0.8
98,0.8571428571428571
99,1.0
100,0.9
101,0.9333333333333333
102,0.8947368421052632
103,0.9318181818181818
104,0.6842105263157895
105,0.8666666666666667
106,0.9090909090909091
107,0.8947368421052632
108,0.8823529411764706
109,0.875
110,0.9166666666666666
111,0.8611111111111112
112,1.0
113,0.7560975609756098
114,0.76
115,0.8823529411764706
116,1.0
117,0.9285714285714286
118,0.8666666666666667
119,0.9302325581395349
120,0.9166666666666666
121,0.875
122,0.9411764705882353
123,0.8636363636363636
124,0.84
125,0.8947368421052632
126,0.875
127,0.8076923076923077
128,0.875
129,0.8181818181818182
130,0.8461538461538461
131,0.8518518518518519
132,0.9090909090909091
133,0.7916666666666666
134,0.9
135,0.7391304347826086
136,0.8235294117647058
137,0.8461538461538461
138,0.6923076923076923
139,0.7
140,0.8181818181818182
141,0.9047619047619048
142,0.9310344827586207
143,0.9230769230769231
144,0.88
145,0.7647058823529411
