episode_E,Exploration Evolution
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,0.9411764705882353
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,0.9285714285714286
13,1.0
14,1.0
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,0.9047619047619048
25,0.9090909090909091
26,1.0
27,1.0
28,0.9565217391304348
29,0.9444444444444444
30,0.9285714285714286
31,1.0
32,0.8888888888888888
33,1.0
34,0.9285714285714286
35,0.9464285714285714
36,1.0
37,0.9459459459459459
38,0.9090909090909091
39,1.0
40,0.8
41,0.9705882352941176
42,1.0
43,0.896551724137931
44,0.8571428571428571
45,1.0
46,0.9333333333333333
47,0.9565217391304348
48,0.8541666666666666
49,0.8888888888888888
50,1.0
51,0.9310344827586207
52,0.926829268292683
53,1.0
54,0.9523809523809523
55,0.9032258064516129
56,0.9090909090909091
57,0.9285714285714286
58,1.0
59,1.0
60,0.9166666666666666
61,0.9272727272727272
62,0.8888888888888888
63,0.8461538461538461
64,0.94
65,0.8620689655172413
66,0.95
67,1.0
68,0.8571428571428571
69,0.8571428571428571
70,1.0
71,0.875
72,0.9166666666666666
73,1.0
74,0.9259259259259259
75,0.9130434782608695
76,0.9069767441860465
77,0.8421052631578947
78,1.0
79,0.967741935483871
80,0.8181818181818182
81,0.8823529411764706
82,0.9090909090909091
83,0.8823529411764706
84,0.9615384615384616
85,0.8461538461538461
86,0.8235294117647058
87,0.8333333333333334
88,0.926829268292683
89,1.0
90,0.8260869565217391
91,0.8333333333333334
92,0.8
93,0.95
94,0.9571428571428572
95,0.9411764705882353
96,0.8928571428571429
97,0.8157894736842105
98,0.8813559322033898
99,0.8333333333333334
100,0.9166666666666666
101,0.75
102,0.7777777777777778
103,0.8524590163934426
104,0.9565217391304348
105,0.8461538461538461
106,0.8823529411764706
107,1.0
108,0.7857142857142857
109,0.84375
110,0.8846153846153846
111,1.0
112,0.8235294117647058
113,0.9512195121951219
114,0.8333333333333334
115,0.8709677419354839
116,0.9411764705882353
117,0.8518518518518519
118,0.925531914893617
119,0.9166666666666666
120,0.9154929577464789
121,0.90625
122,0.8695652173913043
123,1.0
124,1.0
125,0.7719298245614035
126,0.9459459459459459
127,0.8333333333333334
128,0.8823529411764706
129,0.9285714285714286
130,0.7777777777777778
131,0.8571428571428571
132,0.8148148148148148
133,0.8
134,0.6363636363636364
135,1.0
136,0.8421052631578947
137,0.8
