episode_R,Reward Evolution
0,13.0
1,21.0
2,14.0
3,69.0
4,28.0
5,21.0
6,15.0
7,14.0
8,14.0
9,26.0
10,47.0
11,14.0
12,20.0
13,15.0
14,19.0
15,12.0
16,17.0
17,18.0
18,17.0
19,11.0
20,17.0
21,16.0
22,24.0
23,25.0
24,16.0
25,17.0
26,13.0
27,12.0
28,37.0
29,12.0
30,14.0
31,14.0
32,46.0
33,41.0
34,13.0
35,24.0
36,18.0
37,16.0
38,27.0
39,12.0
40,34.0
41,34.0
42,36.0
43,9.0
44,13.0
45,36.0
46,10.0
47,19.0
48,10.0
49,16.0
50,23.0
51,9.0
52,10.0
53,12.0
54,16.0
55,15.0
56,45.0
57,16.0
58,41.0
59,23.0
60,21.0
61,14.0
62,28.0
63,26.0
64,9.0
65,17.0
66,38.0
67,16.0
68,30.0
69,38.0
70,12.0
71,45.0
72,55.0
73,60.0
74,21.0
75,18.0
76,17.0
77,13.0
78,11.0
79,17.0
80,16.0
81,38.0
82,37.0
83,13.0
84,18.0
85,24.0
86,33.0
87,12.0
88,26.0
89,11.0
90,27.0
91,25.0
92,29.0
93,17.0
94,16.0
95,12.0
96,17.0
97,24.0
98,34.0
99,24.0
100,17.0
101,13.0
102,25.0
103,10.0
104,15.0
105,25.0
106,24.0
107,45.0
108,11.0
109,12.0
110,46.0
111,29.0
112,22.0
113,12.0
114,17.0
115,21.0
116,20.0
117,11.0
118,16.0
119,10.0
120,27.0
121,40.0
122,13.0
123,24.0
124,13.0
125,17.0
126,30.0
127,19.0
128,33.0
129,30.0
130,11.0
131,13.0
132,16.0
133,23.0
134,13.0
135,17.0
136,15.0
137,16.0
138,13.0
139,15.0
140,11.0
141,15.0
142,29.0
143,35.0
144,18.0
145,11.0
146,31.0
147,23.0
148,12.0
149,33.0
150,17.0
151,18.0
152,16.0
153,14.0
154,15.0
155,11.0
156,32.0
157,11.0
158,19.0
159,13.0
160,19.0
161,33.0
162,18.0
163,11.0
164,14.0
165,29.0
166,21.0
167,16.0
168,16.0
169,15.0
170,13.0
171,17.0
172,10.0
173,15.0
174,12.0
175,11.0
176,60.0
177,35.0
178,38.0
179,16.0
180,14.0
181,27.0
182,14.0
183,11.0
184,19.0
185,30.0
186,13.0
187,25.0
188,9.0
189,20.0
190,24.0
191,24.0
192,35.0
193,11.0
194,14.0
195,60.0
196,9.0
197,16.0
198,46.0
199,14.0
200,9.0
201,31.0
202,53.0
203,12.0
204,12.0
205,17.0
206,22.0
207,45.0
208,64.0
209,28.0
210,56.0
211,16.0
212,29.0
213,9.0
214,14.0
215,18.0
216,35.0
217,45.0
218,12.0
219,18.0
220,42.0
221,10.0
222,18.0
223,23.0
224,51.0
225,25.0
226,41.0
227,15.0
228,27.0
229,44.0
230,40.0
231,21.0
232,17.0
233,25.0
234,18.0
235,13.0
236,16.0
237,14.0
238,16.0
239,21.0
240,30.0
241,20.0
242,47.0
243,45.0
244,12.0
245,13.0
246,17.0
247,13.0
248,13.0
249,12.0
250,14.0
251,14.0
252,19.0
253,11.0
254,16.0
255,19.0
256,12.0
257,29.0
258,16.0
259,11.0
260,49.0
261,22.0
262,12.0
263,33.0
264,10.0
265,20.0
266,26.0
267,14.0
268,16.0
269,15.0
270,74.0
271,15.0
272,11.0
273,27.0
274,20.0
275,21.0
276,32.0
277,21.0
278,66.0
279,17.0
280,11.0
281,15.0
282,22.0
283,29.0
284,36.0
285,38.0
286,14.0
287,18.0
288,19.0
289,17.0
