episode_R,Reward Evolution
0,33.0
1,12.0
2,33.0
3,39.0
4,17.0
5,10.0
6,15.0
7,33.0
8,11.0
9,53.0
10,14.0
11,12.0
12,16.0
13,13.0
14,12.0
15,41.0
16,14.0
17,15.0
18,12.0
19,11.0
20,18.0
21,13.0
22,18.0
23,27.0
24,13.0
25,15.0
26,41.0
27,20.0
28,47.0
29,21.0
30,28.0
31,13.0
32,17.0
33,24.0
34,23.0
35,16.0
36,13.0
37,10.0
38,16.0
39,13.0
40,16.0
41,28.0
42,33.0
43,26.0
44,18.0
45,14.0
46,30.0
47,17.0
48,25.0
49,36.0
50,24.0
51,12.0
52,25.0
53,21.0
54,25.0
55,24.0
56,22.0
57,16.0
58,28.0
59,12.0
60,13.0
61,14.0
62,16.0
63,64.0
64,48.0
65,21.0
66,12.0
67,17.0
68,51.0
69,42.0
70,19.0
71,17.0
72,16.0
73,17.0
74,11.0
75,22.0
76,15.0
77,26.0
78,11.0
79,10.0
80,45.0
81,32.0
82,21.0
83,53.0
84,10.0
85,55.0
86,22.0
87,12.0
88,13.0
89,22.0
90,18.0
91,13.0
92,34.0
93,13.0
94,44.0
95,12.0
96,14.0
97,38.0
98,16.0
99,29.0
100,15.0
101,10.0
102,12.0
103,45.0
104,23.0
105,22.0
106,9.0
107,18.0
108,36.0
109,38.0
110,40.0
111,25.0
112,12.0
113,36.0
114,12.0
115,24.0
116,34.0
117,35.0
118,39.0
119,18.0
120,28.0
121,12.0
122,27.0
123,15.0
124,17.0
125,13.0
126,28.0
127,23.0
128,42.0
129,14.0
130,32.0
131,54.0
132,12.0
133,35.0
134,18.0
135,75.0
136,34.0
137,33.0
138,33.0
139,16.0
140,22.0
141,13.0
142,33.0
143,23.0
144,47.0
145,18.0
146,50.0
147,39.0
148,10.0
149,24.0
150,39.0
151,20.0
152,17.0
153,21.0
154,17.0
155,13.0
156,50.0
157,12.0
158,17.0
159,18.0
160,27.0
161,49.0
162,16.0
163,25.0
164,15.0
165,32.0
166,19.0
167,9.0
168,91.0
169,18.0
170,18.0
171,14.0
172,19.0
173,11.0
174,51.0
175,16.0
176,43.0
177,22.0
178,12.0
179,18.0
180,17.0
181,34.0
182,14.0
183,25.0
184,19.0
185,31.0
186,29.0
187,19.0
188,10.0
189,21.0
190,16.0
191,39.0
192,24.0
193,43.0
194,11.0
195,25.0
196,9.0
197,14.0
198,23.0
199,34.0
200,19.0
201,13.0
202,21.0
203,19.0
204,19.0
205,18.0
206,16.0
207,14.0
208,17.0
209,28.0
210,25.0
211,20.0
212,61.0
213,14.0
214,35.0
215,13.0
216,34.0
217,14.0
218,53.0
219,22.0
220,15.0
221,19.0
222,18.0
223,52.0
224,57.0
225,22.0
226,30.0
227,48.0
228,13.0
229,16.0
230,40.0
231,16.0
232,33.0
233,22.0
234,28.0
235,40.0
236,61.0
237,14.0
238,23.0
239,85.0
240,19.0
241,12.0
242,44.0
243,23.0
244,39.0
245,31.0
246,44.0
247,17.0
248,10.0
249,44.0
250,14.0
251,69.0
252,20.0
253,36.0
254,22.0
255,18.0
256,19.0
257,26.0
258,14.0
259,34.0
260,58.0
261,15.0
262,70.0
263,15.0
264,15.0
265,10.0
266,56.0
267,92.0
268,34.0
269,23.0
270,23.0
271,52.0
272,12.0
273,43.0
274,13.0
275,46.0
276,28.0
277,18.0
278,37.0
279,13.0
280,28.0
281,16.0
282,23.0
283,29.0
284,19.0
285,28.0
286,15.0
287,11.0
288,19.0
289,22.0
290,37.0
291,20.0
292,25.0
293,78.0
294,34.0
295,47.0
296,26.0
297,22.0
298,15.0
299,22.0
300,53.0
301,76.0
302,25.0
303,16.0
304,22.0
305,23.0
306,34.0
307,50.0
308,22.0
309,19.0
310,23.0
311,49.0
312,48.0
313,13.0
314,58.0
315,24.0
316,22.0
317,23.0
318,24.0
319,15.0
320,62.0
321,11.0
322,16.0
323,19.0
324,21.0
325,25.0
326,46.0
327,12.0
328,45.0
329,12.0
330,16.0
331,25.0
332,36.0
333,59.0
334,23.0
335,17.0
336,15.0
337,36.0
338,19.0
339,30.0
340,47.0
341,28.0
342,18.0
343,24.0
344,48.0
345,18.0
346,20.0
347,42.0
348,27.0
349,15.0
350,62.0
351,33.0
352,12.0
353,34.0
354,49.0
355,15.0
356,13.0
357,38.0
358,37.0
359,58.0
360,23.0
361,25.0
362,78.0
363,25.0
364,54.0
365,46.0
366,30.0
367,42.0
368,14.0
369,62.0
370,52.0
371,30.0
372,17.0
373,36.0
374,31.0
375,59.0
376,27.0
377,32.0
378,31.0
379,20.0
380,47.0
381,10.0
382,33.0
383,14.0
384,42.0
385,33.0
386,13.0
387,54.0
388,30.0
389,33.0
390,39.0
391,30.0
392,33.0
393,77.0
394,101.0
395,15.0
396,40.0
397,42.0
398,27.0
399,77.0
400,74.0
401,65.0
402,66.0
403,42.0
404,63.0
405,24.0
406,82.0
407,66.0
408,13.0
409,18.0
410,11.0
411,14.0
412,11.0
413,73.0
414,74.0
415,24.0
416,18.0
417,51.0
418,95.0
419,21.0
420,102.0
421,33.0
422,16.0
423,38.0
424,33.0
425,19.0
426,21.0
427,15.0
428,36.0
429,40.0
430,22.0
431,39.0
432,65.0
433,14.0
434,20.0
435,29.0
436,29.0
437,35.0
438,12.0
439,62.0
440,20.0
441,34.0
442,65.0
443,50.0
444,27.0
445,27.0
446,13.0
447,24.0
448,20.0
449,29.0
450,22.0
451,57.0
452,89.0
453,18.0
454,24.0
455,32.0
456,60.0
457,113.0
458,18.0
459,20.0
460,39.0
461,29.0
462,41.0
463,22.0
464,40.0
465,93.0
466,22.0
467,42.0
468,55.0
469,42.0
470,24.0
471,11.0
472,48.0
473,29.0
474,28.0
475,47.0
476,18.0
477,82.0
478,23.0
479,27.0
480,45.0
481,29.0
482,68.0
483,18.0
484,70.0
485,44.0
486,48.0
487,12.0
488,23.0
