episode_R,Reward Evolution
0,8.0
1,39.0
2,33.0
3,28.0
4,31.0
5,11.0
6,17.0
7,10.0
8,12.0
9,9.0
10,18.0
11,15.0
12,14.0
13,35.0
14,37.0
15,21.0
16,16.0
17,26.0
18,14.0
19,14.0
20,19.0
21,15.0
22,33.0
23,14.0
24,21.0
25,22.0
26,19.0
27,12.0
28,23.0
29,18.0
30,14.0
31,11.0
32,18.0
33,17.0
34,14.0
35,56.0
36,62.0
37,37.0
38,11.0
39,14.0
40,15.0
41,34.0
42,10.0
43,29.0
44,14.0
45,18.0
46,15.0
47,23.0
48,48.0
49,27.0
50,31.0
51,29.0
52,41.0
53,18.0
54,21.0
55,62.0
56,11.0
57,14.0
58,14.0
59,13.0
60,12.0
61,55.0
62,18.0
63,13.0
64,50.0
65,29.0
66,20.0
67,16.0
68,14.0
69,14.0
70,14.0
71,16.0
72,12.0
73,13.0
74,27.0
75,23.0
76,43.0
77,19.0
78,36.0
79,31.0
80,11.0
81,17.0
82,11.0
83,17.0
84,26.0
85,13.0
86,17.0
87,12.0
88,41.0
89,15.0
90,23.0
91,12.0
92,20.0
93,20.0
94,70.0
95,34.0
96,28.0
97,38.0
98,59.0
99,24.0
100,12.0
101,16.0
102,9.0
103,61.0
104,23.0
105,26.0
106,17.0
107,14.0
108,14.0
109,32.0
110,26.0
111,13.0
112,34.0
113,41.0
114,18.0
115,31.0
116,17.0
117,54.0
118,94.0
119,72.0
120,71.0
121,32.0
122,23.0
123,12.0
124,10.0
125,57.0
126,37.0
127,48.0
128,51.0
129,14.0
130,27.0
131,14.0
132,27.0
133,15.0
134,11.0
135,9.0
136,19.0
137,20.0
138,56.0
139,14.0
140,12.0
141,12.0
142,16.0
143,30.0
144,31.0
145,19.0
146,14.0
147,14.0
148,12.0
149,10.0
150,31.0
151,23.0
152,23.0
153,19.0
154,17.0
155,43.0
156,62.0
157,20.0
158,20.0
159,15.0
160,16.0
161,54.0
162,37.0
163,46.0
164,20.0
165,17.0
166,18.0
167,33.0
168,39.0
169,32.0
170,65.0
171,48.0
172,9.0
173,13.0
174,70.0
175,16.0
176,37.0
177,51.0
178,13.0
179,28.0
180,26.0
181,42.0
182,28.0
183,20.0
184,37.0
185,11.0
186,10.0
187,17.0
188,47.0
189,10.0
190,21.0
191,29.0
192,32.0
193,16.0
194,18.0
195,37.0
196,10.0
197,86.0
198,55.0
199,18.0
200,16.0
201,16.0
202,18.0
203,22.0
204,10.0
205,23.0
206,14.0
207,26.0
208,22.0
209,42.0
210,11.0
211,14.0
212,35.0
213,11.0
214,20.0
215,15.0
216,23.0
217,21.0
218,14.0
219,13.0
220,40.0
221,18.0
222,12.0
223,15.0
224,23.0
225,41.0
226,9.0
227,34.0
228,67.0
229,35.0
230,47.0
231,25.0
232,16.0
233,13.0
234,27.0
235,20.0
236,20.0
237,19.0
238,14.0
239,19.0
240,52.0
241,12.0
242,15.0
243,14.0
244,15.0
245,30.0
246,20.0
247,19.0
248,22.0
249,15.0
250,15.0
251,16.0
252,13.0
253,16.0
254,13.0
255,26.0
256,20.0
257,35.0
258,29.0
259,17.0
260,58.0
261,57.0
262,34.0
263,13.0
264,27.0
265,22.0
266,12.0
267,18.0
268,14.0
269,17.0
270,22.0
271,33.0
272,24.0
273,17.0
274,13.0
275,69.0
276,20.0
277,15.0
278,20.0
279,46.0
280,17.0
281,32.0
282,37.0
283,16.0
284,18.0
285,42.0
286,32.0
287,14.0
288,12.0
289,113.0
290,9.0
291,12.0
292,24.0
293,23.0
294,22.0
295,27.0
296,17.0
297,10.0
298,21.0
299,13.0
300,18.0
301,25.0
302,32.0
303,12.0
304,17.0
305,10.0
306,36.0
307,27.0
308,28.0
309,14.0
310,28.0
311,27.0
312,12.0
313,26.0
314,46.0
315,23.0
316,46.0
317,51.0
318,44.0
319,48.0
320,20.0
321,23.0
322,14.0
323,13.0
324,55.0
325,10.0
326,14.0
327,13.0
328,18.0
329,13.0
330,21.0
331,49.0
332,52.0
333,48.0
334,18.0
335,16.0
336,16.0
337,29.0
338,30.0
339,16.0
340,25.0
341,17.0
342,25.0
343,19.0
344,16.0
345,14.0
346,11.0
347,18.0
348,18.0
349,13.0
350,12.0
351,10.0
352,11.0
353,34.0
354,21.0
355,11.0
356,20.0
357,25.0
358,31.0
359,21.0
360,17.0
361,18.0
362,25.0
363,60.0
364,116.0
365,28.0
366,31.0
367,17.0
368,24.0
369,15.0
370,30.0
371,17.0
372,15.0
373,17.0
374,28.0
375,22.0
376,40.0
377,15.0
378,36.0
379,28.0
380,19.0
381,31.0
382,14.0
383,14.0
384,20.0
385,14.0
386,24.0
387,31.0
388,17.0
389,35.0
390,16.0
391,25.0
392,27.0
393,23.0
394,40.0
395,31.0
396,20.0
397,9.0
398,13.0
399,16.0
400,37.0
401,18.0
402,16.0
403,36.0
404,14.0
405,51.0
406,13.0
407,17.0
408,17.0
409,16.0
410,16.0
411,12.0
412,15.0
413,16.0
414,15.0
415,12.0
416,58.0
417,41.0
418,13.0
419,28.0
420,12.0
421,20.0
422,52.0
423,22.0
424,19.0
425,109.0
426,14.0
427,97.0
428,12.0
429,25.0
430,17.0
431,70.0
432,18.0
433,18.0
434,40.0
435,17.0
436,12.0
437,25.0
438,21.0
439,40.0
440,15.0
441,15.0
442,15.0
443,30.0
444,17.0
445,20.0
446,68.0
447,75.0
448,18.0
449,30.0
450,41.0
451,15.0
452,15.0
453,14.0
454,10.0
455,16.0
456,24.0
457,36.0
458,34.0
459,18.0
460,26.0
461,14.0
462,13.0
463,22.0
464,34.0
465,29.0
466,16.0
467,46.0
468,14.0
469,16.0
470,12.0
471,20.0
472,11.0
473,14.0
474,16.0
475,79.0
476,28.0
477,20.0
478,71.0
479,13.0
480,19.0
481,18.0
482,22.0
483,80.0
484,15.0
485,41.0
486,84.0
487,13.0
488,28.0
489,16.0
490,15.0
491,33.0
492,15.0
493,17.0
494,46.0
495,43.0
496,20.0
497,13.0
498,12.0
499,20.0
500,24.0
501,13.0
502,15.0
503,52.0
504,27.0
505,36.0
506,19.0
507,89.0
508,15.0
509,61.0
510,67.0
511,19.0
512,22.0
513,26.0
514,48.0
515,15.0
516,21.0
517,29.0
518,23.0
519,19.0
520,14.0
521,13.0
522,19.0
523,28.0
524,20.0
525,36.0
526,11.0
527,13.0
528,20.0
529,20.0
530,14.0
531,24.0
532,12.0
533,28.0
534,14.0
535,50.0
536,17.0
537,19.0
538,39.0
539,12.0
540,14.0
541,14.0
542,23.0
543,49.0
544,13.0
545,11.0
546,30.0
547,36.0
548,20.0
549,12.0
550,72.0
551,17.0
552,50.0
553,23.0
554,26.0
555,19.0
556,21.0
557,49.0
558,25.0
559,15.0
560,12.0
561,46.0
562,21.0
563,21.0
564,36.0
565,45.0
566,12.0
567,35.0
568,17.0
569,20.0
570,16.0
571,20.0
572,37.0
573,76.0
574,40.0
575,16.0
576,20.0
577,13.0
578,22.0
579,16.0
580,18.0
581,21.0
582,33.0
583,38.0
584,19.0
585,18.0
586,85.0
587,36.0
588,26.0
589,55.0
590,13.0
591,45.0
592,35.0
593,12.0
594,36.0
595,17.0
596,14.0
597,13.0
598,12.0
599,28.0
600,19.0
601,13.0
602,16.0
603,20.0
604,12.0
605,32.0
606,25.0
607,10.0
608,41.0
609,113.0
610,12.0
611,23.0
612,52.0
613,21.0
614,15.0
615,32.0
616,18.0
617,22.0
618,16.0
619,32.0
620,13.0
621,14.0
622,18.0
623,24.0
624,12.0
625,61.0
626,17.0
627,23.0
628,18.0
629,19.0
630,75.0
631,14.0
632,21.0
633,17.0
634,9.0
635,46.0
636,86.0
637,22.0
638,12.0
639,83.0
640,32.0
641,48.0
642,18.0
643,17.0
644,15.0
645,15.0
646,15.0
647,65.0
648,68.0
649,16.0
650,13.0
651,17.0
652,17.0
653,23.0
654,20.0
655,11.0
656,18.0
657,23.0
658,23.0
659,19.0
660,84.0
661,31.0
662,34.0
663,17.0
664,16.0
665,14.0
666,20.0
667,20.0
668,17.0
669,60.0
670,14.0
671,51.0
672,18.0
673,21.0
674,16.0
675,36.0
676,19.0
677,13.0
678,16.0
679,14.0
680,56.0
681,34.0
682,35.0
683,18.0
684,22.0
685,49.0
686,12.0
687,33.0
688,87.0
689,12.0
690,33.0
691,36.0
692,96.0
693,63.0
694,58.0
695,14.0
696,83.0
697,27.0
698,10.0
699,38.0
700,25.0
701,14.0
702,35.0
703,53.0
704,16.0
705,17.0
706,16.0
707,14.0
708,27.0
709,38.0
710,23.0
711,25.0
712,35.0
713,11.0
714,30.0
715,89.0
716,19.0
717,27.0
718,26.0
719,95.0
720,20.0
721,17.0
722,34.0
723,12.0
724,17.0
725,16.0
726,16.0
727,29.0
728,50.0
729,20.0
730,55.0
731,44.0
732,27.0
733,23.0
734,34.0
735,15.0
736,31.0
737,21.0
738,15.0
739,75.0
740,41.0
741,12.0
742,14.0
743,24.0
744,15.0
745,36.0
746,39.0
747,118.0
748,25.0
749,21.0
750,15.0
751,72.0
752,50.0
753,12.0
754,25.0
755,14.0
756,14.0
757,16.0
758,27.0
759,48.0
760,12.0
761,39.0
762,41.0
763,12.0
764,23.0
765,21.0
766,19.0
767,41.0
768,17.0
769,31.0
770,18.0
771,15.0
772,10.0
773,22.0
774,19.0
775,71.0
776,12.0
777,31.0
778,16.0
779,18.0
780,26.0
781,29.0
782,9.0
783,11.0
784,19.0
785,63.0
786,28.0
787,16.0
788,34.0
789,21.0
790,22.0
791,39.0
792,12.0
793,21.0
794,24.0
795,19.0
796,16.0
797,35.0
798,23.0
799,16.0
800,19.0
801,14.0
802,20.0
803,49.0
804,12.0
805,26.0
806,24.0
807,94.0
808,16.0
809,19.0
810,10.0
811,137.0
812,15.0
813,39.0
814,83.0
815,17.0
816,13.0
817,86.0
818,44.0
819,24.0
820,13.0
821,24.0
822,30.0
823,19.0
824,19.0
825,12.0
826,70.0
827,23.0
828,15.0
829,17.0
830,51.0
831,17.0
832,22.0
833,19.0
834,15.0
835,15.0
836,26.0
837,24.0
838,20.0
839,56.0
840,16.0
841,14.0
842,29.0
843,13.0
844,13.0
845,15.0
846,12.0
847,34.0
848,41.0
849,29.0
850,34.0
851,21.0
852,36.0
853,29.0
854,61.0
855,46.0
856,21.0
857,21.0
858,32.0
859,71.0
860,20.0
861,29.0
862,30.0
863,34.0
864,16.0
865,21.0
866,16.0
867,14.0
868,55.0
869,26.0
870,15.0
871,68.0
872,90.0
873,16.0
874,12.0
875,18.0
876,45.0
877,18.0
878,17.0
879,39.0
880,15.0
881,17.0
882,79.0
883,65.0
884,24.0
885,18.0
886,20.0
887,32.0
888,69.0
889,75.0
890,37.0
891,15.0
892,81.0
893,76.0
894,46.0
895,70.0
896,17.0
897,13.0
898,53.0
899,54.0
900,51.0
901,27.0
902,20.0
903,43.0
904,34.0
905,15.0
906,14.0
907,50.0
908,28.0
909,13.0
910,52.0
911,14.0
912,15.0
913,17.0
914,14.0
915,51.0
916,34.0
917,57.0
918,67.0
919,40.0
920,33.0
921,18.0
922,27.0
923,20.0
924,115.0
925,11.0
926,22.0
927,14.0
928,61.0
929,10.0
930,33.0
931,89.0
932,17.0
933,18.0
934,14.0
935,15.0
936,142.0
937,73.0
938,28.0
939,30.0
940,13.0
941,32.0
942,36.0
943,88.0
944,45.0
945,24.0
946,39.0
947,15.0
948,45.0
949,14.0
950,18.0
951,29.0
952,30.0
953,16.0
954,30.0
955,63.0
956,121.0
957,36.0
958,17.0
959,34.0
960,27.0
961,27.0
962,34.0
963,29.0
964,57.0
965,15.0
966,24.0
967,22.0
968,20.0
969,43.0
970,21.0
971,13.0
972,13.0
973,17.0
974,43.0
975,45.0
976,13.0
977,19.0
978,12.0
979,95.0
980,16.0
981,14.0
982,21.0
983,23.0
984,72.0
985,17.0
986,52.0
987,70.0
988,16.0
989,20.0
990,19.0
991,31.0
992,21.0
993,19.0
994,81.0
995,18.0
996,62.0
997,73.0
998,104.0
999,29.0
1000,28.0
1001,90.0
1002,17.0
1003,52.0
1004,17.0
1005,82.0
1006,79.0
1007,60.0
1008,15.0
1009,17.0
1010,15.0
1011,24.0
1012,98.0
1013,15.0
1014,28.0
1015,98.0
1016,19.0
1017,19.0
1018,16.0
1019,43.0
1020,63.0
1021,130.0
1022,18.0
1023,27.0
1024,17.0
1025,42.0
1026,86.0
1027,15.0
1028,37.0
1029,17.0
1030,54.0
1031,101.0
1032,75.0
1033,66.0
1034,56.0
1035,29.0
1036,22.0
1037,141.0
1038,106.0
1039,20.0
1040,19.0
1041,22.0
1042,142.0
1043,15.0
1044,73.0
1045,21.0
1046,19.0
1047,23.0
1048,49.0
1049,26.0
1050,85.0
1051,14.0
1052,21.0
1053,65.0
1054,57.0
1055,24.0
1056,36.0
1057,37.0
1058,38.0
1059,81.0
1060,16.0
1061,13.0
1062,20.0
1063,15.0
1064,16.0
1065,30.0
1066,71.0
1067,10.0
1068,19.0
1069,147.0
1070,26.0
1071,20.0
1072,147.0
1073,63.0
1074,77.0
1075,146.0
1076,59.0
1077,24.0
1078,148.0
1079,29.0
1080,15.0
1081,14.0
1082,40.0
1083,44.0
1084,22.0
1085,17.0
1086,23.0
1087,19.0
1088,14.0
1089,15.0
1090,14.0
1091,48.0
1092,53.0
1093,13.0
1094,30.0
1095,19.0
1096,17.0
1097,15.0
1098,34.0
1099,52.0
1100,14.0
1101,165.0
1102,13.0
1103,16.0
1104,82.0
1105,40.0
1106,104.0
1107,82.0
1108,140.0
1109,18.0
1110,19.0
1111,54.0
1112,14.0
1113,114.0
1114,19.0
1115,111.0
1116,71.0
1117,17.0
1118,41.0
1119,15.0
1120,43.0
1121,18.0
1122,71.0
1123,52.0
1124,18.0
1125,61.0
1126,29.0
1127,164.0
1128,57.0
1129,29.0
1130,52.0
1131,114.0
1132,16.0
1133,87.0
1134,25.0
1135,24.0
1136,15.0
1137,102.0
1138,25.0
1139,14.0
1140,17.0
1141,13.0
1142,19.0
1143,39.0
1144,18.0
1145,25.0
1146,38.0
1147,99.0
1148,28.0
1149,19.0
1150,16.0
1151,38.0
1152,36.0
1153,10.0
1154,25.0
1155,23.0
1156,12.0
1157,61.0
1158,55.0
1159,107.0
1160,12.0
1161,38.0
1162,106.0
1163,16.0
1164,53.0
1165,63.0
1166,80.0
1167,51.0
1168,94.0
1169,12.0
1170,15.0
1171,21.0
1172,96.0
1173,20.0
1174,120.0
1175,23.0
1176,70.0
1177,20.0
1178,18.0
1179,103.0
1180,48.0
1181,57.0
1182,91.0
1183,18.0
1184,190.0
1185,36.0
1186,23.0
1187,35.0
1188,16.0
1189,24.0
1190,25.0
1191,50.0
1192,49.0
1193,94.0
1194,69.0
1195,19.0
1196,46.0
1197,26.0
1198,21.0
1199,29.0
1200,22.0
1201,51.0
1202,54.0
1203,66.0
1204,90.0
1205,17.0
1206,14.0
1207,50.0
1208,37.0
1209,28.0
1210,14.0
1211,80.0
1212,58.0
1213,48.0
1214,66.0
1215,32.0
1216,25.0
1217,41.0
1218,53.0
1219,12.0
1220,27.0
1221,19.0
1222,17.0
1223,79.0
1224,23.0
1225,31.0
1226,33.0
1227,43.0
1228,101.0
1229,29.0
1230,18.0
1231,96.0
1232,43.0
1233,61.0
1234,31.0
1235,52.0
1236,19.0
1237,65.0
1238,61.0
1239,100.0
1240,42.0
1241,22.0
1242,14.0
1243,41.0
1244,18.0
1245,55.0
1246,17.0
1247,96.0
1248,94.0
1249,14.0
1250,18.0
1251,73.0
1252,17.0
1253,21.0
1254,17.0
1255,76.0
1256,18.0
1257,144.0
1258,46.0
1259,19.0
1260,34.0
1261,79.0
1262,23.0
1263,58.0
1264,25.0
1265,53.0
1266,27.0
1267,31.0
1268,32.0
1269,65.0
1270,17.0
1271,44.0
1272,14.0
1273,58.0
1274,37.0
1275,12.0
1276,21.0
1277,23.0
1278,31.0
1279,21.0
1280,17.0
1281,48.0
1282,20.0
1283,11.0
1284,14.0
1285,66.0
1286,34.0
1287,78.0
1288,58.0
1289,58.0
1290,28.0
1291,83.0
1292,31.0
1293,106.0
1294,18.0
1295,59.0
1296,72.0
1297,124.0
1298,23.0
1299,18.0
1300,16.0
1301,12.0
1302,92.0
1303,16.0
1304,57.0
1305,47.0
1306,65.0
1307,22.0
1308,66.0
1309,16.0
1310,59.0
1311,201.0
1312,16.0
1313,96.0
1314,58.0
1315,50.0
1316,128.0
1317,26.0
1318,65.0
1319,79.0
1320,18.0
1321,21.0
1322,66.0
1323,18.0
1324,66.0
1325,18.0
1326,30.0
1327,93.0
1328,16.0
1329,23.0
1330,17.0
1331,64.0
1332,16.0
1333,35.0
1334,14.0
1335,120.0
1336,72.0
1337,32.0
1338,83.0
1339,59.0
1340,60.0
1341,22.0
1342,34.0
1343,109.0
1344,14.0
1345,23.0
1346,16.0
1347,27.0
1348,19.0
1349,26.0
1350,34.0
1351,43.0
1352,42.0
1353,23.0
1354,36.0
1355,29.0
1356,22.0
1357,21.0
1358,63.0
1359,19.0
1360,51.0
1361,117.0
1362,41.0
1363,89.0
1364,51.0
1365,14.0
1366,30.0
1367,17.0
1368,18.0
1369,36.0
1370,40.0
1371,232.0
1372,21.0
1373,20.0
1374,22.0
1375,14.0
1376,16.0
1377,47.0
1378,120.0
1379,29.0
1380,27.0
1381,61.0
1382,126.0
1383,40.0
1384,47.0
1385,32.0
1386,21.0
1387,81.0
1388,41.0
1389,110.0
1390,38.0
1391,128.0
1392,55.0
1393,13.0
1394,319.0
1395,37.0
1396,45.0
1397,189.0
1398,155.0
1399,32.0
1400,95.0
1401,25.0
1402,28.0
1403,17.0
1404,30.0
1405,25.0
1406,25.0
1407,178.0
1408,104.0
1409,33.0
1410,119.0
1411,37.0
1412,52.0
1413,69.0
1414,59.0
1415,74.0
1416,38.0
1417,16.0
1418,64.0
1419,98.0
1420,18.0
1421,62.0
1422,123.0
1423,74.0
1424,21.0
1425,62.0
1426,14.0
1427,82.0
1428,17.0
1429,22.0
1430,17.0
1431,137.0
1432,10.0
1433,60.0
1434,35.0
1435,61.0
1436,15.0
1437,61.0
1438,35.0
1439,20.0
1440,30.0
1441,115.0
