episode_R,Reward Evolution
0,11.0
1,23.0
2,21.0
3,22.0
4,12.0
5,37.0
6,16.0
7,13.0
8,11.0
9,14.0
10,58.0
11,14.0
12,21.0
13,27.0
14,13.0
15,17.0
16,20.0
17,14.0
18,34.0
19,37.0
20,25.0
21,18.0
22,15.0
23,25.0
24,12.0
25,14.0
26,28.0
27,15.0
28,20.0
29,19.0
30,13.0
31,23.0
32,19.0
33,24.0
34,27.0
35,13.0
36,44.0
37,15.0
38,14.0
39,18.0
40,16.0
41,29.0
42,12.0
43,26.0
44,19.0
45,33.0
46,17.0
47,21.0
48,11.0
49,17.0
50,17.0
51,12.0
52,26.0
53,49.0
54,12.0
55,12.0
56,24.0
57,12.0
58,15.0
59,19.0
60,37.0
61,16.0
62,9.0
63,23.0
64,16.0
65,19.0
66,16.0
67,44.0
68,25.0
69,20.0
70,16.0
71,15.0
72,37.0
73,21.0
74,10.0
75,14.0
76,18.0
77,21.0
78,16.0
79,49.0
80,12.0
81,11.0
82,16.0
83,13.0
84,18.0
85,14.0
86,22.0
87,21.0
88,10.0
89,43.0
90,37.0
91,10.0
92,11.0
93,36.0
94,21.0
95,20.0
96,15.0
97,16.0
98,18.0
99,13.0
100,12.0
101,16.0
102,19.0
103,18.0
104,22.0
105,32.0
106,33.0
107,12.0
108,43.0
109,16.0
110,13.0
111,18.0
112,24.0
113,30.0
114,47.0
115,17.0
116,27.0
117,19.0
118,24.0
119,32.0
120,27.0
121,13.0
122,68.0
123,17.0
124,16.0
125,11.0
126,20.0
127,37.0
128,16.0
129,37.0
130,33.0
131,15.0
132,18.0
133,9.0
134,12.0
135,25.0
136,18.0
137,9.0
138,30.0
139,33.0
140,16.0
141,13.0
142,28.0
143,25.0
144,13.0
145,13.0
146,34.0
147,25.0
148,17.0
149,26.0
150,16.0
151,15.0
152,16.0
153,18.0
154,23.0
155,34.0
156,14.0
157,18.0
158,36.0
159,11.0
160,15.0
161,32.0
162,22.0
163,13.0
164,13.0
165,17.0
166,13.0
167,19.0
168,51.0
169,19.0
170,60.0
171,15.0
172,25.0
173,17.0
174,19.0
175,14.0
176,30.0
177,16.0
178,13.0
179,22.0
180,13.0
181,36.0
182,10.0
183,16.0
184,20.0
185,21.0
186,12.0
187,16.0
188,15.0
189,11.0
190,11.0
191,30.0
192,15.0
193,14.0
194,30.0
195,29.0
196,11.0
197,23.0
198,40.0
199,61.0
200,9.0
201,41.0
202,33.0
203,12.0
204,19.0
205,13.0
206,39.0
207,24.0
208,20.0
209,20.0
210,11.0
211,8.0
212,13.0
213,21.0
214,17.0
215,12.0
216,12.0
217,25.0
218,20.0
219,22.0
220,42.0
221,10.0
222,32.0
223,22.0
224,16.0
225,13.0
226,38.0
227,20.0
228,40.0
229,40.0
230,45.0
231,24.0
232,12.0
233,27.0
234,29.0
235,13.0
236,20.0
237,23.0
238,18.0
239,16.0
240,22.0
241,39.0
242,12.0
243,15.0
244,11.0
245,43.0
246,17.0
247,27.0
248,19.0
249,24.0
250,15.0
251,27.0
252,16.0
253,16.0
254,12.0
255,15.0
256,18.0
257,10.0
258,26.0
259,26.0
260,16.0
261,14.0
262,30.0
263,16.0
264,15.0
265,21.0
266,19.0
267,24.0
268,61.0
269,30.0
270,19.0
271,20.0
272,14.0
273,11.0
274,35.0
275,23.0
276,40.0
277,19.0
278,50.0
279,24.0
280,25.0
281,28.0
282,10.0
283,23.0
284,25.0
285,14.0
286,27.0
287,22.0
288,33.0
289,35.0
290,36.0
291,45.0
292,12.0
293,21.0
294,27.0
295,11.0
296,25.0
297,10.0
298,12.0
299,13.0
300,15.0
301,27.0
302,33.0
303,18.0
304,29.0
305,32.0
306,13.0
307,21.0
308,14.0
309,8.0
310,24.0
311,12.0
312,48.0
313,16.0
314,14.0
315,13.0
316,11.0
317,12.0
318,14.0
319,26.0
320,19.0
321,37.0
322,35.0
323,43.0
324,41.0
325,45.0
326,66.0
327,24.0
328,45.0
329,18.0
330,26.0
331,30.0
332,22.0
333,10.0
334,35.0
335,37.0
336,20.0
337,15.0
338,14.0
339,10.0
340,13.0
341,27.0
342,16.0
343,17.0
344,26.0
345,20.0
346,32.0
347,9.0
348,10.0
349,20.0
350,24.0
351,11.0
352,12.0
353,35.0
354,16.0
355,56.0
356,13.0
357,12.0
358,24.0
359,14.0
360,18.0
361,65.0
362,10.0
363,50.0
364,32.0
365,29.0
366,14.0
367,10.0
368,16.0
369,34.0
370,25.0
371,31.0
372,32.0
373,8.0
374,17.0
375,35.0
376,38.0
377,15.0
378,28.0
379,47.0
380,19.0
381,27.0
382,19.0
383,10.0
384,13.0
385,43.0
386,50.0
387,12.0
388,10.0
389,30.0
390,15.0
391,22.0
392,13.0
393,15.0
394,23.0
395,12.0
396,39.0
397,16.0
398,10.0
399,58.0
400,36.0
401,11.0
402,25.0
403,48.0
404,24.0
405,10.0
406,22.0
407,21.0
408,16.0
409,25.0
410,22.0
411,29.0
412,9.0
413,22.0
414,66.0
415,31.0
416,31.0
417,48.0
418,32.0
419,18.0
420,25.0
421,27.0
422,10.0
423,52.0
424,11.0
425,49.0
426,19.0
427,41.0
428,26.0
429,11.0
430,31.0
431,33.0
432,38.0
433,29.0
434,14.0
435,21.0
436,28.0
437,16.0
438,15.0
439,11.0
440,10.0
441,12.0
442,29.0
443,37.0
444,50.0
445,19.0
446,18.0
447,26.0
448,24.0
449,33.0
450,19.0
451,49.0
452,40.0
453,9.0
454,54.0
455,23.0
456,17.0
457,14.0
458,17.0
459,18.0
460,26.0
461,35.0
462,23.0
463,21.0
464,13.0
465,25.0
466,10.0
467,39.0
468,53.0
469,23.0
470,24.0
471,12.0
472,30.0
473,13.0
474,41.0
475,17.0
476,21.0
477,15.0
478,9.0
479,22.0
480,13.0
481,13.0
482,13.0
483,13.0
484,19.0
485,31.0
486,30.0
487,12.0
488,19.0
489,27.0
490,36.0
491,18.0
492,20.0
493,24.0
494,15.0
495,11.0
496,65.0
497,10.0
498,19.0
499,11.0
500,35.0
501,33.0
502,25.0
503,9.0
504,54.0
505,11.0
506,12.0
507,28.0
508,38.0
509,16.0
510,15.0
511,10.0
512,9.0
513,12.0
514,39.0
515,32.0
516,12.0
517,18.0
518,15.0
519,28.0
520,12.0
521,13.0
522,57.0
523,34.0
524,22.0
525,19.0
526,11.0
527,22.0
528,18.0
529,45.0
530,11.0
531,13.0
532,23.0
533,14.0
534,34.0
535,31.0
536,15.0
537,23.0
538,28.0
539,21.0
540,80.0
541,20.0
542,18.0
543,43.0
544,27.0
545,30.0
546,41.0
547,48.0
548,16.0
549,40.0
550,15.0
551,16.0
552,19.0
553,28.0
554,40.0
555,20.0
556,33.0
557,44.0
558,18.0
559,11.0
560,9.0
561,13.0
562,19.0
563,17.0
564,23.0
565,27.0
566,16.0
567,12.0
568,19.0
569,23.0
570,16.0
571,11.0
572,40.0
573,12.0
574,13.0
575,17.0
576,24.0
577,29.0
578,17.0
579,11.0
580,11.0
581,14.0
582,13.0
583,22.0
584,28.0
585,18.0
586,11.0
587,28.0
588,40.0
589,17.0
590,30.0
591,19.0
592,13.0
593,47.0
594,9.0
595,21.0
596,12.0
597,16.0
598,15.0
599,24.0
600,31.0
601,25.0
602,27.0
603,14.0
604,19.0
605,11.0
606,20.0
607,11.0
608,48.0
609,40.0
610,11.0
611,15.0
612,13.0
613,59.0
614,31.0
615,36.0
616,56.0
617,17.0
618,15.0
619,38.0
620,35.0
621,37.0
622,44.0
623,12.0
624,24.0
625,29.0
626,47.0
627,25.0
628,11.0
629,49.0
630,45.0
631,21.0
632,53.0
633,10.0
634,16.0
635,22.0
636,27.0
637,63.0
638,12.0
639,22.0
640,24.0
641,11.0
642,31.0
643,30.0
644,56.0
645,32.0
646,40.0
647,20.0
648,18.0
649,47.0
650,37.0
651,20.0
652,14.0
653,53.0
654,17.0
655,50.0
656,23.0
657,71.0
658,23.0
659,41.0
660,12.0
661,20.0
662,19.0
663,25.0
664,48.0
665,12.0
666,22.0
667,44.0
668,58.0
669,75.0
670,25.0
671,14.0
672,24.0
673,26.0
674,49.0
675,12.0
676,75.0
677,16.0
678,40.0
679,15.0
680,25.0
681,28.0
682,16.0
683,16.0
684,30.0
685,39.0
686,9.0
687,72.0
688,15.0
689,22.0
690,22.0
691,53.0
692,16.0
693,33.0
694,20.0
695,15.0
696,11.0
697,11.0
698,13.0
699,46.0
700,34.0
701,29.0
702,32.0
703,17.0
704,22.0
705,13.0
706,42.0
707,80.0
708,37.0
709,21.0
710,33.0
711,10.0
712,11.0
713,27.0
714,27.0
715,28.0
716,19.0
717,19.0
718,11.0
719,11.0
720,28.0
721,54.0
722,13.0
723,54.0
724,23.0
725,13.0
726,9.0
727,33.0
728,13.0
729,10.0
730,29.0
731,12.0
732,54.0
733,26.0
734,26.0
735,26.0
736,11.0
737,38.0
738,11.0
739,12.0
740,88.0
741,11.0
742,36.0
743,16.0
744,45.0
745,28.0
746,34.0
747,16.0
748,28.0
749,21.0
750,36.0
751,43.0
752,36.0
753,36.0
754,21.0
755,85.0
756,33.0
757,34.0
758,18.0
759,25.0
760,14.0
761,10.0
762,42.0
763,15.0
764,40.0
765,34.0
766,14.0
767,16.0
768,31.0
769,10.0
770,10.0
771,53.0
772,18.0
773,17.0
774,24.0
775,57.0
776,49.0
777,37.0
778,65.0
779,11.0
780,47.0
781,31.0
782,16.0
783,47.0
784,11.0
785,41.0
786,10.0
787,26.0
788,12.0
789,42.0
790,35.0
791,44.0
792,49.0
793,14.0
794,33.0
795,42.0
796,35.0
797,45.0
798,10.0
799,12.0
800,34.0
801,37.0
802,30.0
803,21.0
804,24.0
805,32.0
806,21.0
807,30.0
808,28.0
809,15.0
810,43.0
811,31.0
812,36.0
813,20.0
814,26.0
815,42.0
816,53.0
817,33.0
818,9.0
819,11.0
820,35.0
821,18.0
822,17.0
823,19.0
824,46.0
825,54.0
826,64.0
827,36.0
828,56.0
829,49.0
830,51.0
831,33.0
832,13.0
833,27.0
834,26.0
835,78.0
836,57.0
837,14.0
838,22.0
839,14.0
840,35.0
841,38.0
842,76.0
843,11.0
844,13.0
845,48.0
846,35.0
847,10.0
848,53.0
849,14.0
850,11.0
851,58.0
852,43.0
853,18.0
854,16.0
855,10.0
856,21.0
857,23.0
858,19.0
859,19.0
860,16.0
861,37.0
862,14.0
863,13.0
864,18.0
865,10.0
866,12.0
867,15.0
868,30.0
869,18.0
870,40.0
871,35.0
872,10.0
873,14.0
874,31.0
875,9.0
876,11.0
877,22.0
878,14.0
879,40.0
880,8.0
881,59.0
882,43.0
883,53.0
884,65.0
885,49.0
886,14.0
887,103.0
888,48.0
889,52.0
890,32.0
891,37.0
892,39.0
893,34.0
894,11.0
895,44.0
896,19.0
897,16.0
898,15.0
899,72.0
900,43.0
901,51.0
902,37.0
903,28.0
904,36.0
905,10.0
906,33.0
907,51.0
908,40.0
909,39.0
910,55.0
911,24.0
912,52.0
913,50.0
914,12.0
915,17.0
916,56.0
917,10.0
918,56.0
919,17.0
920,48.0
921,12.0
922,33.0
923,23.0
924,44.0
925,10.0
926,41.0
927,39.0
928,48.0
929,37.0
930,61.0
931,17.0
932,65.0
933,36.0
934,43.0
935,40.0
936,22.0
937,79.0
938,14.0
939,18.0
940,31.0
941,52.0
942,45.0
943,31.0
944,79.0
945,33.0
946,9.0
947,20.0
948,36.0
949,41.0
950,11.0
951,29.0
952,59.0
953,45.0
954,31.0
955,11.0
956,12.0
957,40.0
958,57.0
959,11.0
960,36.0
961,11.0
962,50.0
963,67.0
964,34.0
965,19.0
966,46.0
967,46.0
968,49.0
969,40.0
970,50.0
971,17.0
972,40.0
973,17.0
974,29.0
975,37.0
976,27.0
977,51.0
978,53.0
979,42.0
980,31.0
981,25.0
982,47.0
983,20.0
984,47.0
985,62.0
986,12.0
987,20.0
988,12.0
989,37.0
990,22.0
991,26.0
992,12.0
993,47.0
994,13.0
995,11.0
996,75.0
997,15.0
