episode_E,Exploration Evolution
0,1.0
1,0.9166666666666666
2,1.0
3,1.0
4,0.9523809523809523
5,0.9130434782608695
6,1.0
7,0.975609756097561
8,0.88
9,0.9090909090909091
10,1.0
11,1.0
12,0.8947368421052632
13,0.9
14,0.9411764705882353
15,1.0
16,0.8888888888888888
17,0.8947368421052632
18,0.9166666666666666
19,0.9259259259259259
20,0.8928571428571429
21,1.0
22,0.7727272727272727
23,0.9
24,0.9090909090909091
25,0.8518518518518519
26,0.90625
27,0.8333333333333334
28,0.8225806451612904
29,0.7948717948717948
30,0.9411764705882353
31,0.9259259259259259
32,0.9
33,0.7894736842105263
34,0.7857142857142857
35,0.8235294117647058
36,0.7857142857142857
37,0.8064516129032258
38,0.7777777777777778
39,0.8
40,0.9285714285714286
41,0.8421052631578947
42,0.7804878048780488
43,0.7333333333333333
44,0.8181818181818182
45,0.7777777777777778
46,0.8666666666666667
47,1.0
48,0.782608695652174
49,0.9285714285714286
50,0.2727272727272727
51,0.7317073170731707
52,0.6818181818181818
53,0.8181818181818182
54,0.8823529411764706
55,0.7916666666666666
56,0.7631578947368421
57,0.7692307692307693
58,0.7058823529411765
59,0.7058823529411765
60,0.7142857142857143
61,0.75
62,0.7796610169491526
63,0.6875
64,0.8888888888888888
65,0.7894736842105263
66,0.6363636363636364
67,0.8
68,0.8
69,0.5333333333333333
70,0.6666666666666666
71,0.7
72,0.7272727272727273
73,0.8
74,0.5882352941176471
75,0.5384615384615384
76,0.7777777777777778
77,0.8947368421052632
78,0.8260869565217391
79,0.7777777777777778
80,0.8333333333333334
81,0.6666666666666666
82,0.6923076923076923
83,0.6428571428571429
84,0.8571428571428571
85,0.7027027027027027
86,0.8571428571428571
87,0.5789473684210527
88,0.7894736842105263
89,0.5333333333333333
90,0.9090909090909091
91,0.6363636363636364
92,0.5
93,0.6071428571428571
94,0.5185185185185185
95,0.675
96,0.5151515151515151
97,0.5681818181818182
98,0.631578947368421
99,0.3
100,0.36363636363636365
101,0.7142857142857143
102,0.5833333333333334
103,0.8235294117647058
104,0.52
105,0.5757575757575758
106,0.5769230769230769
107,0.6271186440677966
108,0.4166666666666667
109,0.5833333333333334
110,0.47619047619047616
111,0.7272727272727273
112,0.3888888888888889
113,0.6111111111111112
114,0.5
115,0.631578947368421
116,0.7058823529411765
117,0.5897435897435898
118,0.35
119,0.47368421052631576
120,0.3870967741935484
121,0.43478260869565216
122,0.6
123,0.27586206896551724
124,0.47368421052631576
125,0.6
126,0.7333333333333333
127,0.5636363636363636
128,0.4
129,0.6428571428571429
130,0.3888888888888889
131,0.75
132,0.5483870967741935
133,0.40625
134,0.6521739130434783
135,0.3448275862068966
136,0.5818181818181818
137,0.5833333333333334
138,0.5416666666666666
139,0.6363636363636364
140,0.4473684210526316
141,0.46875
142,0.4782608695652174
143,0.5365853658536586
144,0.48
145,0.3333333333333333
146,0.5384615384615384
147,0.42857142857142855
148,0.5
149,0.4411764705882353
150,0.3
151,0.5238095238095238
152,0.3611111111111111
153,0.47619047619047616
154,0.39285714285714285
155,0.36363636363636365
156,0.42105263157894735
157,0.42857142857142855
