episode_R,Reward Evolution
0,28.0
1,10.0
2,23.0
3,18.0
4,26.0
5,9.0
6,18.0
7,22.0
8,19.0
9,37.0
10,12.0
11,10.0
12,21.0
13,34.0
14,22.0
15,20.0
16,10.0
17,9.0
18,14.0
19,18.0
20,18.0
21,23.0
22,16.0
23,16.0
24,13.0
25,27.0
26,9.0
27,110.0
28,25.0
29,24.0
30,9.0
31,44.0
32,15.0
33,16.0
34,76.0
35,16.0
36,44.0
37,32.0
38,25.0
39,21.0
40,19.0
41,40.0
42,17.0
43,30.0
44,34.0
45,28.0
46,10.0
47,26.0
48,13.0
49,19.0
50,19.0
51,22.0
52,19.0
53,17.0
54,30.0
55,27.0
56,47.0
57,36.0
58,23.0
59,12.0
60,16.0
61,27.0
62,23.0
63,11.0
64,15.0
65,11.0
66,17.0
67,34.0
68,25.0
69,33.0
70,27.0
71,15.0
72,10.0
73,46.0
74,31.0
75,15.0
76,22.0
77,9.0
78,18.0
79,23.0
80,52.0
81,14.0
82,12.0
83,15.0
84,35.0
85,30.0
86,15.0
87,15.0
88,24.0
89,56.0
90,48.0
91,30.0
92,18.0
93,57.0
94,17.0
95,25.0
96,36.0
97,27.0
98,12.0
99,17.0
100,42.0
101,57.0
102,11.0
103,12.0
104,14.0
105,44.0
106,15.0
107,14.0
108,24.0
109,19.0
110,16.0
111,37.0
112,10.0
113,21.0
114,20.0
115,25.0
116,14.0
117,39.0
118,13.0
119,17.0
120,16.0
121,22.0
122,17.0
123,27.0
124,31.0
125,14.0
126,26.0
127,52.0
128,32.0
129,17.0
130,21.0
131,26.0
132,29.0
133,22.0
134,22.0
135,17.0
136,28.0
137,21.0
138,48.0
139,31.0
140,21.0
141,14.0
142,64.0
143,45.0
144,87.0
145,18.0
146,37.0
147,16.0
148,19.0
149,26.0
150,19.0
151,18.0
152,21.0
153,20.0
154,55.0
155,47.0
156,32.0
157,16.0
158,28.0
159,29.0
160,16.0
161,31.0
162,38.0
163,16.0
164,36.0
165,16.0
166,21.0
167,30.0
168,16.0
169,19.0
170,21.0
171,29.0
172,23.0
173,16.0
174,13.0
175,15.0
176,22.0
177,31.0
178,28.0
179,26.0
180,73.0
181,21.0
182,22.0
183,14.0
184,46.0
185,93.0
186,25.0
187,22.0
188,12.0
189,36.0
190,16.0
191,16.0
192,31.0
193,12.0
194,12.0
195,16.0
196,13.0
197,29.0
198,32.0
199,14.0
200,19.0
201,24.0
202,14.0
203,17.0
204,18.0
205,26.0
206,46.0
207,19.0
208,13.0
209,33.0
210,28.0
211,30.0
212,29.0
213,35.0
214,39.0
215,28.0
216,16.0
217,60.0
218,27.0
219,15.0
220,22.0
221,12.0
222,18.0
223,15.0
224,64.0
225,22.0
226,19.0
227,15.0
228,48.0
229,38.0
230,53.0
231,25.0
232,23.0
233,55.0
234,30.0
235,24.0
236,29.0
237,39.0
238,84.0
239,28.0
240,23.0
241,39.0
242,17.0
243,19.0
244,24.0
245,43.0
246,26.0
247,47.0
248,24.0
249,38.0
250,45.0
251,13.0
252,27.0
253,25.0
254,10.0
255,17.0
256,26.0
257,43.0
258,42.0
259,30.0
260,32.0
261,36.0
