episode_E,Exploration Evolution
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,0.9166666666666666
6,1.0
7,0.9166666666666666
8,1.0
9,1.0
10,1.0
11,1.0
12,0.8
13,1.0
14,0.8181818181818182
15,0.9523809523809523
16,0.9310344827586207
17,1.0
18,0.9318181818181818
19,0.8709677419354839
20,0.9285714285714286
21,0.9090909090909091
22,0.9545454545454546
23,0.9166666666666666
24,0.96
25,1.0
26,0.9310344827586207
27,0.9166666666666666
28,0.9090909090909091
29,0.8461538461538461
30,0.875
31,0.9166666666666666
32,0.8571428571428571
33,0.9166666666666666
34,0.875
35,0.819047619047619
36,0.8
37,0.8
38,0.8709677419354839
39,0.8823529411764706
40,0.79
41,0.8604651162790697
42,0.8305084745762712
43,0.7837837837837838
44,0.8888888888888888
45,0.8222222222222222
46,0.8235294117647058
47,0.8518518518518519
48,0.7894736842105263
49,0.9166666666666666
50,0.8125
51,1.0
52,0.8148148148148148
53,0.7948717948717948
54,0.7142857142857143
55,0.78
56,0.775
57,0.8421052631578947
58,0.7619047619047619
59,0.7213114754098361
60,0.8
61,0.8823529411764706
62,0.75
63,0.6842105263157895
64,0.8888888888888888
65,0.7352941176470589
66,0.7254901960784313
67,0.8076923076923077
68,0.6875
69,0.6190476190476191
70,0.7619047619047619
71,0.6774193548387096
72,0.7884615384615384
73,0.7857142857142857
74,0.6829268292682927
75,0.75
76,0.6071428571428571
77,0.7391304347826086
78,0.6410256410256411
79,0.7090909090909091
80,0.7346938775510204
81,0.625
82,0.6410256410256411
83,0.6666666666666666
84,0.6071428571428571
85,0.6964285714285714
86,0.65
87,0.6666666666666666
88,0.5263157894736842
89,0.85
90,0.6842105263157895
91,0.7037037037037037
92,0.5714285714285714
93,0.4444444444444444
94,0.5
95,0.7777777777777778
96,0.6875
97,0.5
98,0.5909090909090909
99,0.68
100,0.5555555555555556
101,0.45454545454545453
102,0.7894736842105263
103,0.6595744680851063
104,0.6666666666666666
105,0.5625
106,0.8333333333333334
107,0.47058823529411764
108,0.5238095238095238
109,0.5294117647058824
110,0.7083333333333334
111,0.7692307692307693
112,0.6521739130434783
113,0.7333333333333333
114,0.5
115,0.6956521739130435
116,0.5277777777777778
117,0.5510204081632653
118,0.4716981132075472
119,0.5
120,0.6774193548387096
121,0.5
122,0.625
123,0.53125
124,0.5087719298245614
125,0.42424242424242425
126,0.6578947368421053
127,0.47619047619047616
128,0.5909090909090909
129,0.5
130,0.42424242424242425
131,0.5
