episode_E,Exploration Evolution
0,1.0
1,1.0
2,1.0
3,1.0
4,0.9444444444444444
5,0.9130434782608695
6,1.0
7,0.9642857142857143
8,0.9411764705882353
9,1.0
10,1.0
11,0.875
12,0.8947368421052632
13,1.0
14,0.9361702127659575
15,1.0
16,1.0
17,0.8823529411764706
18,0.7692307692307693
19,0.95
20,0.9
21,0.8235294117647058
22,0.8723404255319149
23,0.8536585365853658
24,1.0
25,0.7878787878787878
26,0.9
27,0.9
28,0.7777777777777778
29,0.8461538461538461
30,0.9090909090909091
31,0.8
32,1.0
33,0.8285714285714286
34,0.8857142857142857
35,0.8
36,0.9629629629629629
37,1.0
38,0.9565217391304348
39,0.7575757575757576
40,0.631578947368421
41,0.8048780487804879
42,0.9375
43,0.9375
44,0.64
45,0.6829268292682927
46,0.9
47,0.7
48,0.8275862068965517
49,0.8518518518518519
50,0.9
51,0.85
52,1.0
53,0.8571428571428571
54,0.7878787878787878
55,0.8421052631578947
56,0.7741935483870968
57,0.746031746031746
58,0.7543859649122807
59,0.6739130434782609
60,0.7619047619047619
61,0.76
62,0.875
63,0.6206896551724138
64,0.6521739130434783
65,0.7741935483870968
66,0.6857142857142857
67,0.7213114754098361
68,0.6792452830188679
69,0.9130434782608695
70,0.7037037037037037
71,0.5652173913043478
72,0.7777777777777778
73,0.5873015873015873
74,0.6363636363636364
75,0.7741935483870968
76,0.7368421052631579
77,0.75
78,0.7419354838709677
79,0.7391304347826086
80,0.7333333333333333
81,0.8
82,0.8064516129032258
83,0.7272727272727273
84,0.6
85,0.6470588235294118
86,0.7380952380952381
87,0.7083333333333334
88,0.5
89,0.5294117647058824
90,0.78125
91,0.782608695652174
92,0.717948717948718
93,0.8333333333333334
94,0.7
95,0.75
96,0.5869565217391305
97,0.5932203389830508
98,0.5714285714285714
99,0.3333333333333333
100,0.6
101,0.6111111111111112
102,0.6382978723404256
103,0.39285714285714285
104,0.5625
105,0.5
106,0.6923076923076923
107,0.46153846153846156
108,0.5106382978723404
109,0.5151515151515151
110,0.6666666666666666
111,0.5526315789473685
112,0.4642857142857143
113,0.5555555555555556
114,0.5384615384615384
115,0.6521739130434783
116,0.6111111111111112
117,0.4375
118,0.42857142857142855
119,0.5625
120,0.5882352941176471
121,0.7272727272727273
122,0.09090909090909091
123,0.6521739130434783
124,0.4642857142857143
125,0.4634146341463415
126,0.5
127,0.6190476190476191
128,0.4772727272727273
129,0.48484848484848486
130,0.38095238095238093
131,0.47368421052631576
