episode_E,Exploration Evolution
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,0.9375
7,1.0
8,1.0
9,0.9333333333333333
10,0.9210526315789473
11,0.9375
12,0.9354838709677419
13,0.9375
14,0.9
15,0.9375
16,1.0
17,0.7391304347826086
18,0.8333333333333334
19,0.85
20,1.0
21,1.0
22,0.8205128205128205
23,0.875
24,0.875
25,0.851063829787234
26,0.9
27,0.9545454545454546
28,0.9
29,0.9230769230769231
30,0.8372093023255814
31,0.9444444444444444
32,0.8571428571428571
33,0.9565217391304348
34,0.8695652173913043
35,0.8125
36,0.84375
37,0.8888888888888888
38,0.8333333333333334
39,0.8181818181818182
40,0.8135593220338984
41,0.7777777777777778
42,0.5454545454545454
43,1.0
44,0.9411764705882353
45,0.8571428571428571
46,0.8823529411764706
47,0.8888888888888888
48,0.631578947368421
49,0.75
50,0.6875
51,0.7272727272727273
52,0.65
53,0.8064516129032258
54,0.75
55,0.8205128205128205
56,0.8571428571428571
57,0.7804878048780488
58,0.7
59,0.7
60,0.7142857142857143
61,0.7727272727272727
62,0.7101449275362319
63,0.6842105263157895
64,0.8214285714285714
65,0.803921568627451
66,0.8421052631578947
67,0.7777777777777778
68,0.8888888888888888
69,0.8181818181818182
70,0.8333333333333334
71,0.7272727272727273
72,0.7333333333333333
73,0.7
74,0.7142857142857143
75,0.5555555555555556
76,0.7666666666666667
77,0.7037037037037037
78,0.5714285714285714
79,0.6666666666666666
80,0.7317073170731707
81,0.48148148148148145
82,0.8095238095238095
83,0.75
84,0.6527777777777778
85,0.7727272727272727
86,0.6666666666666666
87,0.7222222222222222
88,0.72
89,0.675
90,0.5714285714285714
91,0.6363636363636364
92,0.5977011494252874
93,0.6
94,0.6181818181818182
95,0.5121951219512195
96,0.5789473684210527
97,0.6455696202531646
98,0.6081081081081081
99,0.5818181818181818
100,0.7
101,0.5555555555555556
102,0.8
103,0.5
104,0.631578947368421
105,0.5882352941176471
106,0.7096774193548387
107,0.5625
108,0.5
109,0.5
110,0.631578947368421
111,0.6530612244897959
112,0.45454545454545453
113,0.5511811023622047
114,0.5833333333333334
115,0.6190476190476191
116,0.5454545454545454
117,0.75
118,0.4
119,0.65
120,0.631578947368421
121,0.6216216216216216
122,0.7272727272727273
123,0.5
124,0.42857142857142855
125,0.46551724137931033
126,0.575
127,0.5
128,0.6818181818181818
129,0.625
130,0.5348837209302325
131,0.5176470588235295
132,0.8333333333333334
133,0.5128205128205128
