episode_R,Reward Evolution
0,72.0
1,44.0
2,13.0
3,23.0
4,40.0
5,16.0
6,34.0
7,14.0
8,15.0
9,18.0
10,29.0
11,14.0
12,22.0
13,10.0
14,17.0
15,42.0
16,20.0
17,14.0
18,14.0
19,52.0
20,28.0
21,33.0
22,25.0
23,20.0
24,17.0
25,12.0
26,16.0
27,15.0
28,17.0
29,24.0
30,15.0
31,29.0
32,20.0
33,17.0
34,10.0
35,12.0
36,12.0
37,11.0
38,14.0
39,29.0
40,34.0
41,19.0
42,20.0
43,13.0
44,20.0
45,10.0
46,16.0
47,47.0
48,16.0
49,27.0
50,29.0
51,9.0
52,20.0
53,21.0
54,16.0
55,23.0
56,17.0
57,20.0
58,22.0
59,12.0
60,11.0
61,16.0
62,19.0
63,14.0
64,14.0
65,40.0
66,17.0
67,13.0
68,11.0
69,25.0
70,16.0
71,13.0
72,21.0
73,15.0
74,25.0
75,23.0
76,19.0
77,11.0
78,21.0
79,13.0
80,15.0
81,30.0
82,10.0
83,61.0
84,21.0
85,26.0
86,59.0
87,20.0
88,18.0
89,12.0
90,14.0
91,14.0
92,17.0
93,11.0
94,15.0
95,39.0
96,25.0
97,12.0
98,10.0
99,20.0
100,12.0
101,20.0
102,22.0
103,13.0
104,10.0
105,13.0
106,13.0
107,28.0
108,22.0
109,26.0
110,12.0
111,13.0
112,13.0
113,32.0
114,18.0
115,27.0
116,41.0
117,21.0
118,13.0
119,12.0
120,10.0
121,13.0
122,25.0
123,44.0
124,16.0
125,21.0
126,12.0
127,16.0
128,10.0
129,39.0
130,44.0
131,14.0
132,24.0
133,15.0
134,35.0
135,13.0
136,45.0
137,15.0
138,23.0
139,12.0
140,18.0
141,25.0
142,58.0
143,29.0
144,25.0
145,40.0
146,26.0
147,22.0
148,33.0
149,14.0
150,23.0
151,17.0
152,19.0
153,35.0
154,26.0
155,19.0
156,17.0
157,13.0
158,54.0
159,25.0
160,43.0
161,15.0
162,10.0
163,31.0
164,46.0
165,31.0
166,38.0
167,52.0
168,13.0
169,43.0
170,30.0
171,15.0
172,34.0
173,43.0
174,14.0
175,21.0
176,17.0
177,15.0
178,18.0
179,14.0
180,13.0
181,14.0
182,15.0
183,16.0
184,65.0
185,15.0
186,24.0
187,16.0
188,29.0
189,52.0
190,49.0
191,28.0
192,41.0
193,28.0
194,42.0
195,45.0
196,57.0
197,74.0
198,57.0
199,14.0
200,40.0
201,46.0
202,59.0
203,39.0
204,98.0
205,58.0
206,11.0
207,14.0
208,22.0
209,24.0
210,45.0
211,31.0
212,65.0
213,27.0
214,19.0
215,48.0
216,13.0
217,16.0
218,96.0
219,47.0
220,73.0
221,21.0
222,15.0
223,26.0
224,50.0
225,17.0
